Local time in Sennybridge,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
15.09.2020 16:00,19.0,737.5,764.5,-0.4,77,Wind blowing from the west-southwest,2,,,,Rain (not freezing). ,,,,,,,2500 or more or no clouds.,,,40.0,14.9,,,,,,
15.09.2020 15:00,17.7,737.5,764.5,-0.3,85,Wind blowing from the south-southwest,1,,,,Rain (not freezing). ,,,,,,,2000-2500,,,45.0,15.1,,,,,,
15.09.2020 14:00,19.5,737.7,764.6,0.2,75,Wind blowing from the west-southwest,1,,,,Rain (not freezing). ,,,,,,,2500 or more or no clouds.,,,35.0,14.9,,,,,,
15.09.2020 13:00,20.8,737.9,764.7,0.3,64,Wind blowing from the west-southwest,2,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,13.8,,,,,,
15.09.2020 12:00,21.6,737.8,764.5,0.4,61,Wind blowing from the west,3,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,13.8,No precipitation,6,,,,
15.09.2020 11:00,21.0,737.5,764.3,0.6,62,Wind blowing from the west-southwest,3,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,13.5,,,,,,
15.09.2020 10:00,21.6,737.6,764.3,0.8,62,Wind blowing from the north-northwest,1,,,, ,,,,,,,2500 or more or no clouds.,,,26.0,13.9,,,,,,
15.09.2020 09:00,18.8,737.4,764.3,0.9,71,Wind blowing from the east-northeast,1,,,, ,,,,,,,2500 or more or no clouds.,,,28.0,13.3,,,,,,
15.09.2020 08:00,13.7,736.9,764.4,0.6,93,Wind blowing from the north-east,1,,,, ,,,,,,,,,,35.0,12.5,,,,,,
15.09.2020 07:00,12.4,736.8,764.3,0.2,98,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,19.0,12.1,,,,,,
15.09.2020 06:00,11.8,736.5,764.0,-0.2,96,Wind blowing from the north,2,,,, ,,,11.7,,,,,,,14.0,11.1,No precipitation,12,,,,
15.09.2020 05:00,13.0,736.3,763.8,-0.6,94,Wind blowing from the north,2,,,, ,,,,,,,,,,27.0,12.1,,,,,,
15.09.2020 04:00,11.9,736.6,764.2,-0.4,96,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,17.0,11.3,,,,,,
15.09.2020 03:00,12.6,736.7,764.2,-0.5,96,Wind blowing from the north,2,,,,Fog ,,,,,,,,,,15.0,12.0,,,,,,
15.09.2020 02:00,13.2,736.9,764.5,-0.5,94,Wind blowing from the north,2,,,, ,,,,,,,,,,30.0,12.3,,,,,,
15.09.2020 01:00,13.5,737.0,764.5,-0.5,91,Wind blowing from the north,2,,,, ,,,,,,,,,,45.0,12.0,,,,,,
15.09.2020 00:00,11.2,739.6,767.3,,99,Calm no wind,0,,,,Mist. ,,,,,,,2500 or more or no clouds.,,,9.0,11.0,No precipitation,6,,,,
14.09.2020 23:00,13.4,737.4,764.8,-0.1,91,Wind blowing from the north,1,,,, ,,,,,,,,,,35.0,11.9,,,,,,
14.09.2020 22:00,14.8,737.5,764.8,0.1,87,Wind blowing from the north,1,,,, ,,,,,,,,,,40.0,12.6,,,,,,
14.09.2020 21:00,15.3,737.5,764.8,0.3,84,Wind blowing from the north-northeast,2,,,, ,,,,,,,,,,45.0,12.6,,,,,,
14.09.2020 20:00,14.2,737.5,764.9,0.3,78,Wind blowing from the north,1,,,, ,,,,,,,,,,50.0,10.4,,,,,,
14.09.2020 19:00,17.9,737.4,764.4,0.2,71,Wind blowing from the east,2,,,, ,,,,,,,,,,50.0,12.6,,,,,,
14.09.2020 18:00,18.1,737.2,764.2,-0.4,73,Wind blowing from the south-east,3,,,, ,,,,24.3,,,,,,45.0,13.2,Trace of precipitation,12,,,,
14.09.2020 17:00,22.0,737.2,763.8,-0.7,60,Wind blowing from the east-southeast,4,,,, ,,,,,,,,,,45.0,13.8,,,,,,
14.09.2020 16:00,23.5,737.2,763.8,-1.1,49,Wind blowing from the south-southeast,5,,,, ,,,,,,,,,,35.0,12.0,,,,,,
14.09.2020 15:00,23.7,737.6,764.2,-1.0,46,Wind blowing from the south,5,,,, ,,,,,,,,,,35.0,11.3,,,,,,
14.09.2020 14:00,24.0,737.9,764.4,-1.1,55,Wind blowing from the south-southeast,4,,,, ,,,,,,,,,,16.0,14.5,,,,,,
14.09.2020 13:00,23.4,738.3,764.8,-0.9,55,Wind blowing from the south,4,,,, ,,,,,,,,,,30.0,13.9,,,,,,
14.09.2020 12:00,19.6,738.6,765.4,-0.6,75,Wind blowing from the north,2,,,, ,,,,,,,,,,23.0,15.0,Trace of precipitation,6,,,,
14.09.2020 11:00,17.0,739.0,766.2,-0.1,81,Wind blowing from the north,2,,,, ,,,,,,,,,,35.0,13.7,,,,,,
14.09.2020 10:00,13.9,739.2,766.7,0.2,93,Wind blowing from the north,2,,,, ,,,,,,,,,,24.0,12.8,,,,,,
14.09.2020 09:00,12.1,739.2,766.9,0.5,100,Wind blowing from the north,2,,,,Fog ,,,,,,,,,,35.0,12.1,,,,,,
14.09.2020 08:00,9.3,739.1,767.1,0.5,100,Wind blowing from the north,1,,,,Fog or ice fog has begun or become thicker during the past hour. ,,,,,,,,,,0.6,9.3,,,,,,
14.09.2020 07:00,8.3,739.0,766.9,0.3,100,Wind blowing from the north-east,1,,,,Drizzle (not freezing) or snow grains. ,,,,,,,,,,13.0,8.3,,,,,,
14.09.2020 06:00,7.8,738.7,766.8,-0.3,100,Wind blowing from the north,2,,,,Fog or ice fog in patches. ,,,7.3,,,,,,,0.3,7.8,0.2,12,,,,
14.09.2020 05:00,8.1,738.6,766.6,-0.7,100,Wind blowing from the north,2,,,,Fog or ice fog has become thinner during the past hour. ,,,,,,,,,,0.5,8.1,,,,,,
14.09.2020 04:00,8.7,738.7,766.7,-0.9,100,Wind blowing from the north,1,,,,Fog or ice fog has become thinner during the past hour. ,,,,,,,,,,0.5,8.7,,,,,,
14.09.2020 03:00,8.3,739.0,767.1,-0.7,100,Wind blowing from the north-northwest,1,,,,Fog or ice fog no appreciable change during the past hour. ,,,,,,,,,,0.1,8.3,,,,,,
14.09.2020 02:00,9.6,739.3,767.2,-0.5,100,Wind blowing from the north-northeast,1,,,,Fog or ice fog in patches. ,,,,,,,,,,0.2,9.6,,,,,,
14.09.2020 01:00,7.9,739.6,767.7,-0.2,99,Calm no wind,0,,,,Fog or ice fog has begun or become thicker during the past hour. ,,,,,,,,,,0.1,7.7,,,,,,
14.09.2020 00:00,13.0,737.2,764.8,,91,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,45.0,11.6,No precipitation,6,,,,
13.09.2020 23:00,10.8,739.8,767.6,0.2,99,Wind blowing from the south-southeast,2,,,,Mist. ,,,,,,,,,,5.0,10.6,,,,,,
13.09.2020 22:00,10.0,739.8,767.7,0.5,97,Wind blowing from the east,1,,,, ,,,,,,,,,,10.0,9.6,,,,,,
13.09.2020 21:00,11.4,739.8,767.5,0.5,96,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,10.0,10.8,,,,,,
13.09.2020 20:00,12.4,739.6,767.3,0.1,97,Wind blowing from the south,2,,,, ,,,,,,,,,,40.0,12.0,,,,,,
13.09.2020 19:00,12.5,739.3,766.9,-0.4,92,Wind blowing from the south,2,,,, ,,,,,,,,,,30.0,11.2,,,,,,
13.09.2020 18:00,15.8,739.3,766.6,-0.5,86,Wind blowing from the south-west,3,,,, ,,,,18.7,,,,,,45.0,13.5,No precipitation,12,,,,
13.09.2020 17:00,17.4,739.5,766.6,-0.5,76,Wind blowing from the south-west,4,,,, ,,,,,,,,,,45.0,13.1,,,,,,
13.09.2020 16:00,18.0,739.7,766.8,-0.5,75,Wind blowing from the west-southwest,6,,,, ,,,,,,,,,,30.0,13.4,,,,,,
13.09.2020 15:00,18.2,739.8,766.9,-0.5,75,Wind blowing from the south-west,5,,,, ,,,,,,,,,,50.0,13.6,,,,,,
13.09.2020 14:00,18.3,740.0,767.2,-0.2,74,Wind blowing from the south-west,5,,,, ,,,,,,,,,,27.0,13.6,,,,,,
13.09.2020 13:00,17.3,740.2,767.5,0.0,81,Wind blowing from the west-southwest,5,,,, ,,,,,,,,,,26.0,13.9,,,,,,
13.09.2020 12:00,16.1,740.3,767.6,0.5,83,Wind blowing from the west-southwest,6,,,, ,,,,,,,,,,30.0,13.2,No precipitation,6,,,,
13.09.2020 11:00,16.3,740.2,767.5,0.9,81,Wind blowing from the south-west,7,,,, ,,,,,,,,,,35.0,13.1,,,,,,
13.09.2020 10:00,16.4,740.2,767.5,1.2,85,Wind blowing from the south-west,5,,,, ,,,,,,,,,,27.0,13.9,,,,,,
13.09.2020 09:00,14.9,739.8,767.2,1.1,91,Wind blowing from the west-southwest,5,,,, ,,,,,,,,,,26.0,13.4,,,,,,
13.09.2020 08:00,14.3,739.3,766.8,0.8,94,Wind blowing from the south-west,6,,13,, ,,,,,,,,,,19.0,13.3,,,,,,
13.09.2020 07:00,14.1,739.0,766.5,0.5,94,Wind blowing from the south-west,6,,,, ,,,,,,,,,,21.0,13.2,,,,,,
13.09.2020 06:00,13.9,738.7,766.2,0.4,94,Wind blowing from the south-west,7,,,, ,,,11.3,,,,,,,18.0,13.0,No precipitation,12,,,,
13.09.2020 05:00,13.9,738.5,766.0,0.2,94,Wind blowing from the west-southwest,7,,,, ,,,,,,,,,,20.0,12.9,,,,,,
13.09.2020 04:00,14.0,738.5,766.0,0.0,93,Wind blowing from the west-southwest,8,13,13,, ,,,,,,,,,,20.0,12.9,,,,,,
13.09.2020 03:00,13.8,738.3,765.7,-0.2,94,Wind blowing from the south-west,7,,13,, ,,,,,,,,,,26.0,12.8,,,,,,
13.09.2020 02:00,13.5,738.3,765.7,-0.1,96,Wind blowing from the south-west,8,,,, ,,,,,,,,,,15.0,12.9,,,,,,
13.09.2020 01:00,13.5,738.5,766.0,-0.1,94,Wind blowing from the west-southwest,7,,,, ,,,,,,,,,,20.0,12.5,,,,,,
13.09.2020 00:00,10.5,739.7,767.5,,99,Wind blowing from the north-east,1,,,,Fog or ice fog has begun or become thicker during the past hour. ,,,,,,,,,,0.4,10.4,No precipitation,6,,,,
12.09.2020 23:00,12.4,738.4,765.9,-0.2,96,Wind blowing from the south-west,7,,,, ,,,,,,,,,,22.0,11.7,,,,,,
12.09.2020 22:00,12.2,738.6,766.2,0.4,94,Wind blowing from the south-west,7,,,, ,,,,,,,,,,18.0,11.3,,,,,,
12.09.2020 21:00,11.6,738.5,766.2,0.6,94,Wind blowing from the south-west,5,,,, ,,,,,,,,,,21.0,10.7,,,,,,
12.09.2020 20:00,11.5,738.6,766.3,0.7,94,Wind blowing from the south-west,5,,,, ,,,,,,,,,,22.0,10.5,,,,,,
12.09.2020 19:00,11.9,738.2,765.9,0.4,90,Wind blowing from the south-west,4,,,, ,,,,,,,,,,25.0,10.3,,,,,,
12.09.2020 18:00,13.4,737.9,765.4,-0.1,82,Wind blowing from the south-west,5,10,,, ,,,,17.0,,,,,,35.0,10.4,No precipitation,12,,,,
12.09.2020 17:00,14.3,737.9,765.3,0.1,76,Wind blowing from the south-west,7,,,, ,,,,,,,,,,45.0,10.0,,,,,,
12.09.2020 16:00,15.6,737.8,765.1,0.0,72,Wind blowing from the south-west,7,,,, ,,,,,,,,,,35.0,10.5,,,,,,
12.09.2020 15:00,16.0,738.0,765.2,0.2,66,Wind blowing from the west-southwest,7,,,, ,,,,,,,,,,28.0,9.6,,,,,,
12.09.2020 14:00,16.3,737.8,765.0,0.3,70,Wind blowing from the west-southwest,6,,,, ,,,,,,,,,,19.0,10.8,,,,,,
12.09.2020 13:00,17.0,737.8,765.0,0.5,68,Wind blowing from the west-southwest,4,,,, ,,,,,,,,,,45.0,11.0,,,,,,
12.09.2020 12:00,15.0,737.8,765.1,0.9,76,Wind blowing from the north-west,1,,,, ,,,,,,,,,,30.0,10.8,No precipitation,6,,,,
12.09.2020 11:00,13.4,737.5,765.1,1.1,78,Wind blowing from the west-southwest,4,,,, ,,,,,,,,,,30.0,9.6,,,,,,
12.09.2020 10:00,14.1,737.3,764.7,1.5,80,Wind blowing from the west-southwest,5,,,, ,,,,,,,300-600,,,30.0,10.7,,,,,,
12.09.2020 09:00,12.3,736.9,764.5,1.5,90,Wind blowing from the west-southwest,4,,,, ,,,,,,,200-300,,,23.0,10.7,,,,,,
12.09.2020 08:00,11.4,736.4,764.0,1.4,96,Wind blowing from the west-southwest,3,,,, ,,,,,,,100-200,,,20.0,10.7,,,,,,
12.09.2020 07:00,11.0,735.8,763.4,1.3,96,Wind blowing from the west,2,,,, ,,,,,,,200-300,,,20.0,10.4,,,,,,
12.09.2020 06:00,11.0,735.4,763.0,1.4,97,Wind blowing from the west,2,,,, ,,,11.0,,,,100-200,,,17.0,10.5,2.0,12,,,,
12.09.2020 05:00,11.1,735.0,762.5,1.2,95,Wind blowing from the north-northwest,1,,,,Rain (not freezing). ,,,,,,,100-200,,,27.0,10.3,,,,,,
12.09.2020 04:00,12.0,734.5,762.0,0.9,97,Wind blowing from the west,3,,,, ,,,,,,,100-200,,,17.0,11.5,,,,,,
12.09.2020 03:00,12.1,734.0,761.5,0.1,99,Wind blowing from the west-southwest,5,,,,Drizzle (not freezing) or snow grains. ,,,,,,,100-200,,,15.0,11.9,,,,,,
12.09.2020 02:00,12.3,733.8,761.2,-0.1,98,Wind blowing from the west-southwest,5,,,,Drizzle not freezing slight. ,,,,,,,100-200,,,6.0,12.0,,,,,,
12.09.2020 01:00,12.4,733.6,761.1,-0.5,98,Wind blowing from the west-southwest,5,,,,Drizzle and rain slight. ,,,,,,,50-100,,,22.0,12.1,,,,,,
12.09.2020 00:00,12.7,733.9,761.3,-0.3,96,Wind blowing from the west-southwest,7,,,,Rain (not freezing). ,,,,,,,100-200,,,8.0,12.1,Trace of precipitation,6,,,,
11.09.2020 23:00,12.5,733.9,761.3,-0.1,94,Wind blowing from the south-west,7,,,, ,,,,,,,200-300,,,12.0,11.5,,,,,,
11.09.2020 22:00,12.3,734.1,761.5,0.4,93,Wind blowing from the south-west,6,,,, ,,,,,,,200-300,,,17.0,11.2,,,,,,
11.09.2020 21:00,12.4,734.2,761.7,0.4,92,Wind blowing from the south-west,5,,,, ,,,,,,,200-300,,,12.0,11.2,,,,,,
11.09.2020 20:00,12.4,734.0,761.5,0.1,90,Wind blowing from the south-west,5,,,,Rain (not freezing). ,,,,,,,300-600,,,22.0,10.8,,,,,,
11.09.2020 19:00,12.5,733.7,761.2,-0.3,87,Wind blowing from the south-west,5,,,, ,,,,,,,600-1000,,,27.0,10.4,,,,,,
11.09.2020 18:00,12.9,733.8,761.2,-0.4,84,Wind blowing from the south-west,7,,,, ,,,,14.9,,,300-600,,,29.0,10.3,Trace of precipitation,12,,,,
11.09.2020 17:00,13.5,733.9,761.2,-0.5,79,Wind blowing from the south-west,8,,,, ,,,,,,,600-1000,,,27.0,9.9,,,,,,
11.09.2020 16:00,14.7,734.0,761.2,-0.5,81,Wind blowing from the west-southwest,6,,,, ,,,,,,,300-600,,,22.0,11.4,,,,,,
11.09.2020 15:00,14.4,734.2,761.5,-0.4,81,Wind blowing from the south-west,8,,,, ,,,,,,,300-600,,,35.0,11.2,,,,,,
11.09.2020 14:00,13.7,734.4,761.7,-0.3,81,Wind blowing from the west-southwest,7,,,, ,,,,,,,300-600,,,24.0,10.5,,,,,,
11.09.2020 13:00,13.3,734.5,761.8,-0.2,79,Wind blowing from the west-southwest,7,,,, ,,,,,,,600-1000,,,25.0,9.7,,,,,,
11.09.2020 12:00,13.9,734.6,761.9,-0.1,81,Wind blowing from the west-southwest,5,,,, ,,,,,,,1000-1500,,,25.0,10.7,Trace of precipitation,6,,,,
11.09.2020 11:00,12.6,734.7,762.1,-0.1,89,Wind blowing from the south-west,6,,,, ,,,,,,,200-300,,,30.0,10.9,,,,,,
11.09.2020 10:00,11.4,734.7,762.2,0.1,94,Wind blowing from the south-west,5,,,,Rain (not freezing). ,,,,,,,200-300,,,35.0,10.4,,,,,,
11.09.2020 09:00,12.1,734.7,762.2,0.0,85,Wind blowing from the west-southwest,4,,,, ,,,,,,,600-1000,,,45.0,9.6,,,,,,
11.09.2020 08:00,11.3,734.8,762.4,-0.3,86,Wind blowing from the west-southwest,4,,,, ,,,,,,,600-1000,,,40.0,9.1,,,,,,
11.09.2020 07:00,10.9,734.6,762.2,-0.8,85,Wind blowing from the west-southwest,5,,,, ,,,,,,,600-1000,,,50.0,8.5,,,,,,
11.09.2020 06:00,9.8,734.7,762.4,-1.0,91,Wind blowing from the south-west,2,,,, ,,,7.5,,,,600-1000,,,45.0,8.4,No precipitation,12,,,,
11.09.2020 05:00,9.8,735.1,762.7,-0.9,90,Wind blowing from the west,2,,,, ,,,,,,,600-1000,,,50.0,8.2,,,,,,
11.09.2020 04:00,9.7,735.4,763.1,-1.2,92,Wind blowing from the south-west,2,,,, ,,,,,,,600-1000,,,30.0,8.4,,,,,,
11.09.2020 03:00,8.9,735.7,763.5,-1.2,92,Wind blowing from the south,1,,,, ,,,,,,,600-1000,,,40.0,7.7,,,,,,
11.09.2020 02:00,8.3,736.0,764.0,-1.4,95,Wind blowing from the south,2,,,, ,,,,,,,600-1000,,,50.0,7.5,,,,,,
11.09.2020 01:00,7.8,736.6,764.5,-0.9,97,Wind blowing from the south,1,,,, ,,,,,,,600-1000,,,19.0,7.3,,,,,,
11.09.2020 00:00,12.7,733.9,761.3,-4.0,96,Wind blowing from the west-southwest,7,,,,Rain (not freezing). ,,,,,,,100-200,,,8.0,12.1,Trace of precipitation,6,,,,
10.09.2020 23:00,9.6,737.4,765.2,-0.4,97,Wind blowing from the south-southwest,2,,,, ,,,,,,,300-600,,,25.0,9.2,,,,,,
10.09.2020 22:00,9.1,737.5,765.4,-0.6,92,Wind blowing from the south-west,2,,,, ,,,,,,,1000-1500,,,26.0,7.9,,,,,,
10.09.2020 21:00,10.3,737.9,765.7,-0.4,89,Wind blowing from the south,2,,,, ,,,,,,,600-1000,,,40.0,8.6,,,,,,
10.09.2020 20:00,11.4,737.8,765.4,-0.7,85,Wind blowing from the south,2,,,, ,,,,,,,600-1000,,,40.0,9.0,,,,,,
10.09.2020 19:00,11.5,738.1,765.7,-0.7,84,Calm no wind,0,,,, ,,,,,,,600-1000,,,35.0,8.9,,,,,,
10.09.2020 18:00,12.2,738.3,765.9,-1.0,83,Calm no wind,0,,,, ,,,,14.7,,,600-1000,,,50.0,9.4,No precipitation,12,,,,
10.09.2020 17:00,13.0,738.5,766.0,-1.4,71,Calm no wind,0,,,, ,,,,,,,1000-1500,,,40.0,7.8,,,,,,
10.09.2020 16:00,13.8,738.8,766.3,-1.4,70,Wind blowing from the west-northwest,1,,,, ,,,,,,,1000-1500,,,35.0,8.3,,,,,,
10.09.2020 15:00,14.4,739.3,766.6,-0.9,66,Calm no wind,0,,,, ,,,,,,,1000-1500,,,35.0,8.0,,,,,,
10.09.2020 14:00,13.7,739.9,767.4,-0.9,72,Wind blowing from the west,1,,,, ,,,,,,,1000-1500,,,30.0,8.7,,,,,,
10.09.2020 13:00,13.8,740.2,767.7,-1.2,72,Wind blowing from the west-northwest,1,,,, ,,,,,,,1000-1500,,,29.0,8.8,,,,,,
10.09.2020 12:00,14.3,740.2,767.8,-1.5,68,Wind blowing from the west,2,,,, ,,,,,,,1000-1500,,,30.0,8.5,No precipitation,6,,,,
10.09.2020 11:00,13.9,740.8,768.4,-0.8,67,Wind blowing from the west-southwest,3,,,, ,,,,,,,1000-1500,,,30.0,7.9,,,,,,
10.09.2020 10:00,12.4,741.4,769.1,0.0,72,Wind blowing from the south-southwest,1,,,, ,,,,,,,1000-1500,,,40.0,7.4,,,,,,
10.09.2020 09:00,10.6,741.7,769.6,0.5,82,Wind blowing from the south,1,,,, ,,,,,,,1000-1500,,,30.0,7.6,,,,,,
10.09.2020 08:00,8.8,741.6,769.6,0.1,97,Calm no wind,0,,,, ,,,,,,,1000-1500,,,27.0,8.3,,,,,,
10.09.2020 07:00,7.3,741.4,769.7,-0.3,99,Wind blowing from the north-east,1,,,, ,,,,,,,1000-1500,,,28.0,7.1,,,,,,
10.09.2020 06:00,6.7,741.2,769.5,-0.8,100,Wind blowing from the east,2,,,, ,,,3.1,,,,1000-1500,,,24.0,6.7,No precipitation,12,,,,
10.09.2020 05:00,5.9,741.5,769.9,-0.7,100,Calm no wind,0,,,, ,,,,,,,1000-1500,,,27.0,5.9,,,,,,
10.09.2020 04:00,4.1,741.7,770.2,-0.6,99,Wind blowing from the east-southeast,1,,,, ,,,,,,,1000-1500,,,30.0,4.0,,,,,,
10.09.2020 03:00,5.2,742.0,770.5,-0.4,100,Wind blowing from the north-northeast,1,,,, ,,,,,,,1000-1500,,,24.0,5.2,,,,,,
10.09.2020 02:00,3.9,742.2,770.8,-0.4,100,Wind blowing from the south-east,1,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,3.9,,,,,,
10.09.2020 01:00,3.6,742.3,771.0,-0.5,99,Wind blowing from the east-southeast,1,,,, ,,,,,,,2500 or more or no clouds.,,,20.0,3.5,,,,,,
10.09.2020 00:00,4.2,742.4,771.0,-0.2,99,Wind blowing from the south-east,1,,,, ,,,,,,,2500 or more or no clouds.,,,26.0,4.0,No precipitation,6,,,,
09.09.2020 23:00,5.1,742.6,771.1,0.6,97,Calm no wind,0,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,4.7,,,,,,
09.09.2020 22:00,6.4,742.8,771.1,0.8,92,Calm no wind,0,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,5.1,,,,,,
09.09.2020 21:00,7.7,742.6,770.8,0.9,87,Wind blowing from the north-northeast,1,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,5.6,,,,,,
09.09.2020 20:00,8.3,742.0,770.2,0.3,82,Wind blowing from the east-northeast,1,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,5.3,,,,,,
09.09.2020 19:00,10.9,742.0,769.9,0.2,77,Wind blowing from the north-east,1,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,6.9,,,,,,
09.09.2020 18:00,12.3,741.7,769.5,0.3,73,Wind blowing from the north-northwest,1,,,, ,,,,17.8,,,2500 or more or no clouds.,,,45.0,7.5,1.0,12,,,,
09.09.2020 17:00,14.9,741.7,769.3,0.3,64,Wind blowing from the north-northwest,2,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,8.2,,,,,,
09.09.2020 16:00,15.2,741.8,769.3,0.4,64,Wind blowing from the north-northwest,2,,,, ,,,,,,,1000-1500,,,35.0,8.4,,,,,,
09.09.2020 15:00,16.9,741.4,768.6,0.0,64,Wind blowing from the north-northwest,2,,,, ,,,,,,,600-1000,,,26.0,9.9,,,,,,
09.09.2020 14:00,16.8,741.4,768.6,0.3,68,Wind blowing from the north,2,,,, ,,,,,,,600-1000,,,29.0,10.8,,,,,,
09.09.2020 13:00,17.5,741.4,768.5,0.4,72,Wind blowing from the north-west,2,,,, ,,,,,,,600-1000,,,40.0,12.3,,,,,,
09.09.2020 12:00,15.9,741.4,768.7,1.0,73,Wind blowing from the north,2,,,, ,,,,,,,300-600,,,35.0,11.0,1.0,6,,,,
09.09.2020 11:00,16.1,741.1,768.4,1.2,79,Wind blowing from the north-northwest,2,,,, ,,,,,,,300-600,,,30.0,12.5,,,,,,
09.09.2020 10:00,14.1,741.0,768.5,1.1,99,Wind blowing from the north-west,1,,,,Rain (not freezing). ,,,,,,,200-300,,,35.0,14.0,,,,,,
09.09.2020 09:00,15.2,740.4,767.8,0.8,100,Wind blowing from the west-northwest,1,,,,Drizzle (not freezing) or snow grains. ,,,,,,,50-100,,,40.0,15.2,,,,,,
09.09.2020 08:00,14.7,739.9,767.4,0.4,100,Wind blowing from the west-southwest,4,,,,Drizzle not freezing moderate. ,,,,,,,50-100,,,1.6,14.7,,,,,,
09.09.2020 07:00,14.4,739.9,767.3,0.5,100,Wind blowing from the south-west,4,,,,Drizzle not freezing slight. ,,,,,,,50-100,,,2.4,14.4,,,,,,
09.09.2020 06:00,14.1,739.6,767.1,0.1,100,Wind blowing from the west-southwest,4,,,,Drizzle and rain moderate or heavy. ,,,12.8,,,,50-100,,,0.7,14.1,3.0,12,,,,
09.09.2020 05:00,13.8,739.5,767.0,-0.1,100,Wind blowing from the south-west,4,,,,Rain not freezing moderate. ,,,,,,,50-100,,,3.2,13.8,,,,,,
09.09.2020 04:00,13.6,739.4,766.9,-0.7,100,Wind blowing from the west-southwest,6,,,,Drizzle not freezing moderate. ,,,,,,,50-100,,,1.7,13.6,,,,,,
09.09.2020 03:00,13.4,739.5,767.0,-0.8,100,Wind blowing from the west-southwest,5,,,,Drizzle not freezing slight. ,,,,,,,50-100,,,1.6,13.4,,,,,,
09.09.2020 02:00,13.2,739.6,767.2,-1.0,100,Wind blowing from the west-southwest,6,,,,Fog or ice fog has become thinner during the past hour. ,,,,,,,Less than  50,,,0.4,13.2,,,,,,
09.09.2020 01:00,13.1,740.1,767.7,-0.8,100,Wind blowing from the west-southwest,5,,,,Drizzle not freezing slight. ,,,,,,,,,,0.2,13.1,,,,,,
09.09.2020 00:00,13.1,740.3,767.9,-0.9,99,Wind blowing from the south-west,5,,,,Mist. ,,,,,,,Less than  50,,,2.7,13.0,0.4,6,,,,
08.09.2020 23:00,12.8,740.6,768.2,-0.6,99,Wind blowing from the south-west,6,,,,Mist. ,,,,,,,100-200,,,6.0,12.7,,,,,,
08.09.2020 22:00,12.8,740.9,768.6,-0.2,99,Wind blowing from the south-west,6,,,,Mist. ,,,,,,,50-100,,,6.0,12.7,,,,,,
08.09.2020 21:00,13.1,741.2,768.9,0.0,99,Wind blowing from the south-west,6,,,,Rain (not freezing). ,,,,,,,50-100,,,18.0,13.0,,,,,,
08.09.2020 20:00,14.6,741.2,768.7,-0.1,100,Wind blowing from the south-west,5,,,,Rain not freezing moderate. ,,,,,,,50-100,,,1.2,14.6,,,,,,
08.09.2020 19:00,14.7,741.1,768.5,-0.3,100,Wind blowing from the south-west,5,,,,Drizzle not freezing slight. ,,,,,,,50-100,,,0.9,14.7,,,,,,
08.09.2020 18:00,15.0,741.2,768.7,-0.2,100,Wind blowing from the south-west,5,,,,Drizzle not freezing slight. ,,,,16.6,,,50-100,,,3.4,15.0,2.0,12,,,,
08.09.2020 17:00,15.3,741.3,768.7,-0.1,100,Wind blowing from the west-southwest,5,,,,Drizzle not freezing moderate. ,,,,,,,50-100,,,1.8,15.3,,,,,,
08.09.2020 16:00,15.6,741.4,768.7,-0.1,100,Wind blowing from the south-west,5,,,,Fog or ice fog in patches. ,,,,,,,50-100,,,0.8,15.6,,,,,,
08.09.2020 15:00,15.9,741.4,768.7,-0.3,100,Wind blowing from the south-west,5,,,,Drizzle not freezing slight. ,,,,,,,50-100,,,0.5,15.9,,,,,,
08.09.2020 14:00,16.2,741.4,768.8,-0.6,100,Wind blowing from the west-southwest,7,,,,Mist. ,,,,,,,50-100,,,1.8,16.2,,,,,,
08.09.2020 13:00,16.3,741.5,768.9,-0.3,100,Wind blowing from the south-west,5,,,,Fog ,,,,,,,Less than  50,,,4.7,16.3,,,,,,
08.09.2020 12:00,16.1,741.7,769.1,0.0,100,Wind blowing from the south-west,5,,,,Fog or ice fog no appreciable change during the past hour. ,,,,,,,,,,0.5,16.1,1.0,6,,,,
08.09.2020 11:00,15.7,742.0,769.3,0.5,100,Wind blowing from the south-west,4,,,,Fog or ice fog has become thinner during the past hour. ,,,,,,,,,,0.6,15.7,,,,,,
08.09.2020 10:00,15.2,741.8,769.3,0.7,100,Wind blowing from the south-west,4,,,,Rain shower(s) or intermittent rain slight. ,,,,,,,,,,0.2,15.2,,,,,,
