Local time in Lake Vyrnwy,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
11.09.2020 12:00,13.8,728.5,760.4,0.0,82,Wind blowing from the south-west,8,,,, ,,,,,,,300-600,,,19.0,10.7,No precipitation,6,,,,
11.09.2020 11:00,12.3,728.3,760.3,-0.3,89,Wind blowing from the south-west,9,,,, ,,,,,,,300-600,,,30.0,10.5,,,,,,
11.09.2020 10:00,11.6,728.5,760.6,0.0,91,Wind blowing from the south-west,9,,,, ,,,,,,,300-600,,,24.0,10.1,,,,,,
11.09.2020 09:00,10.6,728.5,760.8,0.0,95,Wind blowing from the south-west,7,,,, ,,,,,,,200-300,,,8.0,9.8,,,,,,
11.09.2020 08:00,10.4,728.6,760.9,-0.2,95,Wind blowing from the south-west,6,,,, ,,,,,,,200-300,,,3.2,9.7,,,,,,
11.09.2020 07:00,10.6,728.5,760.7,-0.9,88,Wind blowing from the south-west,5,,,, ,,,,,,,600-1000,,,40.0,8.6,,,,,,
11.09.2020 06:00,10.1,728.5,760.7,-1.2,88,Wind blowing from the south-west,6,,,, ,,,8.0,,,,600-1000,,,30.0,8.1,No precipitation,12,,,,
11.09.2020 05:00,10.0,728.8,761.2,-1.5,92,Wind blowing from the south-west,5,,,, ,,,,,,,600-1000,,,30.0,8.8,,,,,,
11.09.2020 04:00,10.0,729.4,761.7,-1.4,94,Wind blowing from the south-west,5,,,, ,,,,,,,600-1000,,,26.0,9.0,,,,,,
11.09.2020 03:00,9.5,729.7,762.1,-1.6,94,Wind blowing from the south-west,3,,,, ,,,,,,,600-1000,,,26.0,8.5,,,,,,
11.09.2020 02:00,9.1,730.3,762.9,-1.4,94,Wind blowing from the south-southwest,3,,,, ,,,,,,,200-300,,,29.0,8.1,,,,,,
11.09.2020 01:00,8.4,730.8,763.3,-1.4,92,Wind blowing from the south-west,2,,,, ,,,,,,,300-600,,,30.0,7.2,,,,,,
11.09.2020 00:00,8.7,731.3,763.9,-1.0,89,Wind blowing from the south-west,3,,,, ,,,,,,,600-1000,,,35.0,6.9,No precipitation,6,,,,
10.09.2020 23:00,9.2,731.7,764.2,-1.0,83,Calm no wind,0,,,, ,,,,,,,600-1000,,,40.0,6.5,,,,,,
10.09.2020 22:00,9.2,732.2,764.8,-0.5,83,Wind blowing from the west,2,,,, ,,,,,,,1000-1500,,,35.0,6.4,,,,,,
10.09.2020 21:00,9.1,732.3,764.9,-0.8,81,Wind blowing from the south-southwest,2,,,, ,,,,,,,1000-1500,,,40.0,5.9,,,,,,
10.09.2020 20:00,10.1,732.7,765.1,-0.6,76,Wind blowing from the west,2,,,, ,,,,,,,1000-1500,,,40.0,6.0,,,,,,
10.09.2020 19:00,10.4,732.7,765.1,-0.9,76,Wind blowing from the south-southwest,1,,,, ,,,,,,,1000-1500,,,40.0,6.4,,,,,,
10.09.2020 18:00,11.0,733.1,765.5,-0.9,75,Wind blowing from the west,3,,,, ,,,,12.8,,,1000-1500,,,40.0,6.6,No precipitation,12,,,,
10.09.2020 17:00,11.9,733.3,765.7,-1.4,65,Wind blowing from the west-southwest,4,,,, ,,,,,,,1000-1500,,,45.0,5.4,,,,,,
10.09.2020 16:00,12.1,733.6,765.9,-1.3,60,Wind blowing from the west-southwest,6,,,, ,,,,,,,1000-1500,,,21.0,4.4,,,,,,
10.09.2020 15:00,12.0,734.0,766.3,-1.2,63,Wind blowing from the west-southwest,5,,,, ,,,,,,,1000-1500,,,24.0,5.1,,,,,,
10.09.2020 14:00,11.7,734.7,767.1,-0.9,68,Wind blowing from the west,5,,,, ,,,,,,,1000-1500,,,35.0,6.0,,,,,,
10.09.2020 13:00,11.8,734.9,767.3,-1.2,74,Wind blowing from the south-west,5,,,, ,,,,,,,1000-1500,,,40.0,7.2,,,,,,
10.09.2020 12:00,11.5,735.2,767.6,-1.1,74,Wind blowing from the west-southwest,4,,,, ,,,,,,,600-1000,,,30.0,7.0,No precipitation,6,,,,
10.09.2020 11:00,11.3,735.6,768.1,-0.6,77,Wind blowing from the south-west,3,,,, ,,,,,,,1000-1500,,,30.0,7.3,,,,,,
10.09.2020 10:00,11.9,736.1,768.5,-0.1,71,Wind blowing from the west-southwest,3,,,, ,,,,,,,1000-1500,,,40.0,6.7,,,,,,
10.09.2020 09:00,11.7,736.3,768.7,0.2,80,Wind blowing from the north-east,1,,,, ,,,,,,,1000-1500,,,35.0,8.4,,,,,,
10.09.2020 08:00,10.3,736.2,768.8,-0.1,85,Wind blowing from the south-west,2,,,, ,,,,,,,1000-1500,,,35.0,7.8,,,,,,
10.09.2020 07:00,9.4,736.2,768.9,-0.4,90,Wind blowing from the north-northwest,2,,,, ,,,,,,,1000-1500,,,30.0,7.8,,,,,,
10.09.2020 06:00,9.2,736.1,768.8,-0.7,90,Wind blowing from the north,1,,,, ,,,8.6,,,,1000-1500,,,30.0,7.7,No precipitation,12,,,,
10.09.2020 05:00,9.9,736.3,769.0,-0.7,78,Wind blowing from the north-west,2,,,, ,,,,,,,1000-1500,,,35.0,6.2,,,,,,
10.09.2020 04:00,9.1,736.6,769.3,-0.5,88,Wind blowing from the north-northwest,2,,,, ,,,,,,,1000-1500,,,35.0,7.2,,,,,,
10.09.2020 03:00,9.4,736.8,769.6,-0.5,86,Wind blowing from the north-west,2,,,, ,,,,,,,1000-1500,,,35.0,7.2,,,,,,
10.09.2020 02:00,9.8,737.0,769.7,-0.5,85,Wind blowing from the north-west,2,,,, ,,,,,,,1000-1500,,,40.0,7.3,,,,,,
10.09.2020 01:00,9.1,737.1,769.9,-0.4,93,Wind blowing from the north-northwest,2,,,, ,,,,,,,1000-1500,,,35.0,8.0,,,,,,
10.09.2020 00:00,9.0,737.3,770.1,-0.2,90,Wind blowing from the north-west,2,,,, ,,,,,,,1000-1500,,,30.0,7.4,No precipitation,6,,,,
09.09.2020 23:00,9.3,737.5,770.2,0.2,92,Wind blowing from the north-northwest,2,,,, ,,,,,,,1000-1500,,,30.0,8.1,,,,,,
09.09.2020 22:00,10.0,737.5,770.2,0.4,88,Wind blowing from the north,1,,,, ,,,,,,,1000-1500,,,30.0,8.0,,,,,,
09.09.2020 21:00,10.1,737.5,770.2,0.6,86,Wind blowing from the north-west,1,,,, ,,,,,,,1000-1500,,,40.0,7.9,,,,,,
09.09.2020 20:00,10.2,737.3,769.9,0.7,80,Wind blowing from the north-west,2,,,, ,,,,,,,1000-1500,,,50.0,6.8,,,,,,
09.09.2020 19:00,11.0,737.1,769.6,0.8,75,Wind blowing from the west,2,,,, ,,,,,,,1000-1500,,,55.0,6.6,,,,,,
09.09.2020 18:00,12.3,736.9,769.3,0.6,68,Wind blowing from the north,3,,,, ,,,,17.4,,,600-1000,,,60.0,6.5,,,,,,
09.09.2020 17:00,14.5,736.6,768.8,0.6,61,Wind blowing from the north-west,2,,,, ,,,,,,,1000-1500,,,60.0,6.9,,,,,,
09.09.2020 16:00,15.2,736.3,768.4,0.1,61,Wind blowing from the west-northwest,3,,,, ,,,,,,,1000-1500,,,55.0,7.6,,,,,,
09.09.2020 15:00,15.9,736.3,768.4,0.1,63,Wind blowing from the west-northwest,3,,,, ,,,,,,,1000-1500,,,40.0,8.9,,,,,,
09.09.2020 14:00,16.2,736.0,768.0,-0.2,65,Wind blowing from the west,3,,,, ,,,,,,,600-1000,,,45.0,9.6,,,,,,
09.09.2020 13:00,16.8,736.2,768.1,0.3,68,Wind blowing from the west-northwest,3,,,, ,,,,,,,1000-1500,,,45.0,10.9,,,,,,
09.09.2020 12:00,15.4,736.2,768.2,0.8,67,Wind blowing from the north-northwest,4,,,, ,,,,,,,600-1000,,,70.0,9.3,,,,,,
09.09.2020 11:00,15.2,736.2,768.2,1.3,76,Wind blowing from the north-northwest,3,,,, ,,,,,,,2500 or more or no clouds.,,,55.0,11.0,,,,,,
09.09.2020 10:00,14.1,735.9,768.1,1.6,83,Wind blowing from the north-northwest,4,,,, ,,,,,,,200-300,,,45.0,11.2,,,,,,
09.09.2020 09:00,13.9,735.4,767.5,1.7,94,Wind blowing from the north,4,,,, ,,,,,,,100-200,,,18.0,13.0,,,,,,
09.09.2020 08:00,12.8,734.9,767.2,1.1,96,Wind blowing from the north-northwest,3,,,, ,,,,,,,200-300,,,2.8,12.2,,,,,,
09.09.2020 07:00,14.6,734.3,766.3,1.0,98,Wind blowing from the west,2,,,, ,,,,,,,200-300,,,3.3,14.3,,,,,,
09.09.2020 06:00,14.5,733.7,765.7,0.4,99,Wind blowing from the west-southwest,5,,,, ,,,13.9,,,,1000-1500,,,1.3,14.3,2.0,12,,,,
09.09.2020 05:00,14.3,733.8,765.8,0.4,98,Wind blowing from the west-southwest,6,,,, ,,,,,,,200-300,,,0.8,14.0,,,,,,
09.09.2020 04:00,14.0,733.3,765.3,-0.6,99,Wind blowing from the south-west,7,,,, ,,,,,,,200-300,,,0.6,13.8,,,,,,
09.09.2020 03:00,14.1,733.3,765.3,-0.9,98,Wind blowing from the west-southwest,8,,,, ,,,,,,,100-200,,,0.2,13.8,,,,,,
09.09.2020 02:00,14.0,733.4,765.4,-0.8,98,Wind blowing from the west-southwest,8,,,, ,,,,,,,100-200,,,0.3,13.7,,,,,,
09.09.2020 01:00,14.3,733.9,766.0,-0.7,99,Wind blowing from the south-west,6,,,, ,,,,,,,100-200,,,4.5,14.1,,,,,,
09.09.2020 00:00,14.5,734.2,766.3,-0.8,100,Wind blowing from the south-west,5,,,, ,,,,,,,50-100,,,0.2,14.5,1.0,6,,,,
08.09.2020 23:00,14.3,734.2,766.3,-1.0,99,Wind blowing from the south-west,6,,,, ,,,,,,,50-100,,,1.3,14.2,,,,,,
08.09.2020 22:00,14.4,734.6,766.6,-0.4,98,Wind blowing from the south-west,5,,,, ,,,,,,,100-200,,,0.3,14.1,,,,,,
08.09.2020 21:00,15.2,735.0,766.9,0.0,98,Wind blowing from the south-west,4,,,, ,,,,,,,100-200,,,4.3,14.9,,,,,,
08.09.2020 20:00,15.3,735.2,767.2,0.1,99,Wind blowing from the south-west,5,,,, ,,,,,,,50-100,,,0.4,15.1,,,,,,
08.09.2020 19:00,15.7,735.0,766.9,-0.1,97,Wind blowing from the south-west,8,,,, ,,,,,,,100-200,,,1.0,15.3,,,,,,
08.09.2020 18:00,16.0,735.0,766.9,0.2,97,Wind blowing from the south-west,8,,,, ,,,,19.4,,,100-200,,,1.0,15.6,0.6,12,,,,
08.09.2020 17:00,16.2,735.1,767.0,-0.1,98,Wind blowing from the south-west,7,,,, ,,,,,,,100-200,,,0.8,15.9,,,,,,
08.09.2020 16:00,16.9,735.1,766.9,-0.5,94,Wind blowing from the west-southwest,10,,,, ,,,,,,,300-600,,,1.2,15.9,,,,,,
08.09.2020 15:00,18.2,734.8,766.5,-1.1,88,Wind blowing from the west-southwest,11,,,, ,,,,,,,200-300,,,3.1,16.1,,,,,,
08.09.2020 14:00,19.2,735.2,766.8,,85,Wind blowing from the west-southwest,7,,,, ,,,,,,,200-300,,,26.0,16.6,,,,,,
08.09.2020 13:00,17.3,735.6,767.4,-0.4,92,Wind blowing from the south-southwest,3,,,, ,,,,,,,100-200,,,55.0,15.9,,,,,,
08.09.2020 12:00,16.4,735.9,767.8,0.0,96,Wind blowing from the south-southwest,6,,,, ,,,,,,,100-200,,,22.0,15.7,0.2,6,,,,
08.09.2020 11:00,15.8,735.9,767.8,0.0,100,Wind blowing from the south-west,7,,,, ,,,,,,,100-200,,,29.0,15.8,,,,,,
08.09.2020 10:00,15.6,736.0,768.0,0.7,100,Wind blowing from the south,2,,,, ,,,,,,,50-100,,,7.0,15.6,,,,,,
08.09.2020 09:00,14.8,735.9,768.0,1.0,100,Wind blowing from the south-west,4,,,, ,,,,,,,50-100,,,1.8,14.8,,,,,,
08.09.2020 08:00,14.6,735.9,768.0,1.1,100,Wind blowing from the south-west,4,,,, ,,,,,,,,,,0.1,14.6,,,,,,
08.09.2020 07:00,14.3,735.3,767.4,0.7,100,Wind blowing from the south-west,6,,,, ,,,,,,,50-100,,,0.1,14.3,,,,,,
08.09.2020 06:00,14.4,734.9,767.0,0.4,100,Wind blowing from the south-west,6,,,, ,,,13.8,,,,,,,0.1,14.4,0.4,12,,,,
08.09.2020 05:00,14.5,734.8,766.8,0.2,100,Wind blowing from the south-west,5,,,, ,,,,,,,50-100,,,0.1,14.5,,,,,,
08.09.2020 04:00,14.6,734.6,766.6,-0.2,100,Wind blowing from the south-west,5,,,, ,,,,,,,50-100,,,1.7,14.6,,,,,,
08.09.2020 03:00,14.6,734.5,766.6,0.0,99,Wind blowing from the west-southwest,4,,,, ,,,,,,,,,,less than 0.1,14.5,,,,,,
08.09.2020 02:00,14.4,734.6,766.7,0.1,100,Wind blowing from the south-west,5,,,, ,,,,,,,50-100,,,less than 0.1,14.4,,,,,,
08.09.2020 01:00,15.0,734.8,766.7,0.3,100,Wind blowing from the west-southwest,5,,,, ,,,,,,,50-100,,,2.2,15.0,,,,,,
08.09.2020 00:00,14.5,734.2,766.3,-0.2,100,Wind blowing from the south-west,5,,,, ,,,,,,,50-100,,,0.2,14.5,1.0,6,,,,
07.09.2020 23:00,14.3,734.5,766.6,0.4,99,Wind blowing from the south-west,3,,,, ,,,,,,,50-100,,,1.4,14.2,,,,,,
07.09.2020 22:00,14.0,734.5,766.6,0.9,99,Wind blowing from the south-west,3,,,, ,,,,,,,50-100,,,5.0,13.9,,,,,,
07.09.2020 21:00,14.1,734.4,766.5,0.9,97,Wind blowing from the south-southwest,3,,,, ,,,,,,,100-200,,,3.1,13.7,,,,,,
07.09.2020 20:00,14.1,734.1,766.2,0.7,96,Wind blowing from the east-southeast,2,,,, ,,,,,,,100-200,,,30.0,13.5,,,,,,
07.09.2020 19:00,14.0,733.6,765.7,0.4,96,Wind blowing from the west-southwest,8,,,, ,,,,,,,200-300,,,30.0,13.4,,,,,,
07.09.2020 18:00,13.8,733.5,765.6,-0.1,97,Wind blowing from the west-southwest,9,,,, ,,,,15.1,,,100-200,,,10.0,13.3,0.2,12,,,,
07.09.2020 17:00,13.7,733.4,765.5,0.6,96,Wind blowing from the south-west,9,,,, ,,,,,,,100-200,,,13.0,13.1,,,,,,
07.09.2020 16:00,13.5,733.2,765.3,-0.1,96,Wind blowing from the south-west,10,,,, ,,,,,,,200-300,,,8.0,12.8,,,,,,
07.09.2020 15:00,13.9,733.6,765.7,0.3,93,Wind blowing from the south-west,7,,,, ,,,,,,,200-300,,,5.0,12.8,,,,,,
07.09.2020 14:00,14.2,732.8,764.8,-0.7,91,Wind blowing from the west-southwest,11,,,, ,,,,,,,200-300,,,45.0,12.7,,,,,,
07.09.2020 13:00,14.2,733.3,765.3,-0.3,95,Wind blowing from the west-southwest,10,,,, ,,,,,,,100-200,,,50.0,13.4,,,,,,
07.09.2020 12:00,14.1,733.3,765.4,-0.3,96,Wind blowing from the south-west,10,,,, ,,,,,,,100-200,,,7.0,13.5,0.2,6,,,,
07.09.2020 11:00,13.1,733.5,765.7,-0.5,96,Wind blowing from the west-southwest,8,,,, ,,,,,,,100-200,,,14.0,12.5,,,,,,
07.09.2020 10:00,12.0,733.6,766.0,-0.3,97,Wind blowing from the south-southwest,7,,,, ,,,,,,,100-200,,,3.2,11.6,,,,,,
07.09.2020 09:00,11.7,733.6,766.0,-0.3,95,Wind blowing from the south-west,8,,,, ,,,,,,,200-300,,,0.4,10.9,,,,,,
07.09.2020 08:00,11.5,734.0,766.3,0.1,95,Wind blowing from the east-northeast,1,,,, ,,,,,,,100-200,,,20.0,10.7,,,,,,
07.09.2020 07:00,11.1,733.9,766.3,-0.1,96,Wind blowing from the south-southwest,4,,,, ,,,,,,,100-200,,,30.0,10.5,,,,,,
07.09.2020 06:00,10.7,733.9,766.3,-0.3,97,Wind blowing from the south-southwest,4,,,, ,,,9.7,,,,100-200,,,0.6,10.3,No precipitation,12,,,,
07.09.2020 05:00,10.7,733.9,766.4,-0.7,97,Wind blowing from the south-west,3,,,, ,,,,,,,100-200,,,3.2,10.3,,,,,,
07.09.2020 04:00,10.4,734.0,766.5,-0.8,97,Wind blowing from the west-southwest,5,,,, ,,,,,,,2500 or more or no clouds.,,,0.5,9.9,,,,,,
07.09.2020 03:00,10.8,734.2,766.6,-0.6,95,Wind blowing from the west,4,,,, ,,,,,,,2500 or more or no clouds.,,,0.5,10.0,,,,,,
07.09.2020 02:00,10.2,734.6,767.2,-0.4,95,Wind blowing from the west,3,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,9.4,,,,,,
07.09.2020 01:00,10.2,734.8,767.3,-0.3,96,Wind blowing from the west,3,,,, ,,,,,,,2500 or more or no clouds.,,,11.0,9.6,,,,,,
07.09.2020 00:00,10.3,734.8,767.4,0.0,95,Wind blowing from the west,4,,,, ,,,,,,,2500 or more or no clouds.,,,6.0,9.5,No precipitation,6,,,,
06.09.2020 23:00,10.0,735.0,767.5,0.3,95,Wind blowing from the west,3,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,9.3,,,,,,
06.09.2020 22:00,10.1,735.1,767.6,1.0,93,Wind blowing from the west-northwest,3,,,, ,,,,,,,2500 or more or no clouds.,,,11.0,9.0,,,,,,
06.09.2020 21:00,10.6,734.8,767.3,0.8,91,Wind blowing from the west,2,,,, ,,,,,,,2500 or more or no clouds.,,,70.0,9.1,,,,,,
06.09.2020 20:00,10.6,734.7,767.2,,91,Wind blowing from the west-northwest,1,,,, ,,,,,,,600-1000,,,65.0,9.2,,,,,,
06.09.2020 19:00,11.2,734.1,766.5,0.5,86,Wind blowing from the west,4,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,8.9,,,,,,
06.09.2020 18:00,13.5,734.0,766.1,0.7,79,Wind blowing from the west,2,,,, ,,,,17.1,,,600-1000,,,70.0,9.8,0.4,12,,,,
06.09.2020 17:00,14.9,733.6,765.6,0.4,74,Wind blowing from the west,6,,,, ,,,,,,,600-1000,,,1.9,10.3,,,,,,
06.09.2020 16:00,15.3,733.6,765.4,0.6,77,Wind blowing from the west,6,,,, ,,,,,,,600-1000,,,2.5,11.2,,,,,,
06.09.2020 15:00,16.6,733.3,765.0,0.6,73,Wind blowing from the west,4,,,, ,,,,,,,600-1000,,,2.4,11.7,,,,,,
06.09.2020 14:00,15.0,733.2,765.1,0.4,77,Wind blowing from the west,4,,,, ,,,,,,,600-1000,,,7.0,11.0,,,,,,
06.09.2020 13:00,15.3,733.0,764.8,0.4,74,Wind blowing from the west,4,,,, ,,,,,,,600-1000,,,45.0,10.7,,,,,,
06.09.2020 12:00,14.5,732.7,764.8,0.2,78,Wind blowing from the north-northwest,3,,,, ,,,,,,,300-600,,,3.8,10.7,No precipitation,6,,,,
06.09.2020 11:00,14.1,732.8,764.8,0.6,81,Wind blowing from the north-northeast,1,,,, ,,,,,,,300-600,,,29.0,10.9,,,,,,
06.09.2020 10:00,13.2,732.6,764.7,0.4,87,Wind blowing from the west-southwest,3,,,, ,,,,,,,300-600,,,12.0,11.0,,,,,,
06.09.2020 09:00,12.2,732.5,764.8,0.5,91,Wind blowing from the west,4,,,, ,,,,,,,300-600,,,2.9,10.7,,,,,,
06.09.2020 08:00,11.7,732.2,764.5,0.3,95,Wind blowing from the west-southwest,4,,,, ,,,,,,,300-600,,,13.0,10.9,,,,,,
06.09.2020 07:00,9.6,732.2,764.8,0.1,97,Wind blowing from the south-west,1,,,, ,,,,,,,2000-2500,,,24.0,9.2,,,,,,
06.09.2020 06:00,9.2,732.0,764.5,-0.2,95,Wind blowing from the south-west,2,,,, ,,,7.9,,,,300-600,,,12.0,8.5,2.0,12,,,,
06.09.2020 05:00,9.1,731.9,764.5,-0.7,97,Wind blowing from the south-west,2,,,, ,,,,,,,1000-1500,,,28.0,8.7,,,,,,
06.09.2020 04:00,8.3,732.1,764.8,-0.7,97,Wind blowing from the west-southwest,1,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,7.9,,,,,,
06.09.2020 03:00,8.6,732.2,764.8,-0.5,95,Wind blowing from the south-southwest,3,,,, ,,,,,,,300-600,,,24.0,7.8,,,,,,
06.09.2020 02:00,8.7,732.6,765.2,-0.4,94,Wind blowing from the south-west,2,,,, ,,,,,,,1000-1500,,,30.0,7.8,,,,,,
06.09.2020 01:00,8.2,732.8,765.5,-0.5,91,Wind blowing from the west,3,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,6.8,,,,,,
06.09.2020 00:00,10.0,732.7,765.2,-0.6,91,Wind blowing from the west-southwest,5,,,, ,,,,,,,300-600,,,50.0,8.5,2.0,6,,,,
05.09.2020 23:00,9.7,733.0,765.5,-0.4,93,Wind blowing from the west-southwest,4,,,, ,,,,,,,1000-1500,,,45.0,8.6,,,,,,
05.09.2020 22:00,10.4,733.3,765.8,0.1,97,Wind blowing from the west-southwest,4,,,, ,,,,,,,200-300,,,5.0,9.9,,,,,,
05.09.2020 21:00,10.1,733.3,765.8,0.0,94,Wind blowing from the west-southwest,5,,,, ,,,,,,,600-1000,,,10.0,9.2,,,,,,
05.09.2020 20:00,10.4,733.4,765.9,0.0,91,Wind blowing from the west-southwest,4,,,, ,,,,,,,600-1000,,,26.0,8.9,,,,,,
05.09.2020 19:00,10.5,733.2,765.6,-0.3,88,Wind blowing from the west-southwest,5,,,, ,,,,,,,1000-1500,,,50.0,8.6,,,,,,
05.09.2020 18:00,11.5,733.3,765.6,-0.5,81,Wind blowing from the west-southwest,7,,,, ,,,,14.2,,,1000-1500,,,50.0,8.3,No precipitation,12,,,,
05.09.2020 17:00,12.1,733.4,765.7,-0.5,77,Wind blowing from the west-southwest,6,,,, ,,,,,,,600-1000,,,45.0,8.1,,,,,,
05.09.2020 16:00,12.0,733.5,765.7,-0.4,72,Wind blowing from the west-southwest,8,,,, ,,,,,,,600-1000,,,45.0,7.1,,,,,,
05.09.2020 15:00,12.8,733.8,766.0,-0.1,71,Wind blowing from the west-southwest,8,,,, ,,,,,,,1000-1500,,,50.0,7.6,,,,,,
05.09.2020 14:00,13.3,733.9,766.1,0.1,68,Wind blowing from the west-southwest,9,,,, ,,,,,,,1000-1500,,,45.0,7.4,,,,,,
05.09.2020 13:00,13.2,733.9,766.0,0.1,77,Wind blowing from the west,7,,,, ,,,,,,,600-1000,,,35.0,9.3,,,,,,
05.09.2020 12:00,12.4,733.9,766.3,0.2,76,Wind blowing from the west,6,,,, ,,,,,,,600-1000,,,40.0,8.2,No precipitation,6,,,,
05.09.2020 11:00,13.9,733.8,765.9,0.5,75,Wind blowing from the west,5,,,, ,,,,,,,600-1000,,,40.0,9.5,,,,,,
05.09.2020 10:00,12.3,733.8,766.0,0.8,77,Wind blowing from the west-southwest,6,,,, ,,,,,,,600-1000,,,40.0,8.3,,,,,,
05.09.2020 09:00,10.6,733.7,766.2,0.9,84,Wind blowing from the west,4,,,, ,,,,,,,600-1000,,,45.0,7.9,,,,,,
05.09.2020 08:00,10.2,733.3,765.7,0.6,84,Wind blowing from the west,6,,,, ,,,,,,,600-1000,,,45.0,7.5,,,,,,
05.09.2020 07:00,10.0,733.0,765.6,0.3,83,Wind blowing from the west,6,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,7.2,,,,,,
05.09.2020 06:00,8.9,732.8,765.4,0.2,85,Wind blowing from the west,7,,,, ,,,8.5,,,,2500 or more or no clouds.,,,40.0,6.5,5.0,12,,,,
05.09.2020 05:00,9.0,732.7,765.3,0.0,87,Wind blowing from the west,6,,,, ,,,,,,,1000-1500,,,40.0,7.0,,,,,,
05.09.2020 04:00,8.6,732.7,765.3,-0.1,87,Wind blowing from the west,5,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,6.6,,,,,,
05.09.2020 03:00,8.7,732.6,765.2,-0.3,89,Wind blowing from the west-southwest,5,,,, ,,,,,,,1000-1500,,,35.0,7.0,,,,,,
05.09.2020 02:00,9.0,732.7,765.3,0.0,87,Wind blowing from the west,4,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,6.9,,,,,,
05.09.2020 01:00,9.5,732.8,765.4,0.3,88,Wind blowing from the west,3,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,7.6,,,,,,
05.09.2020 00:00,10.2,732.9,765.4,0.2,88,Wind blowing from the west,3,,,, ,,,,,,,1000-1500,,,40.0,8.2,5.0,6,,,,
04.09.2020 23:00,10.7,732.7,765.1,0.3,90,Wind blowing from the west,4,,,, ,,,,,,,300-600,,,35.0,9.1,,,,,,
04.09.2020 22:00,11.0,732.5,764.9,0.0,93,Wind blowing from the west-southwest,5,,,, ,,,,,,,600-1000,,,16.0,9.9,,,,,,
04.09.2020 21:00,11.1,732.7,765.0,0.3,91,Wind blowing from the west-southwest,6,,,, ,,,,,,,600-1000,,,15.0,9.6,,,,,,
04.09.2020 20:00,10.5,732.4,764.8,-0.1,95,Wind blowing from the south-west,5,,,, ,,,,,,,600-1000,,,15.0,9.7,,,,,,
04.09.2020 19:00,11.2,732.5,764.8,-0.1,86,Wind blowing from the south-west,5,,,, ,,,,,,,1000-1500,,,10.0,9.0,,,,,,
04.09.2020 18:00,11.7,732.4,764.7,-0.3,79,Wind blowing from the west-southwest,7,,,, ,,,,13.9,,,600-1000,,,23.0,8.1,No precipitation,12,,,,
04.09.2020 17:00,12.3,732.5,764.7,-0.2,75,Wind blowing from the west-southwest,6,,,, ,,,,,,,600-1000,,,27.0,7.9,,,,,,
04.09.2020 16:00,12.7,732.6,764.8,-0.3,76,Wind blowing from the west-southwest,5,,,, ,,,,,,,600-1000,,,26.0,8.5,,,,,,
04.09.2020 15:00,13.2,732.7,764.8,-0.1,71,Wind blowing from the west-southwest,8,,,, ,,,,,,,1000-1500,,,27.0,8.0,,,,,,
04.09.2020 14:00,13.6,732.7,764.7,-0.2,67,Wind blowing from the west-southwest,6,,,, ,,,,,,,1000-1500,,,30.0,7.5,,,,,,
04.09.2020 13:00,13.2,732.9,765.0,0.0,73,Wind blowing from the west-southwest,6,,,, ,,,,,,,600-1000,,,25.0,8.4,,,,,,
04.09.2020 12:00,13.0,732.8,764.9,0.2,64,Wind blowing from the west-southwest,7,,,, ,,,,,,,1000-1500,,,30.0,6.4,No precipitation,6,,,,
04.09.2020 11:00,12.9,732.9,765.0,0.4,73,Wind blowing from the west-southwest,6,,,, ,,,,,,,1000-1500,,,27.0,8.1,,,,,,
04.09.2020 10:00,12.6,732.9,765.1,0.5,68,Wind blowing from the west-southwest,7,,,, ,,,,,,,1000-1500,,,28.0,6.9,,,,,,
04.09.2020 09:00,12.2,732.6,764.8,0.6,71,Wind blowing from the west-southwest,7,,,, ,,,,,,,1000-1500,,,25.0,7.1,,,,,,
04.09.2020 08:00,11.2,732.5,764.8,0.8,83,Wind blowing from the west-southwest,3,,,, ,,,,,,,1000-1500,,,22.0,8.4,,,,,,
04.09.2020 07:00,10.3,732.4,764.9,0.6,89,Wind blowing from the south-southwest,2,,,, ,,,,,,,1000-1500,,,18.0,8.6,,,,,,
04.09.2020 06:00,10.3,732.0,764.4,0.4,85,Wind blowing from the west-southwest,4,,,, ,,,9.7,,,,1000-1500,,,21.0,7.9,0.2,12,,,,
04.09.2020 05:00,10.5,731.7,764.1,0.3,87,Wind blowing from the west-southwest,5,,,, ,,,,,,,1000-1500,,,20.0,8.4,,,,,,
04.09.2020 04:00,10.3,731.8,764.2,0.4,89,Wind blowing from the west-southwest,5,,,, ,,,,,,,1000-1500,,,24.0,8.5,,,,,,
04.09.2020 03:00,10.6,731.6,764.0,0.2,89,Wind blowing from the west-southwest,4,,,, ,,,,,,,600-1000,,,16.0,8.8,,,,,,
04.09.2020 02:00,11.2,731.4,763.7,0.2,88,Wind blowing from the west-southwest,6,,,, ,,,,,,,1000-1500,,,30.0,9.2,,,,,,
