Local time in Vienna,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
16.07.2020 13:00,22.1,745.9,761.2,-0.2,52,Wind blowing from the west-northwest,4,,,, ,Precipitation,,,,,,,,,,11.8,0.1,6,,,,
16.07.2020 12:00,21.0,746.1,761.5,,57,Wind blowing from the west,5,,,,Precipitation ,,,,,,,,,,,12.0,0.1,1,,,,
16.07.2020 11:00,19.7,746.2,761.8,0.0,64,Wind blowing from the west,5,,,, ,,,,,,,,,,,12.6,Trace of precipitation,1,,,,
16.07.2020 10:00,20.3,746.1,761.6,0.3,59,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,12.0,Trace of precipitation,3,,,,
16.07.2020 09:00,18.1,746.2,761.8,,74,Wind blowing from the west-northwest,6,,,, ,,,,,,,,,,,13.3,Trace of precipitation,1,,,,
16.07.2020 08:00,17.7,746.2,761.8,0.9,78,Wind blowing from the west,4,,,, ,,,,,,,,,,,13.8,Trace of precipitation,1,,,,
16.07.2020 07:00,18.0,745.8,761.4,0.7,75,Wind blowing from the west,6,,,, ,Showers or intermittent precipitation.,,17.4,23.9,,,,,,,13.4,0.4,12,,,,
16.07.2020 06:00,17.7,745.6,761.2,,76,Wind blowing from the west,4,,,, ,,,,,,,,,,,13.3,Trace of precipitation,1,,,,
16.07.2020 05:00,17.4,745.3,761.0,0.3,77,Wind blowing from the west,6,,,, ,,,,,,,,,,,13.2,Trace of precipitation,1,,,,
16.07.2020 04:00,17.5,745.1,760.7,,76,Wind blowing from the west-northwest,5,,,,Precipitation ,Showers or intermittent precipitation.,,,,,,,,,,13.2,0.4,3,,,,
16.07.2020 03:00,17.5,745.1,760.7,0.1,76,Wind blowing from the west,5,,,,Precipitation ,Precipitation,,,,,,,,,,13.2,0.1,1,,,,
16.07.2020 02:00,18.2,745.0,760.6,0.5,74,Wind blowing from the west-northwest,3,,,,Precipitation ,,,,,,,,,,,13.4,Trace of precipitation,1,,,,
16.07.2020 01:00,19.6,745.3,760.8,1.0,66,Wind blowing from the west-northwest,5,,,, ,,,,,,,,,,,13.0,Trace of precipitation,6,,,,
16.07.2020 00:00,20.8,745.0,760.4,0.7,60,Wind blowing from the west,4,,,, ,,,,,,,,,,,12.7,,,,,,
15.07.2020 23:00,21.3,744.5,760.0,0.4,56,Wind blowing from the west,3,,,, ,,,,,,,,,,,12.0,,,,,,
15.07.2020 22:00,21.6,744.3,759.7,0.5,52,Wind blowing from the west,3,,,, ,,,,,,,,,,,11.3,,,,,,
15.07.2020 21:00,22.3,744.3,759.7,0.8,52,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,11.8,,,,,,
15.07.2020 20:00,22.6,744.1,759.4,,54,Wind blowing from the south-southwest,3,,,, ,,,,,,,,,,,12.7,,,,,,
15.07.2020 19:00,23.8,743.8,759.1,0.6,44,Wind blowing from the west-northwest,3,,,, ,,,23.6,28.0,,,,,,,10.9,,,,,,
15.07.2020 18:00,24.3,743.5,758.8,0.3,42,Wind blowing from the west,1,,,, ,,,,,,,,,,,10.4,,,,,,
15.07.2020 17:00,26.8,742.9,758.0,-0.4,31,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,8.4,,,,,,
15.07.2020 16:00,26.9,743.2,758.3,-0.3,34,Wind blowing from the south,2,,,, ,,,,,,,,,,,9.5,,,,,,
15.07.2020 15:00,26.9,743.2,758.3,-0.7,32,Wind blowing from the east,3,,,, ,,,,,,,,,,,8.9,,,,,,
15.07.2020 14:00,26.6,743.3,758.5,-0.8,32,Wind blowing from the south-east,2,,,, ,,,,,,,,,,,8.5,,,,,,
15.07.2020 13:00,26.1,743.5,758.7,,30,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,7.3,,,,,,
15.07.2020 12:00,24.9,743.9,759.1,,35,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,8.5,,,,,,
15.07.2020 11:00,23.7,744.1,759.4,,42,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,10.1,,,,,,
15.07.2020 06:00,16.9,744.2,759.9,0.0,63,Wind blowing from the east-southeast,1,,,, ,,,,,,,,,,,9.8,,,,,,
15.07.2020 05:00,16.5,744.1,759.8,-0.4,63,Wind blowing from the south,2,,,, ,,,,,,,,,,,9.4,,,,,,
15.07.2020 04:00,16.7,744.2,759.9,-0.6,62,Wind blowing from the south-east,1,,,, ,,,,,,,,,,,9.4,,,,,,
15.07.2020 03:00,17.1,744.2,759.9,-0.7,61,Wind blowing from the south-east,2,,,, ,,,,,,,,,,,9.5,,,,,,
15.07.2020 02:00,17.8,744.5,760.1,-0.5,58,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,9.5,,,,,,
15.07.2020 01:00,18.0,744.8,760.4,-0.2,58,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,9.6,No precipitation,6,,,,
15.07.2020 00:00,18.7,744.9,760.5,-0.2,55,Wind blowing from the south,2,,,, ,,,,,,,,,,,9.4,,,,,,
14.07.2020 23:00,19.6,745.0,760.6,0.0,52,Wind blowing from the south,4,,,, ,,,,,,,,,,,9.4,,,,,,
14.07.2020 22:00,21.2,745.0,760.5,0.0,45,Wind blowing from the south-east,3,,,, ,,,,,,,,,,,8.6,,,,,,
14.07.2020 21:00,22.0,745.1,760.6,0.1,42,Wind blowing from the south-east,4,,,, ,,,,,,,,,,,8.5,,,,,,
14.07.2020 20:00,23.0,745.0,760.4,-0.2,39,Wind blowing from the south-east,4,,,, ,,,,,,,,,,,8.1,,,,,,
14.07.2020 19:00,23.9,745.0,760.3,-0.6,35,Wind blowing from the south-east,4,,,, ,,,15.2,26.5,,,,,,,7.3,No precipitation,12,,,,
14.07.2020 18:00,24.6,745.0,760.3,-0.9,33,Wind blowing from the south-east,4,,,, ,,,,,,,,,,,7.3,,,,,,
14.07.2020 17:00,25.0,745.2,760.5,-1.2,32,Wind blowing from the south-southeast,4,,,, ,,,,,,,,,,,7.3,,,,,,
14.07.2020 16:00,26.3,745.6,760.8,-1.2,30,Wind blowing from the south-east,3,,,, ,,,,,,,,,,,7.5,,,,,,
14.07.2020 15:00,25.7,745.9,761.1,-1.4,30,Wind blowing from the south-southeast,3,,,, ,,,,,,,,,,,6.9,,,,,,
14.07.2020 14:00,24.4,746.4,761.7,-1.3,34,Wind blowing from the east-southeast,2,,,, ,,,,,,,,,,,7.4,,,,,,
14.07.2020 13:00,23.0,746.8,762.1,-1.4,36,Wind blowing from the east-southeast,3,,,, ,,,,,,,,,,,7.1,No precipitation,6,,,,
14.07.2020 12:00,22.4,747.3,762.7,,40,Wind blowing from the south-east,3,,,, ,,,,,,,,,,,8.0,,,,,,
14.07.2020 11:00,20.7,747.7,763.2,-0.9,45,Wind blowing from the east-northeast,3,,,, ,,,,,,,,,,,8.2,,,,,,
14.07.2020 10:00,20.4,748.2,763.8,-0.7,45,Wind blowing from the south-east,3,,,, ,,,,,,,,,,,8.1,,,,,,
14.07.2020 09:00,19.6,748.3,763.9,,48,Wind blowing from the east,2,,,, ,,,,,,,,,,,8.1,,,,,,
14.07.2020 08:00,18.3,748.6,764.3,-0.3,52,Wind blowing from the east,2,,,, ,,,,,,,,,,,8.3,,,,,,
14.07.2020 07:00,15.7,748.9,764.7,0.2,60,Wind blowing from the east-northeast,1,,,, ,,,14.4,22.1,,,,,,,8.0,No precipitation,12,,,,
14.07.2020 06:00,14.7,748.9,764.8,0.0,64,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,7.8,,,,,,
14.07.2020 05:00,14.7,748.9,764.8,-0.4,63,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,7.6,,,,,,
14.07.2020 04:00,14.9,748.7,764.6,-0.8,65,Wind blowing from the north-east,1,,,, ,,,,,,,,,,,8.3,,,,,,
14.07.2020 03:00,14.7,748.9,764.8,-0.9,67,Wind blowing from the south,1,,,, ,,,,,,,,,,,8.5,,,,,,
14.07.2020 02:00,15.2,749.3,765.2,-0.6,66,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,8.9,,,,,,
14.07.2020 01:00,17.3,749.5,765.3,,52,Wind blowing from the north-west,1,,,, ,,,,,,,,,,,7.3,No precipitation,6,,,,
14.07.2020 00:00,17.7,749.8,765.6,-0.1,50,Wind blowing from the north-northeast,2,,,, ,,,,,,,,,,,7.0,,,,,,
13.07.2020 23:00,18.2,749.9,765.7,0.1,48,Wind blowing from the north-northeast,3,,,, ,,,,,,,,,,,6.8,,,,,,
13.07.2020 22:00,19.1,750.0,765.7,,46,Wind blowing from the north-east,3,,,, ,,,,,,,,,,,7.1,,,,,,
13.07.2020 21:00,19.9,749.9,765.5,0.2,45,Wind blowing from the north-northeast,3,,,, ,,,,,,,,,,,7.4,,,,,,
13.07.2020 20:00,20.9,749.8,765.4,0.0,40,Wind blowing from the north-northeast,3,,,, ,,,,,,,,,,,6.9,,,,,,
13.07.2020 19:00,21.9,749.5,765.0,-0.5,37,Wind blowing from the north-east,5,,,, ,,,16.9,23.8,,,,,,,6.4,No precipitation,12,,,,
13.07.2020 18:00,22.2,749.7,765.2,-0.7,35,Wind blowing from the north-northeast,4,,,, ,,,,,,,,,,,6.1,,,,,,
13.07.2020 17:00,22.8,749.8,765.2,-0.9,34,Wind blowing from the north,2,,,, ,,,,,,,,,,,6.0,,,,,,
13.07.2020 16:00,22.9,750.0,765.4,-1.2,33,Wind blowing from the north-east,4,,,, ,,,,,,,,,,,5.9,,,,,,
13.07.2020 15:00,22.6,750.4,766.0,-1.4,34,Wind blowing from the north-northeast,3,,,, ,,,,,,,,,,,6.0,,,,,,
13.07.2020 14:00,22.5,750.7,766.3,-1.5,34,Wind blowing from the north-west,1,,,, ,,,,,,,,,,,5.8,,,,,,
13.07.2020 13:00,22.0,751.2,766.7,-1.1,35,Wind blowing from the north-northeast,3,,,, ,,,,,,,,,,,5.8,No precipitation,6,,,,
13.07.2020 12:00,21.3,751.8,767.4,-0.7,38,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,6.3,,,,,,
13.07.2020 11:00,20.5,752.2,767.9,-0.5,40,Wind blowing from the north-northeast,2,,,, ,,,,,,,,,,,6.3,,,,,,
13.07.2020 10:00,20.6,752.3,768.0,-0.5,43,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,7.5,,,,,,
13.07.2020 09:00,20.8,752.5,768.1,-0.2,44,Wind blowing from the north-east,1,,,, ,,,,,,,,,,,8.1,,,,,,
13.07.2020 08:00,19.8,752.7,768.4,0.0,48,Wind blowing from the north,1,,,, ,,,,,,,,,,,8.3,,,,,,
13.07.2020 07:00,17.4,752.8,768.7,0.0,56,Wind blowing from the west-northwest,1,,,, ,,,13.8,21.7,,,,,,,8.6,No precipitation,12,,,,
13.07.2020 06:00,15.1,752.7,768.7,-0.1,66,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,8.8,,,,,,
13.07.2020 05:00,14.3,752.7,768.7,-0.4,68,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,8.5,,,,,,
13.07.2020 04:00,13.8,752.8,768.8,-0.4,71,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,8.5,,,,,,
13.07.2020 03:00,14.5,752.8,768.7,-0.5,70,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,9.1,,,,,,
13.07.2020 02:00,14.8,753.1,769.1,-0.1,70,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,9.3,,,,,,
13.07.2020 01:00,15.8,753.2,769.1,-0.1,67,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,9.6,No precipitation,6,,,,
13.07.2020 00:00,16.5,753.3,769.2,0.0,66,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,10.0,,,,,,
12.07.2020 23:00,17.8,753.2,769.0,,58,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,9.5,,,,,,
12.07.2020 22:00,19.0,753.3,769.0,0.7,47,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,7.4,,,,,,
12.07.2020 21:00,19.7,753.3,769.0,,46,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,7.7,,,,,,
12.07.2020 20:00,20.3,752.8,768.5,0.3,43,Wind blowing from the north-northeast,3,,,, ,,,,,,,,,,,7.3,,,,,,
12.07.2020 19:00,21.6,752.6,768.2,0.1,34,Wind blowing from the north-west,3,,,, ,,,15.7,23.6,,,,,,,5.2,No precipitation,12,,,,
12.07.2020 18:00,22.3,752.5,768.1,-0.1,33,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,5.3,,,,,,
12.07.2020 17:00,22.5,752.5,768.0,-0.3,33,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,5.5,,,,,,
12.07.2020 16:00,22.6,752.5,768.1,-0.6,32,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,5.2,,,,,,
12.07.2020 15:00,22.5,752.6,768.1,-0.5,32,Wind blowing from the north,3,,,, ,,,,,,,,,,,5.0,,,,,,
12.07.2020 14:00,22.1,752.8,768.4,,34,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,5.5,,,,,,
12.07.2020 13:00,20.8,753.1,768.7,-0.2,37,Wind blowing from the north,4,,,, ,,,,,,,,,,,5.6,No precipitation,6,,,,
12.07.2020 12:00,20.2,753.1,768.8,-0.3,39,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,5.8,,,,,,
12.07.2020 11:00,19.9,753.1,768.8,-0.2,42,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,6.7,,,,,,
12.07.2020 10:00,18.5,753.3,769.0,0.2,52,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,8.5,,,,,,
12.07.2020 09:00,19.2,753.4,769.1,0.8,57,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,10.3,,,,,,
12.07.2020 08:00,17.6,753.3,769.1,1.0,60,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,9.7,,,,,,
12.07.2020 07:00,15.9,753.1,769.0,1.2,69,Wind blowing from the north-west,4,,,, ,,,13.9,15.9,,,,,,,10.1,0.3,12,,,,
12.07.2020 06:00,14.7,752.6,768.6,0.6,73,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,9.9,,,,,,
12.07.2020 05:00,14.0,752.3,768.3,0.2,77,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,9.9,,,,,,
12.07.2020 04:00,13.9,751.9,767.9,-0.4,80,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,10.4,,,,,,
12.07.2020 03:00,14.1,752.0,768.0,0.0,82,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,11.1,,,,,,
12.07.2020 02:00,14.4,752.1,768.1,0.1,80,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,10.9,,,,,,
12.07.2020 01:00,14.3,752.3,768.3,0.3,79,Wind blowing from the north-west,3,,,, ,Showers or intermittent precipitation.,,,,,,,,,,10.6,0.3,6,,,,
12.07.2020 00:00,14.5,752.0,768.0,0.5,77,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,10.5,,,,,,
11.07.2020 23:00,14.4,752.0,768.0,0.6,79,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,10.7,,,,,,
11.07.2020 22:00,14.9,752.0,767.9,0.6,76,Wind blowing from the north-west,3,,,, ,Showers or intermittent precipitation.,,,,,,,,,,10.7,0.3,3,,,,
11.07.2020 21:00,14.8,751.5,767.4,,80,Wind blowing from the north-northwest,4,,,, ,,,,,,,,,,,11.3,,,,,,
11.07.2020 20:00,14.5,751.4,767.3,1.0,87,Wind blowing from the north-west,4,,,,Shower(s) or intermittent precipitation. ,,,,,,,,,,,12.4,0.3,1,,,,
11.07.2020 19:00,14.8,751.4,767.3,0.7,84,Wind blowing from the north-northeast,5,,14,, ,Precipitation,,14.7,21.5,,,,,,,12.1,6.0,12,,,,
11.07.2020 18:00,16.3,751.0,766.9,0.8,84,Wind blowing from the north-northwest,3,,,,Precipitation ,,,,,,,,,,,13.5,0.2,1,,,,
11.07.2020 17:00,16.3,750.4,766.3,0.2,84,Wind blowing from the north-west,4,,,,Precipitation ,Precipitation,Precipitation,,,,,,,,,13.5,0.8,1,,,,
11.07.2020 16:00,16.2,750.7,766.5,0.6,85,Wind blowing from the north-west,5,,,,Precipitation ,Precipitation,,,,,,,,,,13.6,2.0,3,,,,
11.07.2020 15:00,16.6,750.2,766.0,,82,Wind blowing from the north-west,5,,,,Precipitation ,Precipitation,Precipitation,,,,,,,,,13.4,0.5,1,,,,
11.07.2020 14:00,17.0,750.2,766.0,1.3,83,Wind blowing from the north-west,5,,,,Precipitation ,Precipitation,Precipitation,,,,,,,,,14.1,0.4,1,,,,
11.07.2020 13:00,16.5,750.1,765.9,,85,Wind blowing from the north-west,4,,14,,Precipitation ,Precipitation,,,,,,,,,,14.0,3.0,6,,,,
11.07.2020 12:00,16.1,749.8,765.7,,84,Wind blowing from the north-west,5,,13,,Precipitation ,Precipitation,,,,,,,,,,13.4,2.0,1,,,,
11.07.2020 11:00,17.8,748.9,764.6,2.1,72,Wind blowing from the west-northwest,5,,,, ,,,,,,,,,,,12.6,Trace of precipitation,1,,,,
11.07.2020 10:00,19.3,747.7,763.3,0.9,68,Wind blowing from the north-west,6,,,, ,,,,,,,,,,,13.3,,,,,,
11.07.2020 09:00,20.6,747.1,762.6,,67,Wind blowing from the north-west,6,,,, ,,,,,,,,,,,14.2,,,,,,
11.07.2020 08:00,21.0,746.8,762.3,0.6,71,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,15.5,,,,,,
11.07.2020 07:00,20.9,746.8,762.3,,72,Wind blowing from the north-west,6,,18,, ,,,20.9,31.8,,,,,,,15.6,No precipitation,12,,,,
11.07.2020 06:00,20.9,746.6,762.1,,70,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,15.3,,,,,,
11.07.2020 05:00,21.1,746.2,761.7,0.0,72,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,15.9,,,,,,
11.07.2020 04:00,21.5,746.2,761.6,-0.3,71,Wind blowing from the west-northwest,3,,,, ,,,,,,,,,,,16.1,,,,,,
11.07.2020 03:00,21.7,746.1,761.5,-0.3,70,Wind blowing from the west,4,,,, ,,,,,,,,,,,15.9,,,,,,
11.07.2020 02:00,22.0,746.2,761.5,0.6,69,Wind blowing from the west-northwest,3,,,, ,,,,,,,,,,,16.0,,,,,,
11.07.2020 01:00,22.2,746.5,761.9,1.9,68,Wind blowing from the north-west,2,,18,, ,,,,,,,,,,,16.0,No precipitation,6,,,,
11.07.2020 00:00,22.6,746.4,761.8,3.6,68,Wind blowing from the west,4,,,, ,,,,,,,,,,,16.3,,,,,,
10.07.2020 23:00,23.6,745.6,760.9,3.3,63,Wind blowing from the west-northwest,4,,18,, ,,,,,,,,,,,16.0,,,,,,
10.07.2020 22:00,24.8,744.6,759.8,2.6,58,Wind blowing from the west,8,,18,, ,,,,,,,,,,,16.0,,,,,,
10.07.2020 21:00,28.6,742.8,757.8,0.6,42,Wind blowing from the south,4,,,, ,,,,,,,,,,,14.4,,,,,,
10.07.2020 20:00,30.0,742.3,757.3,-0.2,37,Wind blowing from the south-southeast,4,,,, ,,,,,,,,,,,13.9,,,,,,
10.07.2020 19:00,31.7,742.0,756.8,-0.7,30,Wind blowing from the south-southeast,5,,,, ,,,22.0,35.5,,,,,,,12.1,No precipitation,12,,,,
10.07.2020 18:00,32.7,742.2,757.0,-1.0,26,Wind blowing from the south-southeast,6,,,, ,,,,,,,,,,,10.7,,,,,,
10.07.2020 17:00,33.4,742.5,757.3,-0.8,25,Wind blowing from the south-southeast,6,,,, ,,,,,,,,,,,10.6,,,,,,
10.07.2020 16:00,35.1,742.7,757.4,-1.2,22,Wind blowing from the south-southeast,6,,,, ,,,,,,,,,,,10.4,,,,,,
10.07.2020 15:00,35.0,743.2,757.9,-1.0,26,Wind blowing from the south-east,5,,,, ,,,,,,,,,,,13.0,,,,,,
10.07.2020 14:00,33.8,743.3,758.1,-1.2,29,Wind blowing from the south-east,5,,,, ,,,,,,,,,,,13.4,,,,,,
10.07.2020 13:00,33.1,743.9,758.7,-1.1,31,Wind blowing from the south-east,4,,,, ,,,,,,,,,,,13.6,No precipitation,6,,,,
10.07.2020 12:00,31.7,744.2,759.1,-1.0,35,Wind blowing from the south-southeast,5,,,, ,,,,,,,,,,,14.2,,,,,,
10.07.2020 11:00,30.6,744.5,759.4,-0.8,42,Wind blowing from the south-east,4,,,, ,,,,,,,,,,,16.2,,,,,,
10.07.2020 10:00,29.1,745.0,760.0,-0.4,44,Wind blowing from the south-east,3,,,, ,,,,,,,,,,,15.5,,,,,,
10.07.2020 09:00,28.4,745.2,760.3,-0.1,47,Wind blowing from the east-southeast,1,,,, ,,,,,,,,,,,16.0,,,,,,
10.07.2020 08:00,26.6,745.3,760.5,0.0,51,Wind blowing from the south-east,1,,,, ,,,,,,,,,,,15.5,,,,,,
10.07.2020 07:00,22.3,745.4,760.8,0.0,65,Wind blowing from the south-southwest,1,,,, ,,,19.7,28.8,,,,,,,15.4,No precipitation,12,,,,
10.07.2020 06:00,20.6,745.3,760.8,0.0,72,Wind blowing from the south-east,1,,,, ,,,,,,,,,,,15.3,,,,,,
10.07.2020 05:00,19.7,745.3,760.9,-0.3,74,Calm no wind,0,,,, ,,,,,,,,,,,15.0,,,,,,
10.07.2020 04:00,19.9,745.4,760.9,-0.4,74,Wind blowing from the south,1,,,, ,,,,,,,,,,,15.2,,,,,,
10.07.2020 03:00,20.1,745.3,760.8,-0.4,74,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,15.4,,,,,,
10.07.2020 02:00,21.1,745.6,761.1,0.0,71,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,15.5,,,,,,
10.07.2020 01:00,21.8,745.8,761.2,0.4,68,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,15.6,No precipitation,6,,,,
10.07.2020 00:00,22.7,745.7,761.1,0.3,64,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,15.6,,,,,,
09.07.2020 23:00,24.0,745.6,760.9,,56,Wind blowing from the south,2,,,, ,,,,,,,,,,,14.6,,,,,,
09.07.2020 22:00,24.9,745.4,760.6,0.1,52,Wind blowing from the south,2,,,, ,,,,,,,,,,,14.4,,,,,,
09.07.2020 21:00,26.2,745.4,760.6,-0.2,48,Wind blowing from the south,3,,,, ,,,,,,,,,,,14.3,,,,,,
09.07.2020 20:00,27.7,745.3,760.3,-0.6,42,Wind blowing from the south,3,,,, ,,,,,,,,,,,13.7,,,,,,
09.07.2020 19:00,28.7,745.3,760.4,-0.9,39,Wind blowing from the south-east,3,,,, ,,,18.6,31.1,,,,,,,13.4,No precipitation,12,,,,
09.07.2020 18:00,29.1,745.6,760.7,-1.1,38,Wind blowing from the south-southeast,3,,,, ,,,,,,,,,,,13.3,,,,,,
09.07.2020 17:00,29.5,745.9,760.9,-0.9,37,Wind blowing from the south-southeast,3,,,, ,,,,,,,,,,,13.3,,,,,,
09.07.2020 16:00,29.8,746.2,761.2,-1.2,35,Wind blowing from the south,4,,,, ,,,,,,,,,,,12.9,,,,,,
09.07.2020 15:00,30.2,746.7,761.7,,36,Wind blowing from the south-southeast,5,,,, ,,,,,,,,,,,13.4,,,,,,
09.07.2020 14:00,29.6,746.8,761.9,-1.5,36,Wind blowing from the south,3,,,, ,,,,,,,,,,,13.0,,,,,,
09.07.2020 13:00,27.8,747.4,762.6,-1.0,41,Wind blowing from the south-east,2,,,, ,,,,,,,,,,,13.5,No precipitation,6,,,,
09.07.2020 12:00,25.6,748.0,763.3,-0.6,48,Wind blowing from the north-northeast,2,,,, ,,,,,,,,,,,13.8,,,,,,
09.07.2020 11:00,24.7,748.3,763.6,-0.3,49,Wind blowing from the east-southeast,3,,,, ,,,,,,,,,,,13.3,,,,,,
09.07.2020 10:00,23.7,748.4,763.8,-0.2,51,Wind blowing from the south,2,,,, ,,,,,,,,,,,12.9,,,,,,
09.07.2020 09:00,21.6,748.6,764.2,0.3,58,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,13.0,,,,,,
09.07.2020 08:00,19.9,748.6,764.2,0.2,63,Wind blowing from the east,1,,,, ,,,,,,,,,,,12.7,,,,,,
09.07.2020 07:00,18.7,748.6,764.2,0.2,67,Wind blowing from the east-southeast,2,,13,, ,,,17.5,26.4,,,,,,,12.5,Trace of precipitation,12,,,,
09.07.2020 06:00,18.1,748.3,764.0,-0.1,71,Wind blowing from the south-southeast,3,,,, ,,,,,,,,,,,12.8,,,,,,
09.07.2020 05:00,18.0,748.4,764.1,-0.2,71,Wind blowing from the south-west,1,,,, ,,,,,,,,,,,12.7,,,,,,
09.07.2020 04:00,17.6,748.4,764.1,-0.2,74,Wind blowing from the east-northeast,1,,,, ,,,,,,,,,,,12.9,,,,,,
09.07.2020 03:00,17.9,748.4,764.1,-0.2,70,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,12.4,,,,,,
09.07.2020 02:00,18.2,748.6,764.2,0.1,67,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,12.0,,,,,,
09.07.2020 01:00,18.0,748.6,764.3,0.4,67,Wind blowing from the north-west,2,,13,, ,,,,,,,,,,,11.7,Trace of precipitation,6,,,,
09.07.2020 00:00,18.0,748.6,764.3,0.7,68,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,12.0,,,,,,
08.07.2020 23:00,17.9,748.5,764.2,1.7,69,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,12.2,,,,,,
08.07.2020 22:00,18.1,748.2,763.9,2.5,70,Wind blowing from the north-northwest,2,,13,, ,,,,,,,,,,,12.4,Trace of precipitation,3,,,,
08.07.2020 21:00,19.2,747.9,763.5,2.3,63,Wind blowing from the north,3,,13,, ,,,,,,,,,,,11.9,,,,,,
08.07.2020 20:00,21.3,746.8,762.2,1.4,51,Wind blowing from the north-northwest,6,,,, ,,,,,,,,,,,10.8,,,,,,
08.07.2020 19:00,26.3,745.7,760.9,0.1,35,Wind blowing from the south-west,4,,,, ,,,16.8,27.7,,,,,,,9.6,No precipitation,12,,,,
08.07.2020 18:00,26.7,745.6,760.7,-0.3,34,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,9.4,,,,,,
08.07.2020 17:00,27.2,745.4,760.6,-0.6,32,Wind blowing from the south-west,1,,,, ,,,,,,,,,,,8.9,,,,,,
08.07.2020 16:00,27.6,745.6,760.7,-1.0,30,Wind blowing from the south,4,,,, ,,,,,,,,,,,8.3,,,,,,
08.07.2020 15:00,26.9,745.9,761.0,-1.2,30,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,8.1,,,,,,
08.07.2020 14:00,26.3,746.0,761.2,-1.4,30,Wind blowing from the west,4,,,, ,,,,,,,,,,,7.3,,,,,,
08.07.2020 13:00,25.6,746.6,761.9,-0.9,29,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,6.4,No precipitation,6,,,,
08.07.2020 12:00,24.0,747.1,762.4,-0.5,34,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,7.2,,,,,,
08.07.2020 11:00,23.6,747.4,762.8,-0.3,32,Wind blowing from the west,2,,,, ,,,,,,,,,,,6.1,,,,,,
08.07.2020 10:00,23.2,747.5,763.0,-0.2,32,Wind blowing from the south-west,1,,,, ,,,,,,,,,,,5.4,,,,,,
08.07.2020 09:00,23.7,747.6,763.0,0.1,36,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,7.6,,,,,,
08.07.2020 08:00,21.0,747.7,763.3,0.0,41,Wind blowing from the west,3,,,, ,,,,,,,,,,,7.1,,,,,,
