Region No,Group No,Action 1,Action 2,Action 3,Action 4,Action 5,Action 6,Action 7,Action to Next Point
10,257,1,1,2,3,3,3,3,2
10,258,1,2,3,3,3,3,2,1
10,259,2,3,3,3,3,2,1,1
10,260,3,3,3,3,2,1,1,-1
10,261,3,3,3,2,1,1,-1,-1
10,262,3,3,2,1,1,-1,-1,-2
10,263,3,2,1,1,-1,-1,-2,-3
10,264,2,1,1,-1,-1,-2,-3,-3
10,265,1,1,-1,-1,-2,-3,-3,-3
10,266,1,-1,-1,-2,-3,-3,-3,-3
10,267,-1,-1,-2,-3,-3,-3,-3,-2
10,268,-1,-2,-3,-3,-3,-3,-2,-1
10,269,-2,-3,-3,-3,-3,-2,-1,-1
10,270,-3,-3,-3,-3,-2,-1,-1,1
10,271,-3,-3,-3,-2,-1,-1,1,1
10,272,-3,-3,-2,-1,-1,1,1,2
10,273,-3,-2,-1,-1,1,1,2,3
10,274,-2,-1,-1,1,1,2,3,3
10,275,-1,-1,1,1,2,3,3,3
10,276,-1,1,1,2,3,3,3,3
10,277,1,1,2,3,3,3,3,2
10,278,1,2,3,3,3,3,2,1
10,279,2,3,3,3,3,2,1,1
10,280,3,3,3,3,2,1,1,-1
10,281,3,3,3,2,1,1,-1,-1
10,282,3,3,2,1,1,-1,-1,-2
10,283,3,2,1,1,-1,-1,-2,-3
10,284,2,1,1,-1,-1,-2,-3,-3
10,285,1,1,-1,-1,-2,-3,-3,-3
10,286,1,-1,-1,-2,-3,-3,-3,-3
10,287,-1,-1,-2,-3,-3,-3,-3,-2
10,288,-1,-2,-3,-3,-3,-3,-2,-1
10,289,-2,-3,-3,-3,-3,-2,-1,-1
10,290,-3,-3,-3,-3,-2,-1,-1,1
10,291,-3,-3,-3,-2,-1,-1,1,1
10,292,-3,-3,-2,-1,-1,1,1,2
10,293,-3,-2,-1,-1,1,1,2,3
11,1,0,3,3,2,1,1,-1,-1
11,2,3,3,2,1,1,-1,-1,-2
11,3,3,2,1,1,-1,-1,-2,-3
11,4,2,1,1,-1,-1,-2,-3,-3
11,5,1,1,-1,-1,-2,-3,-3,-3
11,6,1,-1,-1,-2,-3,-3,-3,-3
11,7,-1,-1,-2,-3,-3,-3,-3,-2
11,8,-1,-2,-3,-3,-3,-3,-2,-1
11,9,-2,-3,-3,-3,-3,-2,-1,-1
11,10,-3,-3,-3,-3,-2,-1,-1,1
11,11,-3,-3,-3,-2,-1,-1,1,1
11,12,-3,-3,-2,-1,-1,1,1,2
11,13,-3,-2,-1,-1,1,1,2,3
11,14,-2,-1,-1,1,1,2,3,3
11,15,-1,-1,1,1,2,3,3,3
11,16,-1,1,1,2,3,3,3,3
11,17,1,1,2,3,3,3,3,2
11,18,1,2,3,3,3,3,2,1
11,19,2,3,3,3,3,2,1,1
11,20,3,3,3,3,2,1,1,-1
11,21,3,3,3,2,1,1,-1,-1
11,22,3,3,2,1,1,-1,-1,-2
11,23,3,2,1,1,-1,-1,-2,-3
11,24,2,1,1,-1,-1,-2,-3,-3
11,25,1,1,-1,-1,-2,-3,-3,-3
11,26,1,-1,-1,-2,-3,-3,-3,-3
11,27,-1,-1,-2,-3,-3,-3,-3,-2
11,28,-1,-2,-3,-3,-3,-3,-2,-1
11,29,-2,-3,-3,-3,-3,-2,-1,-1
11,30,-3,-3,-3,-3,-2,-1,-1,1
11,31,-3,-3,-3,-2,-1,-1,1,1
11,32,-3,-3,-2,-1,-1,1,1,2
11,33,-3,-2,-1,-1,1,1,2,3
11,34,-2,-1,-1,1,1,2,3,3
11,35,-1,-1,1,1,2,3,3,3
11,36,-1,1,1,2,3,3,3,3
11,37,1,1,2,3,3,3,3,2
11,38,1,2,3,3,3,3,2,1
11,39,2,3,3,3,3,2,1,1
11,40,3,3,3,3,2,1,1,-1
11,41,3,3,3,2,1,1,-1,-1
11,42,3,3,2,1,1,-1,-1,-2
11,43,3,2,1,1,-1,-1,-2,-3
11,44,2,1,1,-1,-1,-2,-3,-3
11,45,1,1,-1,-1,-2,-3,-3,-3
11,46,1,-1,-1,-2,-3,-3,-3,-3
11,47,-1,-1,-2,-3,-3,-3,-3,-2
11,48,-1,-2,-3,-3,-3,-3,-2,-1
11,49,-2,-3,-3,-3,-3,-2,-1,-1
11,50,-3,-3,-3,-3,-2,-1,-1,1
11,51,-3,-3,-3,-2,-1,-1,1,1
11,52,-3,-3,-2,-1,-1,1,1,2
11,53,-3,-2,-1,-1,1,1,2,3
11,54,-2,-1,-1,1,1,2,3,3
11,55,-1,-1,1,1,2,3,3,3
11,56,-1,1,1,2,3,3,3,3
11,57,1,1,2,3,3,3,3,2
11,58,1,2,3,3,3,3,2,1
11,59,2,3,3,3,3,2,1,1
11,60,3,3,3,3,2,1,1,-1
11,61,3,3,3,2,1,1,-1,-1
11,62,3,3,2,1,1,-1,-1,-2
11,63,3,2,1,1,-1,-1,-2,-3
11,64,2,1,1,-1,-1,-2,-3,-3
11,65,1,1,-1,-1,-2,-3,-3,-3
11,66,1,-1,-1,-2,-3,-3,-3,-3
11,67,-1,-1,-2,-3,-3,-3,-3,-2
11,68,-1,-2,-3,-3,-3,-3,-2,-1
11,69,-2,-3,-3,-3,-3,-2,-1,-1
11,70,-3,-3,-3,-3,-2,-1,-1,1
11,71,-3,-3,-3,-2,-1,-1,1,1
11,72,-3,-3,-2,-1,-1,1,1,2
11,73,-3,-2,-1,-1,1,1,2,3
11,74,-2,-1,-1,1,1,2,3,3
11,75,-1,-1,1,1,2,3,3,3
11,76,-1,1,1,2,3,3,3,3
11,77,1,1,2,3,3,3,3,2
11,78,1,2,3,3,3,3,2,1
11,79,2,3,3,3,3,2,1,1
11,80,3,3,3,3,2,1,1,-1
11,81,3,3,3,2,1,1,-1,-1
11,82,3,3,2,1,1,-1,-1,-2
11,83,3,2,1,1,-1,-1,-2,-3
11,84,2,1,1,-1,-1,-2,-3,-3
11,85,1,1,-1,-1,-2,-3,-3,-3
11,86,1,-1,-1,-2,-3,-3,-3,-3
11,87,-1,-1,-2,-3,-3,-3,-3,-2
11,88,-1,-2,-3,-3,-3,-3,-2,-1
11,89,-2,-3,-3,-3,-3,-2,-1,-1
11,90,-3,-3,-3,-3,-2,-1,-1,1
11,91,-3,-3,-3,-2,-1,-1,1,1
11,92,-3,-3,-2,-1,-1,1,1,2
11,93,-3,-2,-1,-1,1,1,2,3
11,94,-2,-1,-1,1,1,2,3,3
11,95,-1,-1,1,1,2,3,3,3
11,96,-1,1,1,2,3,3,3,3
11,97,1,1,2,3,3,3,3,2
11,98,1,2,3,3,3,3,2,1
11,99,2,3,3,3,3,2,1,1
11,100,3,3,3,3,2,1,1,-1
11,101,3,3,3,2,1,1,-1,-1
11,102,3,3,2,1,1,-1,-1,-2
11,103,3,2,1,1,-1,-1,-2,-3
11,104,2,1,1,-1,-1,-2,-3,-3
11,105,1,1,-1,-1,-2,-3,-3,-3
11,106,1,-1,-1,-2,-3,-3,-3,-3
11,107,-1,-1,-2,-3,-3,-3,-3,-2
11,108,-1,-2,-3,-3,-3,-3,-2,-1
11,109,-2,-3,-3,-3,-3,-2,-1,-1
11,110,-3,-3,-3,-3,-2,-1,-1,1
11,111,-3,-3,-3,-2,-1,-1,1,1
11,112,-3,-3,-2,-1,-1,1,1,2
11,113,-3,-2,-1,-1,1,1,2,3
11,114,-2,-1,-1,1,1,2,3,3
11,115,-1,-1,1,1,2,3,3,3
11,116,-1,1,1,2,3,3,3,3
11,117,1,1,2,3,3,3,3,2
11,118,1,2,3,3,3,3,2,1
11,119,2,3,3,3,3,2,1,1
11,120,3,3,3,3,2,1,1,-1
11,121,3,3,3,2,1,1,-1,-1
11,122,3,3,2,1,1,-1,-1,-2
11,123,3,2,1,1,-1,-1,-2,-3
11,124,2,1,1,-1,-1,-2,-3,-3
11,125,1,1,-1,-1,-2,-3,-3,-3
11,126,1,-1,-1,-2,-3,-3,-3,-3
11,127,-1,-1,-2,-3,-3,-3,-3,-2
11,128,-1,-2,-3,-3,-3,-3,-2,-1
11,129,-2,-3,-3,-3,-3,-2,-1,-1
11,130,-3,-3,-3,-3,-2,-1,-1,1
11,131,-3,-3,-3,-2,-1,-1,1,1
11,132,-3,-3,-2,-1,-1,1,1,2
11,133,-3,-2,-1,-1,1,1,2,3
11,134,-2,-1,-1,1,1,2,3,3
11,135,-1,-1,1,1,2,3,3,3
11,136,-1,1,1,2,3,3,3,3
11,137,1,1,2,3,3,3,3,2
11,138,1,2,3,3,3,3,2,1
11,139,2,3,3,3,3,2,1,1
11,140,3,3,3,3,2,1,1,-1
11,141,3,3,3,2,1,1,-1,-1
11,142,3,3,2,1,1,-1,-1,-2
11,143,3,2,1,1,-1,-1,-2,-3
11,144,2,1,1,-1,-1,-2,-3,-3
11,145,1,1,-1,-1,-2,-3,-3,-3
11,146,1,-1,-1,-2,-3,-3,-3,-3
11,147,-1,-1,-2,-3,-3,-3,-3,-2
11,148,-1,-2,-3,-3,-3,-3,-2,-1
11,149,-2,-3,-3,-3,-3,-2,-1,-1
11,150,-3,-3,-3,-3,-2,-1,-1,1
11,151,-3,-3,-3,-2,-1,-1,1,1
11,152,-3,-3,-2,-1,-1,1,1,2
11,153,-3,-2,-1,-1,1,1,2,3
11,154,-2,-1,-1,1,1,2,3,3
11,155,-1,-1,1,1,2,3,3,3
11,156,-1,1,1,2,3,3,3,3
11,157,1,1,2,3,3,3,3,2
11,158,1,2,3,3,3,3,2,1
11,159,2,3,3,3,3,2,1,1
11,160,3,3,3,3,2,1,1,-1
11,161,3,3,3,2,1,1,-1,-1
11,162,3,3,2,1,1,-1,-1,-2
11,163,3,2,1,1,-1,-1,-2,-3
11,164,2,1,1,-1,-1,-2,-3,-3
11,165,1,1,-1,-1,-2,-3,-3,-3
11,166,1,-1,-1,-2,-3,-3,-3,-3
11,167,-1,-1,-2,-3,-3,-3,-3,-2
11,168,-1,-2,-3,-3,-3,-3,-2,-1
11,169,-2,-3,-3,-3,-3,-2,-1,-1
11,170,-3,-3,-3,-3,-2,-1,-1,1
11,171,-3,-3,-3,-2,-1,-1,1,1
11,172,-3,-3,-2,-1,-1,1,1,2
11,173,-3,-2,-1,-1,1,1,2,3
11,174,-2,-1,-1,1,1,2,3,3
11,175,-1,-1,1,1,2,3,3,3
11,176,-1,1,1,2,3,3,3,3
11,177,1,1,2,3,3,3,3,2
11,178,1,2,3,3,3,3,2,1
11,179,2,3,3,3,3,2,1,1
11,180,3,3,3,3,2,1,1,-1
11,181,3,3,3,2,1,1,-1,-1
11,182,3,3,2,1,1,-1,-1,-2
11,183,3,2,1,1,-1,-1,-2,-3
11,184,2,1,1,-1,-1,-2,-3,-3
11,185,1,1,-1,-1,-2,-3,-3,-3
11,186,1,-1,-1,-2,-3,-3,-3,-3
11,187,-1,-1,-2,-3,-3,-3,-3,-2
11,188,-1,-2,-3,-3,-3,-3,-2,-1
11,189,-2,-3,-3,-3,-3,-2,-1,-1
11,190,-3,-3,-3,-3,-2,-1,-1,1
11,191,-3,-3,-3,-2,-1,-1,1,1
11,192,-3,-3,-2,-1,-1,1,1,2
11,193,-3,-2,-1,-1,1,1,2,3
11,194,-2,-1,-1,1,1,2,3,3
11,195,-1,-1,1,1,2,3,3,3
11,196,-1,1,1,2,3,3,3,3
11,197,1,1,2,3,3,3,3,2
11,198,1,2,3,3,3,3,2,1
11,199,2,3,3,3,3,2,1,1
11,200,3,3,3,3,2,1,1,-1
11,201,3,3,3,2,1,1,-1,-1
11,202,3,3,2,1,1,-1,-1,-2
11,203,3,2,1,1,-1,-1,-2,-3
11,204,2,1,1,-1,-1,-2,-3,-3
11,205,1,1,-1,-1,-2,-3,-3,-3
11,206,1,-1,-1,-2,-3,-3,-3,-3
11,207,-1,-1,-2,-3,-3,-3,-3,-2
11,208,-1,-2,-3,-3,-3,-3,-2,-1
11,209,-2,-3,-3,-3,-3,-2,-1,-1
11,210,-3,-3,-3,-3,-2,-1,-1,1
11,211,-3,-3,-3,-2,-1,-1,1,1
11,212,-3,-3,-2,-1,-1,1,1,2
11,213,-3,-2,-1,-1,1,1,2,3
11,214,-2,-1,-1,1,1,2,3,3
11,215,-1,-1,1,1,2,3,3,3
11,216,-1,1,1,2,3,3,3,3
11,217,1,1,2,3,3,3,3,2
11,218,1,2,3,3,3,3,2,1
11,219,2,3,3,3,3,2,1,1
11,220,3,3,3,3,2,1,1,-1
11,221,3,3,3,2,1,1,-1,-1
11,222,3,3,2,1,1,-1,-1,-2
11,223,3,2,1,1,-1,-1,-2,-3
11,224,2,1,1,-1,-1,-2,-3,-3
11,225,1,1,-1,-1,-2,-3,-3,-3
11,226,1,-1,-1,-2,-3,-3,-3,-3
11,227,-1,-1,-2,-3,-3,-3,-3,-2
11,228,-1,-2,-3,-3,-3,-3,-2,-1
11,229,-2,-3,-3,-3,-3,-2,-1,-1
11,230,-3,-3,-3,-3,-2,-1,-1,1
11,231,-3,-3,-3,-2,-1,-1,1,1
11,232,-3,-3,-2,-1,-1,1,1,2
11,233,-3,-2,-1,-1,1,1,2,3
11,234,-2,-1,-1,1,1,2,3,3
11,235,-1,-1,1,1,2,3,3,3
11,236,-1,1,1,2,3,3,3,3
11,237,1,1,2,3,3,3,3,2
11,238,1,2,3,3,3,3,2,1
11,239,2,3,3,3,3,2,1,1
11,240,3,3,3,3,2,1,1,-1
11,241,3,3,3,2,1,1,-1,-1
11,242,3,3,2,1,1,-1,-1,-2
11,243,3,2,1,1,-1,-1,-2,-3
11,244,2,1,1,-1,-1,-2,-3,-3
11,245,1,1,-1,-1,-2,-3,-3,-3
11,246,1,-1,-1,-2,-3,-3,-3,-3
11,247,-1,-1,-2,-3,-3,-3,-3,-2
11,248,-1,-2,-3,-3,-3,-3,-2,-1
11,249,-2,-3,-3,-3,-3,-2,-1,-1
11,250,-3,-3,-3,-3,-2,-1,-1,1
11,251,-3,-3,-3,-2,-1,-1,1,1
11,252,-3,-3,-2,-1,-1,1,1,2
11,253,-3,-2,-1,-1,1,1,2,3
11,254,-2,-1,-1,1,1,2,3,3
11,255,-1,-1,1,1,2,3,3,3
11,256,-1,1,1,2,3,3,3,3
11,257,1,1,2,3,3,3,3,2
11,258,1,2,3,3,3,3,2,1
11,259,2,3,3,3,3,2,1,1
11,260,3,3,3,3,2,1,1,-1
11,261,3,3,3,2,1,1,-1,-1
11,262,3,3,2,1,1,-1,-1,-2
11,263,3,2,1,1,-1,-1,-2,-3
11,264,2,1,1,-1,-1,-2,-3,-3
11,265,1,1,-1,-1,-2,-3,-3,-3
11,266,1,-1,-1,-2,-3,-3,-3,-3
11,267,-1,-1,-2,-3,-3,-3,-3,-2
11,268,-1,-2,-3,-3,-3,-3,-2,-1
11,269,-2,-3,-3,-3,-3,-2,-1,-1
11,270,-3,-3,-3,-3,-2,-1,-1,1
11,271,-3,-3,-3,-2,-1,-1,1,1
11,272,-3,-3,-2,-1,-1,1,1,2
11,273,-3,-2,-1,-1,1,1,2,3
11,274,-2,-1,-1,1,1,2,3,3
11,275,-1,-1,1,1,2,3,3,3
11,276,-1,1,1,2,3,3,3,3
11,277,1,1,2,3,3,3,3,2
11,278,1,2,3,3,3,3,2,1
11,279,2,3,3,3,3,2,1,1
11,280,3,3,3,3,2,1,1,-1
11,281,3,3,3,2,1,1,-1,-1
11,282,3,3,2,1,1,-1,-1,-2
11,283,3,2,1,1,-1,-1,-2,-3
11,284,2,1,1,-1,-1,-2,-3,-3
11,285,1,1,-1,-1,-2,-3,-3,-3
11,286,1,-1,-1,-2,-3,-3,-3,-3
11,287,-1,-1,-2,-3,-3,-3,-3,-2
11,288,-1,-2,-3,-3,-3,-3,-2,-1
11,289,-2,-3,-3,-3,-3,-2,-1,-1
11,290,-3,-3,-3,-3,-2,-1,-1,1
11,291,-3,-3,-3,-2,-1,-1,1,1
11,292,-3,-3,-2,-1,-1,1,1,2
11,293,-3,-2,-1,-1,1,1,2,3
12,1,0,3,3,2,1,1,-1,-1
12,2,3,3,2,1,1,-1,-1,-2
12,3,3,2,1,1,-1,-1,-2,-3
12,4,2,1,1,-1,-1,-2,-3,-3
12,5,1,1,-1,-1,-2,-3,-3,-3
12,6,1,-1,-1,-2,-3,-3,-3,-3
12,7,-1,-1,-2,-3,-3,-3,-3,-2
12,8,-1,-2,-3,-3,-3,-3,-2,-1
12,9,-2,-3,-3,-3,-3,-2,-1,-1
12,10,-3,-3,-3,-3,-2,-1,-1,1
12,11,-3,-3,-3,-2,-1,-1,1,1
12,12,-3,-3,-2,-1,-1,1,1,2
12,13,-3,-2,-1,-1,1,1,2,3
12,14,-2,-1,-1,1,1,2,3,3
12,15,-1,-1,1,1,2,3,3,3
12,16,-1,1,1,2,3,3,3,3
12,17,1,1,2,3,3,3,3,2
12,18,1,2,3,3,3,3,2,1
12,19,2,3,3,3,3,2,1,1
12,20,3,3,3,3,2,1,1,-1
12,21,3,3,3,2,1,1,-1,-1
12,22,3,3,2,1,1,-1,-1,-2
12,23,3,2,1,1,-1,-1,-2,-3
12,24,2,1,1,-1,-1,-2,-3,-3
12,25,1,1,-1,-1,-2,-3,-3,-3
12,26,1,-1,-1,-2,-3,-3,-3,-3
12,27,-1,-1,-2,-3,-3,-3,-3,-2
12,28,-1,-2,-3,-3,-3,-3,-2,-1
12,29,-2,-3,-3,-3,-3,-2,-1,-1
12,30,-3,-3,-3,-3,-2,-1,-1,1
12,31,-3,-3,-3,-2,-1,-1,1,1
12,32,-3,-3,-2,-1,-1,1,1,2
12,33,-3,-2,-1,-1,1,1,2,3
12,34,-2,-1,-1,1,1,2,3,3
12,35,-1,-1,1,1,2,3,3,3
12,36,-1,1,1,2,3,3,3,3
12,37,1,1,2,3,3,3,3,2
12,38,1,2,3,3,3,3,2,1
12,39,2,3,3,3,3,2,1,1
12,40,3,3,3,3,2,1,1,-1
12,41,3,3,3,2,1,1,-1,-1
12,42,3,3,2,1,1,-1,-1,-2
12,43,3,2,1,1,-1,-1,-2,-3
12,44,2,1,1,-1,-1,-2,-3,-3
12,45,1,1,-1,-1,-2,-3,-3,-3
12,46,1,-1,-1,-2,-3,-3,-3,-3
12,47,-1,-1,-2,-3,-3,-3,-3,-2
12,48,-1,-2,-3,-3,-3,-3,-2,-1
12,49,-2,-3,-3,-3,-3,-2,-1,-1
12,50,-3,-3,-3,-3,-2,-1,-1,1
12,51,-3,-3,-3,-2,-1,-1,1,1
12,52,-3,-3,-2,-1,-1,1,1,2
12,53,-3,-2,-1,-1,1,1,2,3
12,54,-2,-1,-1,1,1,2,3,3
12,55,-1,-1,1,1,2,3,3,3
12,56,-1,1,1,2,3,3,3,3
12,57,1,1,2,3,3,3,3,2
12,58,1,2,3,3,3,3,2,1
12,59,2,3,3,3,3,2,1,1
12,60,3,3,3,3,2,1,1,-1
12,61,3,3,3,2,1,1,-1,-1
12,62,3,3,2,1,1,-1,-1,-2
12,63,3,2,1,1,-1,-1,-2,-3
12,64,2,1,1,-1,-1,-2,-3,-3
12,65,1,1,-1,-1,-2,-3,-3,-3
12,66,1,-1,-1,-2,-3,-3,-3,-3
12,67,-1,-1,-2,-3,-3,-3,-3,-2
12,68,-1,-2,-3,-3,-3,-3,-2,-1
12,69,-2,-3,-3,-3,-3,-2,-1,-1
12,70,-3,-3,-3,-3,-2,-1,-1,1
12,71,-3,-3,-3,-2,-1,-1,1,1
12,72,-3,-3,-2,-1,-1,1,1,2
12,73,-3,-2,-1,-1,1,1,2,3
12,74,-2,-1,-1,1,1,2,3,3
12,75,-1,-1,1,1,2,3,3,3
12,76,-1,1,1,2,3,3,3,3
12,77,1,1,2,3,3,3,3,2
12,78,1,2,3,3,3,3,2,1
12,79,2,3,3,3,3,2,1,1
12,80,3,3,3,3,2,1,1,-1
12,81,3,3,3,2,1,1,-1,-1
12,82,3,3,2,1,1,-1,-1,-2
12,83,3,2,1,1,-1,-1,-2,-3
12,84,2,1,1,-1,-1,-2,-3,-3
12,85,1,1,-1,-1,-2,-3,-3,-3
12,86,1,-1,-1,-2,-3,-3,-3,-3
12,87,-1,-1,-2,-3,-3,-3,-3,-2
12,88,-1,-2,-3,-3,-3,-3,-2,-1
12,89,-2,-3,-3,-3,-3,-2,-1,-1
12,90,-3,-3,-3,-3,-2,-1,-1,1
12,91,-3,-3,-3,-2,-1,-1,1,1
12,92,-3,-3,-2,-1,-1,1,1,2
12,93,-3,-2,-1,-1,1,1,2,3
12,94,-2,-1,-1,1,1,2,3,3
12,95,-1,-1,1,1,2,3,3,3
12,96,-1,1,1,2,3,3,3,3
12,97,1,1,2,3,3,3,3,2
12,98,1,2,3,3,3,3,2,1
12,99,2,3,3,3,3,2,1,1
12,100,3,3,3,3,2,1,1,-1
12,101,3,3,3,2,1,1,-1,-1
12,102,3,3,2,1,1,-1,-1,-2
12,103,3,2,1,1,-1,-1,-2,-3
12,104,2,1,1,-1,-1,-2,-3,-3
12,105,1,1,-1,-1,-2,-3,-3,-3
12,106,1,-1,-1,-2,-3,-3,-3,-3
12,107,-1,-1,-2,-3,-3,-3,-3,-2
12,108,-1,-2,-3,-3,-3,-3,-2,-1
12,109,-2,-3,-3,-3,-3,-2,-1,-1
12,110,-3,-3,-3,-3,-2,-1,-1,1
12,111,-3,-3,-3,-2,-1,-1,1,1
12,112,-3,-3,-2,-1,-1,1,1,2
12,113,-3,-2,-1,-1,1,1,2,3
12,114,-2,-1,-1,1,1,2,3,3
12,115,-1,-1,1,1,2,3,3,3
12,116,-1,1,1,2,3,3,3,3
12,117,1,1,2,3,3,3,3,2
12,118,1,2,3,3,3,3,2,1
12,119,2,3,3,3,3,2,1,1
12,120,3,3,3,3,2,1,1,-1
12,121,3,3,3,2,1,1,-1,-1
12,122,3,3,2,1,1,-1,-1,-2
12,123,3,2,1,1,-1,-1,-2,-3
12,124,2,1,1,-1,-1,-2,-3,-3
12,125,1,1,-1,-1,-2,-3,-3,-3
12,126,1,-1,-1,-2,-3,-3,-3,-3
12,127,-1,-1,-2,-3,-3,-3,-3,-2
12,128,-1,-2,-3,-3,-3,-3,-2,-1
12,129,-2,-3,-3,-3,-3,-2,-1,-1
12,130,-3,-3,-3,-3,-2,-1,-1,1
12,131,-3,-3,-3,-2,-1,-1,1,1
12,132,-3,-3,-2,-1,-1,1,1,2
12,133,-3,-2,-1,-1,1,1,2,3
12,134,-2,-1,-1,1,1,2,3,3
12,135,-1,-1,1,1,2,3,3,3
12,136,-1,1,1,2,3,3,3,3
12,137,1,1,2,3,3,3,3,2
12,138,1,2,3,3,3,3,2,1
12,139,2,3,3,3,3,2,1,1
12,140,3,3,3,3,2,1,1,-1
12,141,3,3,3,2,1,1,-1,-1
12,142,3,3,2,1,1,-1,-1,-2
12,143,3,2,1,1,-1,-1,-2,-3
12,144,2,1,1,-1,-1,-2,-3,-3
12,145,1,1,-1,-1,-2,-3,-3,-3
12,146,1,-1,-1,-2,-3,-3,-3,-3
12,147,-1,-1,-2,-3,-3,-3,-3,-2
12,148,-1,-2,-3,-3,-3,-3,-2,-1
12,149,-2,-3,-3,-3,-3,-2,-1,-1
12,150,-3,-3,-3,-3,-2,-1,-1,1
12,151,-3,-3,-3,-2,-1,-1,1,1
12,152,-3,-3,-2,-1,-1,1,1,2
12,153,-3,-2,-1,-1,1,1,2,3
12,154,-2,-1,-1,1,1,2,3,3
12,155,-1,-1,1,1,2,3,3,3
12,156,-1,1,1,2,3,3,3,3
12,157,1,1,2,3,3,3,3,2
12,158,1,2,3,3,3,3,2,1
12,159,2,3,3,3,3,2,1,1
12,160,3,3,3,3,2,1,1,-1
12,161,3,3,3,2,1,1,-1,-1
12,162,3,3,2,1,1,-1,-1,-2
12,163,3,2,1,1,-1,-1,-2,-3
12,164,2,1,1,-1,-1,-2,-3,-3
12,165,1,1,-1,-1,-2,-3,-3,-3
12,166,1,-1,-1,-2,-3,-3,-3,-3
12,167,-1,-1,-2,-3,-3,-3,-3,-2
12,168,-1,-2,-3,-3,-3,-3,-2,-1
12,169,-2,-3,-3,-3,-3,-2,-1,-1
12,170,-3,-3,-3,-3,-2,-1,-1,1
12,171,-3,-3,-3,-2,-1,-1,1,1
12,172,-3,-3,-2,-1,-1,1,1,2
12,173,-3,-2,-1,-1,1,1,2,3
12,174,-2,-1,-1,1,1,2,3,3
12,175,-1,-1,1,1,2,3,3,3
12,176,-1,1,1,2,3,3,3,3
12,177,1,1,2,3,3,3,3,2
12,178,1,2,3,3,3,3,2,1
12,179,2,3,3,3,3,2,1,1
12,180,3,3,3,3,2,1,1,-1
12,181,3,3,3,2,1,1,-1,-1
12,182,3,3,2,1,1,-1,-1,-2
12,183,3,2,1,1,-1,-1,-2,-3
12,184,2,1,1,-1,-1,-2,-3,-3
12,185,1,1,-1,-1,-2,-3,-3,-3
12,186,1,-1,-1,-2,-3,-3,-3,-3
12,187,-1,-1,-2,-3,-3,-3,-3,-2
12,188,-1,-2,-3,-3,-3,-3,-2,-1
12,189,-2,-3,-3,-3,-3,-2,-1,-1
12,190,-3,-3,-3,-3,-2,-1,-1,1
12,191,-3,-3,-3,-2,-1,-1,1,1
12,192,-3,-3,-2,-1,-1,1,1,2
12,193,-3,-2,-1,-1,1,1,2,3
12,194,-2,-1,-1,1,1,2,3,3
12,195,-1,-1,1,1,2,3,3,3
12,196,-1,1,1,2,3,3,3,3
12,197,1,1,2,3,3,3,3,2
12,198,1,2,3,3,3,3,2,1
12,199,2,3,3,3,3,2,1,1
12,200,3,3,3,3,2,1,1,-1
12,201,3,3,3,2,1,1,-1,-1
12,202,3,3,2,1,1,-1,-1,-2
12,203,3,2,1,1,-1,-1,-2,-3
12,204,2,1,1,-1,-1,-2,-3,-3
12,205,1,1,-1,-1,-2,-3,-3,-3
12,206,1,-1,-1,-2,-3,-3,-3,-3
12,207,-1,-1,-2,-3,-3,-3,-3,-2
12,208,-1,-2,-3,-3,-3,-3,-2,-1
12,209,-2,-3,-3,-3,-3,-2,-1,-1
12,210,-3,-3,-3,-3,-2,-1,-1,1
12,211,-3,-3,-3,-2,-1,-1,1,1
12,212,-3,-3,-2,-1,-1,1,1,2
12,213,-3,-2,-1,-1,1,1,2,3
12,214,-2,-1,-1,1,1,2,3,3
12,215,-1,-1,1,1,2,3,3,3
12,216,-1,1,1,2,3,3,3,3
12,217,1,1,2,3,3,3,3,2
12,218,1,2,3,3,3,3,2,1
12,219,2,3,3,3,3,2,1,1
12,220,3,3,3,3,2,1,1,-1
12,221,3,3,3,2,1,1,-1,-1
12,222,3,3,2,1,1,-1,-1,-2
12,223,3,2,1,1,-1,-1,-2,-3
12,224,2,1,1,-1,-1,-2,-3,-3
12,225,1,1,-1,-1,-2,-3,-3,-3
12,226,1,-1,-1,-2,-3,-3,-3,-3
12,227,-1,-1,-2,-3,-3,-3,-3,-2
12,228,-1,-2,-3,-3,-3,-3,-2,-1
12,229,-2,-3,-3,-3,-3,-2,-1,-1
12,230,-3,-3,-3,-3,-2,-1,-1,1
12,231,-3,-3,-3,-2,-1,-1,1,1
12,232,-3,-3,-2,-1,-1,1,1,2
12,233,-3,-2,-1,-1,1,1,2,3
12,234,-2,-1,-1,1,1,2,3,3
12,235,-1,-1,1,1,2,3,3,3
12,236,-1,1,1,2,3,3,3,3
12,237,1,1,2,3,3,3,3,2
12,238,1,2,3,3,3,3,2,1
12,239,2,3,3,3,3,2,1,1
12,240,3,3,3,3,2,1,1,-1
12,241,3,3,3,2,1,1,-1,-1
12,242,3,3,2,1,1,-1,-1,-2
12,243,3,2,1,1,-1,-1,-2,-3
12,244,2,1,1,-1,-1,-2,-3,-3
12,245,1,1,-1,-1,-2,-3,-3,-3
12,246,1,-1,-1,-2,-3,-3,-3,-3
12,247,-1,-1,-2,-3,-3,-3,-3,-2
12,248,-1,-2,-3,-3,-3,-3,-2,-1
12,249,-2,-3,-3,-3,-3,-2,-1,-1
