Local time in Milford Haven,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.09.2020 02:00,11.3,765.9,769.9,-0.6,92,Calm no wind,0,,,, ,,,,,,,1000-1500,,,45.0,10.0,,,,,,
10.09.2020 01:00,11.2,766.2,770.2,-0.4,93,Wind blowing from the west,1,,,, ,,,,,,,1000-1500,,,40.0,10.1,,,,,,
10.09.2020 00:00,12.1,766.2,770.2,-0.4,86,Wind blowing from the west,1,,,, ,,,,,,,2500 or more or no clouds.,,,55.0,9.8,No precipitation,6,,,,
09.09.2020 23:00,11.8,766.5,770.5,0.1,93,Wind blowing from the north-northeast,1,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,10.7,,,,,,
09.09.2020 22:00,11.7,766.6,770.6,0.6,89,Wind blowing from the north-northwest,3,,,, ,,,,,,,1000-1500,,,45.0,9.9,,,,,,
09.09.2020 21:00,11.9,766.6,770.6,0.7,86,Wind blowing from the north,3,,,, ,,,,,,,1000-1500,,,50.0,9.6,,,,,,
09.09.2020 20:00,12.6,766.4,770.5,0.7,81,Wind blowing from the north,2,,,, ,,,,,,,1000-1500,,,50.0,9.4,,,,,,
09.09.2020 19:00,13.2,766.0,770.1,0.3,78,Wind blowing from the north,2,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,9.5,,,,,,
09.09.2020 18:00,15.0,765.9,769.9,0.5,69,Wind blowing from the north,3,,,, ,,,,18.0,,,2500 or more or no clouds.,,,55.0,9.4,0.6,12,,,,
09.09.2020 17:00,16.4,765.7,769.6,0.3,62,Wind blowing from the north-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,65.0,9.1,,,,,,
09.09.2020 16:00,16.9,765.7,769.6,0.2,61,Wind blowing from the north,5,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,9.2,,,,,,
09.09.2020 15:00,17.2,765.4,769.4,0.0,60,Wind blowing from the north,5,,,, ,,,,,,,2500 or more or no clouds.,,,60.0,9.4,,,,,,
09.09.2020 14:00,17.4,765.4,769.4,0.0,55,Wind blowing from the north,6,,,, ,,,,,,,2500 or more or no clouds.,,,60.0,8.3,,,,,,
09.09.2020 13:00,17.4,765.5,769.5,0.5,63,Wind blowing from the north,6,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,10.2,,,,,,
09.09.2020 12:00,17.1,765.4,769.4,0.8,63,Wind blowing from the north,5,,,, ,,,,,,,2500 or more or no clouds.,,,70.0,10.0,0.6,6,,,,
09.09.2020 11:00,16.7,765.4,769.3,1.5,75,Wind blowing from the north,5,,,, ,,,,,,,300-600,,,55.0,12.2,,,,,,
09.09.2020 10:00,15.1,765.0,769.0,1.3,90,Wind blowing from the north,4,,,, ,,,,,,,300-600,,,50.0,13.4,,,,,,
09.09.2020 09:00,14.0,764.6,768.7,1.1,99,Wind blowing from the north,5,,,, ,,,,,,,100-200,,,25.0,13.8,,,,,,
09.09.2020 08:00,15.9,763.9,767.9,0.4,100,Wind blowing from the west-northwest,5,,,, ,,,,,,,50-100,,,2.7,15.9,,,,,,
09.09.2020 07:00,15.6,763.7,767.7,0.4,100,Wind blowing from the west,4,,,, ,,,,,,,50-100,,,13.0,15.6,,,,,,
09.09.2020 06:00,15.5,763.5,767.5,0.2,100,Wind blowing from the west,5,,,, ,,,15.2,,,,50-100,,,0.3,15.5,0.2,12,,,,
09.09.2020 05:00,15.5,763.5,767.5,0.1,99,Wind blowing from the west,6,,,, ,,,,,,,Less than  50,,,0.5,15.4,,,,,,
09.09.2020 04:00,15.5,763.3,767.3,-0.4,99,Wind blowing from the west,6,,,, ,,,,,,,Less than  50,,,0.4,15.4,,,,,,
09.09.2020 03:00,15.7,763.3,767.3,-0.9,99,Wind blowing from the west-southwest,5,,,, ,,,,,,,50-100,,,6.0,15.5,,,,,,
09.09.2020 02:00,15.5,763.4,767.4,-0.8,99,Wind blowing from the west,6,,,, ,,,,,,,100-200,,,7.0,15.3,,,,,,
09.09.2020 01:00,15.2,763.7,767.7,-0.8,99,Wind blowing from the west-southwest,4,,,, ,,,,,,,50-100,,,8.0,15.0,,,,,,
09.09.2020 00:00,15.3,764.2,768.2,-0.6,97,Wind blowing from the west-southwest,5,,,, ,,,,,,,100-200,,,8.0,14.8,No precipitation,6,,,,
08.09.2020 23:00,15.3,764.2,768.2,-0.8,95,Wind blowing from the south-west,4,,,, ,,,,,,,100-200,,,14.0,14.5,,,,,,
08.09.2020 22:00,15.4,764.5,768.4,-0.3,95,Wind blowing from the south-west,3,,,, ,,,,,,,200-300,,,13.0,14.6,,,,,,
08.09.2020 21:00,15.4,764.8,768.8,-0.2,94,Wind blowing from the west-southwest,4,,,, ,,,,,,,200-300,,,16.0,14.5,,,,,,
08.09.2020 20:00,15.3,765.0,769.0,0.0,95,Wind blowing from the west-southwest,4,,,, ,,,,,,,200-300,,,18.0,14.5,,,,,,
08.09.2020 19:00,15.3,764.8,768.8,-0.3,95,Wind blowing from the west-southwest,4,,,, ,,,,,,,200-300,,,17.0,14.5,,,,,,
08.09.2020 18:00,15.3,765.0,769.0,-0.2,97,Wind blowing from the west-southwest,4,,,, ,,,,16.5,,,50-100,,,14.0,14.8,0.6,12,,,,
08.09.2020 17:00,15.5,765.0,769.0,-0.3,100,Wind blowing from the west-southwest,4,,,, ,,,,,,,Less than  50,,,0.5,15.5,,,,,,
08.09.2020 16:00,15.9,765.1,769.1,-0.3,99,Wind blowing from the west-southwest,4,,,, ,,,,,,,Less than  50,,,0.6,15.8,,,,,,
08.09.2020 15:00,16.0,765.2,769.2,-0.2,99,Wind blowing from the south-west,4,,,, ,,,,,,,Less than  50,,,1.3,15.8,,,,,,
08.09.2020 14:00,16.2,765.3,769.3,-0.4,99,Wind blowing from the south-west,4,,,, ,,,,,,,Less than  50,,,3.2,16.0,,,,,,
08.09.2020 13:00,16.4,765.4,769.3,-0.2,99,Wind blowing from the west-southwest,4,,,, ,,,,,,,Less than  50,,,3.0,16.3,,,,,,
08.09.2020 12:00,15.9,765.4,769.4,0.0,100,Wind blowing from the south-west,4,,,, ,,,,,,,Less than  50,,,8.0,15.9,0.4,6,,,,
08.09.2020 11:00,15.7,765.7,769.6,0.5,100,Wind blowing from the west-southwest,4,,,, ,,,,,,,50-100,,,0.9,15.7,,,,,,
08.09.2020 10:00,15.9,765.6,769.6,0.6,100,Wind blowing from the west,5,,,, ,,,,,,,50-100,,,0.4,15.9,,,,,,
08.09.2020 09:00,15.7,765.4,769.3,0.9,100,Wind blowing from the west,5,,,, ,,,,,,,50-100,,,16.0,15.7,,,,,,
08.09.2020 08:00,15.5,765.2,769.2,0.9,100,Wind blowing from the west,4,,,, ,,,,,,,50-100,,,0.3,15.5,,,,,,
08.09.2020 07:00,15.4,765.0,769.0,0.7,100,Wind blowing from the west,5,,,, ,,,,,,,,,,0.2,15.4,,,,,,
08.09.2020 06:00,15.5,764.5,768.5,0.3,100,Wind blowing from the west,5,,,, ,,,15.2,,,,,,,0.2,15.5,No precipitation,12,,,,
08.09.2020 05:00,15.4,764.3,768.3,0.0,100,Wind blowing from the west,5,,,, ,,,,,,,,,,0.1,15.4,,,,,,
08.09.2020 04:00,15.2,764.3,768.3,0.0,100,Wind blowing from the west,4,,,, ,,,,,,,,,,0.4,15.2,,,,,,
08.09.2020 03:00,15.3,764.2,768.3,-0.1,99,Wind blowing from the west,6,,,, ,,,,,,,Less than  50,,,3.3,15.2,,,,,,
08.09.2020 02:00,15.5,764.3,768.4,0.1,99,Wind blowing from the west,5,,,, ,,,,,,,100-200,,,7.0,15.4,,,,,,
08.09.2020 01:00,15.5,764.3,768.4,0.1,100,Wind blowing from the west,6,,,, ,,,,,,,50-100,,,4.2,15.5,,,,,,
08.09.2020 00:00,15.3,764.2,768.2,0.3,97,Wind blowing from the west-southwest,5,,,, ,,,,,,,100-200,,,8.0,14.8,No precipitation,6,,,,
07.09.2020 23:00,15.4,764.2,768.1,0.2,99,Wind blowing from the west,7,,,, ,,,,,,,Less than  50,,,2.8,15.3,,,,,,
07.09.2020 22:00,15.2,764.2,768.1,0.5,99,Wind blowing from the west,6,,,, ,,,,,,,Less than  50,,,1.8,15.1,,,,,,
07.09.2020 21:00,15.4,763.9,767.8,0.2,98,Wind blowing from the west,6,,,, ,,,,,,,50-100,,,3.3,15.1,,,,,,
07.09.2020 20:00,15.4,764.0,768.0,0.3,97,Wind blowing from the west,6,,,, ,,,,,,,50-100,,,6.0,15.0,,,,,,
07.09.2020 19:00,15.4,763.7,767.7,0.3,96,Wind blowing from the west,8,,,, ,,,,,,,100-200,,,9.0,14.8,,,,,,
07.09.2020 18:00,15.8,763.7,767.7,0.2,93,Wind blowing from the west,7,,,, ,,,,17.2,,,200-300,,,12.0,14.7,3.0,12,,,,
07.09.2020 17:00,16.0,763.7,767.7,0.1,92,Wind blowing from the west,7,,,, ,,,,,,,200-300,,,13.0,14.7,,,,,,
07.09.2020 16:00,15.8,763.4,767.4,-0.3,93,Wind blowing from the west,7,,,, ,,,,,,,200-300,,,14.0,14.6,,,,,,
07.09.2020 15:00,16.0,763.5,767.5,-0.4,90,Wind blowing from the west-southwest,7,,,, ,,,,,,,200-300,,,18.0,14.3,,,,,,
07.09.2020 14:00,16.6,763.6,767.6,-0.3,87,Wind blowing from the west-southwest,7,,,, ,,,,,,,200-300,,,21.0,14.4,,,,,,
07.09.2020 13:00,16.6,763.7,767.7,-0.2,89,Wind blowing from the west-southwest,6,,,, ,,,,,,,300-600,,,22.0,14.8,,,,,,
07.09.2020 12:00,15.7,763.9,767.9,0.4,91,Wind blowing from the west-southwest,6,,,, ,,,,,,,300-600,,,21.0,14.3,3.0,6,,,,
07.09.2020 11:00,14.6,763.9,767.9,0.5,98,Wind blowing from the west-southwest,5,,,, ,,,,,,,100-200,,,18.0,14.3,,,,,,
07.09.2020 10:00,14.8,763.9,767.8,0.6,97,Wind blowing from the west,6,,,, ,,,,,,,100-200,,,2.8,14.3,,,,,,
07.09.2020 09:00,15.6,763.5,767.5,0.1,93,Wind blowing from the west-southwest,6,,,, ,,,,,,,200-300,,,28.0,14.4,,,,,,
07.09.2020 08:00,15.3,763.4,767.4,0.1,92,Wind blowing from the west-southwest,4,,,, ,,,,,,,600-1000,,,45.0,14.0,,,,,,
07.09.2020 07:00,14.4,763.3,767.3,0.0,97,Wind blowing from the west-southwest,3,,,, ,,,,,,,600-1000,,,70.0,13.9,,,,,,
07.09.2020 06:00,13.1,763.4,767.5,0.0,99,Wind blowing from the west-southwest,2,,,, ,,,11.6,,,,600-1000,,,71.0,13.0,No precipitation,12,,,,
07.09.2020 05:00,12.3,763.3,767.4,-0.3,99,Wind blowing from the south-west,1,,,, ,,,,,,,2500 or more or no clouds.,,,26.0,12.2,,,,,,
07.09.2020 04:00,11.7,763.3,767.3,-0.5,99,Wind blowing from the east-southeast,1,,,, ,,,,,,,2500 or more or no clouds.,,,20.0,11.5,,,,,,
07.09.2020 03:00,12.0,763.4,767.5,-0.5,99,Wind blowing from the east,1,,,, ,,,,,,,2500 or more or no clouds.,,,19.0,11.8,,,,,,
07.09.2020 02:00,12.3,763.6,767.7,-0.6,99,Wind blowing from the east-southeast,1,,,, ,,,,,,,2500 or more or no clouds.,,,17.0,12.1,,,,,,
07.09.2020 01:00,12.5,763.8,767.8,-0.2,98,Wind blowing from the east,2,,,, ,,,,,,,2500 or more or no clouds.,,,16.0,12.2,,,,,,
07.09.2020 00:00,12.8,763.9,767.9,0.3,98,Wind blowing from the west,1,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,12.5,No precipitation,6,,,,
06.09.2020 23:00,12.3,764.2,768.2,0.6,97,Wind blowing from the north-northwest,2,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,11.8,,,,,,
06.09.2020 22:00,12.8,764.0,768.0,1.0,96,Wind blowing from the north-west,2,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,12.1,,,,,,
06.09.2020 21:00,13.4,763.6,767.7,0.7,95,Wind blowing from the north-northwest,3,,,, ,,,,,,,2500 or more or no clouds.,,,60.0,12.6,,,,,,
06.09.2020 20:00,13.3,763.6,767.5,,93,Wind blowing from the north-west,3,,,, ,,,,,,,1500-2000,,,60.0,12.2,,,,,,
06.09.2020 19:00,14.5,763.0,767.1,0.3,88,Wind blowing from the west-northwest,2,,,, ,,,,,,,1500-2000,,,71.0,12.5,,,,,,
06.09.2020 18:00,14.8,762.9,766.9,0.3,82,Wind blowing from the north-west,4,,,, ,,,,19.0,,,2500 or more or no clouds.,,,71.0,11.8,No precipitation,12,,,,
06.09.2020 17:00,16.3,762.7,766.6,0.4,77,Wind blowing from the north-west,4,,,, ,,,,,,,300-600,,,71.0,12.2,,,,,,
06.09.2020 16:00,16.8,762.7,766.7,0.3,73,Wind blowing from the north-west,5,,,, ,,,,,,,300-600,,,71.0,11.8,,,,,,
06.09.2020 15:00,17.9,762.6,766.5,0.4,68,Wind blowing from the north-west,4,,,, ,,,,,,,600-1000,,,71.0,11.8,,,,,,
06.09.2020 14:00,18.2,762.3,766.2,0.2,64,Wind blowing from the north-west,4,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,11.2,,,,,,
06.09.2020 13:00,18.2,762.4,766.3,0.5,70,Wind blowing from the west-northwest,4,,,, ,,,,,,,300-600,,,71.0,12.7,,,,,,
06.09.2020 12:00,17.8,762.2,766.1,0.4,75,Wind blowing from the west-northwest,4,,,, ,,,,,,,300-600,,,70.0,13.3,No precipitation,6,,,,
06.09.2020 11:00,17.2,762.1,766.0,0.6,81,Wind blowing from the north-west,4,,,, ,,,,,,,300-600,,,65.0,13.9,,,,,,
06.09.2020 10:00,16.6,761.9,765.9,0.5,84,Wind blowing from the north-west,4,,,, ,,,,,,,300-600,,,65.0,13.9,,,,,,
06.09.2020 09:00,15.7,761.8,765.7,0.6,92,Wind blowing from the north-west,3,,,, ,,,,,,,200-300,,,55.0,14.4,,,,,,
06.09.2020 08:00,14.3,761.5,765.4,0.1,96,Wind blowing from the west-northwest,4,,,, ,,,,,,,300-600,,,40.0,13.7,,,,,,
06.09.2020 07:00,13.3,761.4,765.4,0.0,97,Wind blowing from the north-west,2,,,, ,,,,,,,300-600,,,45.0,12.9,,,,,,
06.09.2020 06:00,12.7,761.2,765.2,-0.4,97,Wind blowing from the west,2,,,, ,,,12.5,,,,300-600,,,45.0,12.3,1.0,12,,,,
06.09.2020 05:00,13.2,761.4,765.4,-0.6,96,Wind blowing from the west-northwest,4,,,, ,,,,,,,100-200,,,9.0,12.5,,,,,,
06.09.2020 04:00,13.4,761.4,765.4,-0.8,91,Wind blowing from the west,3,,,, ,,,,,,,300-600,,,23.0,11.9,,,,,,
06.09.2020 03:00,13.1,761.6,765.7,-0.8,87,Wind blowing from the west-northwest,3,,,, ,,,,,,,1500-2000,,,27.0,10.9,,,,,,
06.09.2020 02:00,13.0,762.0,766.0,-0.7,88,Wind blowing from the west-northwest,3,,,, ,,,,,,,1500-2000,,,30.0,11.1,,,,,,
06.09.2020 01:00,12.9,762.2,766.3,-0.8,92,Wind blowing from the west,2,,,, ,,,,,,,1500-2000,,,30.0,11.7,,,,,,
06.09.2020 00:00,12.5,762.4,766.4,-0.6,89,Wind blowing from the west-northwest,2,,,, ,,,,,,,1500-2000,,,45.0,10.8,0.2,6,,,,
05.09.2020 23:00,12.6,762.7,766.6,-0.3,88,Wind blowing from the west-northwest,5,,,, ,,,,,,,1500-2000,,,27.0,10.7,,,,,,
05.09.2020 22:00,13.2,763.0,767.0,0.2,90,Wind blowing from the north-west,5,,,, ,,,,,,,1000-1500,,,24.0,11.5,,,,,,
05.09.2020 21:00,14.7,763.0,767.0,0.0,85,Wind blowing from the west,5,,,, ,,,,,,,2000-2500,,,25.0,12.1,,,,,,
05.09.2020 20:00,14.5,763.0,766.9,-0.1,83,Wind blowing from the west,6,,,, ,,,,,,,2000-2500,,,30.0,11.7,,,,,,
05.09.2020 19:00,14.3,762.8,766.8,-0.6,85,Wind blowing from the west,7,,,, ,,,,,,,2500 or more or no clouds.,,,24.0,11.8,,,,,,
05.09.2020 18:00,14.4,763.0,766.9,-0.7,79,Wind blowing from the west,7,,,, ,,,,17.4,,,300-600,,,40.0,10.8,No precipitation,12,,,,
05.09.2020 17:00,15.0,763.1,767.1,-1.0,76,Wind blowing from the west,5,,,, ,,,,,,,1000-1500,,,45.0,10.8,,,,,,
05.09.2020 16:00,15.4,763.4,767.4,-0.8,69,Wind blowing from the west-northwest,5,,,, ,,,,,,,600-1000,,,55.0,9.8,,,,,,
05.09.2020 15:00,17.3,763.7,767.7,-0.4,69,Wind blowing from the west,5,,,, ,,,,,,,600-1000,,,60.0,11.5,,,,,,
05.09.2020 14:00,16.4,764.1,768.1,0.2,69,Wind blowing from the west,6,,,, ,,,,,,,600-1000,,,50.0,10.7,,,,,,
05.09.2020 13:00,17.0,764.2,768.1,0.1,64,Wind blowing from the west-northwest,5,,,, ,,,,,,,600-1000,,,70.0,10.1,,,,,,
05.09.2020 12:00,16.6,764.1,768.1,0.1,68,Wind blowing from the west,5,,,, ,,,,,,,600-1000,,,50.0,10.6,No precipitation,6,,,,
05.09.2020 11:00,16.3,763.9,767.9,0.1,69,Wind blowing from the north-west,5,,,, ,,,,,,,600-1000,,,40.0,10.6,,,,,,
05.09.2020 10:00,15.4,764.1,768.1,0.5,72,Wind blowing from the north-west,7,,,, ,,,,,,,600-1000,,,40.0,10.4,,,,,,
05.09.2020 09:00,14.8,764.0,768.1,0.7,75,Wind blowing from the north-west,7,,,, ,,,,,,,300-600,,,40.0,10.3,,,,,,
05.09.2020 08:00,13.9,763.8,767.8,0.8,78,Wind blowing from the north-west,5,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,10.0,,,,,,
05.09.2020 07:00,13.1,763.6,767.7,0.6,84,Wind blowing from the north-west,5,,,, ,,,,,,,300-600,,,40.0,10.4,,,,,,
05.09.2020 06:00,11.3,763.3,767.4,0.2,86,Wind blowing from the north-west,5,,,, ,,,11.1,,,,600-1000,,,45.0,9.1,No precipitation,12,,,,
05.09.2020 05:00,11.5,763.0,767.0,-0.2,87,Wind blowing from the north-west,5,,,, ,,,,,,,600-1000,,,40.0,9.4,,,,,,
05.09.2020 04:00,11.8,763.0,767.0,0.0,87,Wind blowing from the north-west,6,,,, ,,,,,,,600-1000,,,40.0,9.6,,,,,,
05.09.2020 03:00,11.4,763.1,767.2,0.1,88,Wind blowing from the west-northwest,5,,,, ,,,,,,,600-1000,,,35.0,9.5,,,,,,
05.09.2020 02:00,11.7,763.2,767.2,0.5,89,Wind blowing from the west-northwest,5,,,, ,,,,,,,600-1000,,,40.0,9.9,,,,,,
05.09.2020 01:00,11.8,763.0,767.1,0.5,88,Wind blowing from the north-west,5,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,9.9,,,,,,
05.09.2020 00:00,12.7,763.0,766.9,0.4,84,Wind blowing from the north-west,6,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,10.0,No precipitation,6,,,,
04.09.2020 23:00,13.0,762.7,766.7,0.3,86,Wind blowing from the north-west,5,,,, ,,,,,,,2000-2500,,,35.0,10.7,,,,,,
04.09.2020 22:00,13.9,762.5,766.6,0.4,87,Wind blowing from the west-northwest,5,,,, ,,,,,,,2000-2500,,,20.0,11.8,,,,,,
04.09.2020 21:00,14.2,762.6,766.6,0.6,85,Wind blowing from the west,5,,,, ,,,,,,,1500-2000,,,20.0,11.7,,,,,,
04.09.2020 20:00,13.7,762.4,766.5,0.3,86,Wind blowing from the west,5,,,, ,,,,,,,300-600,,,20.0,11.3,,,,,,
04.09.2020 19:00,14.1,762.1,766.1,-0.3,83,Wind blowing from the west,6,,,, ,,,,,,,2500 or more or no clouds.,,,20.0,11.2,,,,,,
04.09.2020 18:00,15.1,762.0,766.0,-0.4,77,Wind blowing from the west,6,,,, ,,,,16.0,,,1500-2000,,,22.0,11.0,No precipitation,12,,,,
04.09.2020 17:00,15.1,762.1,766.1,-0.4,69,Wind blowing from the west,7,,,, ,,,,,,,2500 or more or no clouds.,,,27.0,9.5,,,,,,
04.09.2020 16:00,15.0,762.4,766.3,-0.3,71,Wind blowing from the west,5,,,, ,,,,,,,2500 or more or no clouds.,,,26.0,9.8,,,,,,
04.09.2020 15:00,15.2,762.4,766.4,-0.1,78,Wind blowing from the west,6,,,, ,,,,,,,2500 or more or no clouds.,,,20.0,11.4,,,,,,
04.09.2020 14:00,15.3,762.5,766.5,0.0,77,Wind blowing from the west,5,,,, ,,,,,,,1000-1500,,,22.0,11.3,,,,,,
04.09.2020 13:00,15.7,762.7,766.6,0.2,75,Wind blowing from the west-southwest,5,,,, ,,,,,,,1000-1500,,,24.0,11.3,,,,,,
04.09.2020 12:00,15.6,762.5,766.5,0.1,70,Wind blowing from the west,5,,,, ,,,,,,,1000-1500,,,25.0,10.2,No precipitation,6,,,,
04.09.2020 11:00,15.5,762.5,766.5,0.4,71,Wind blowing from the west,5,,,, ,,,,,,,1500-2000,,,22.0,10.2,,,,,,
04.09.2020 10:00,15.5,762.5,766.5,0.9,75,Wind blowing from the west,5,,,, ,,,,,,,2500 or more or no clouds.,,,21.0,11.0,,,,,,
04.09.2020 09:00,15.7,762.4,766.3,0.9,75,Wind blowing from the west,5,,,, ,,,,,,,2500 or more or no clouds.,,,22.0,11.2,,,,,,
04.09.2020 08:00,14.9,762.1,766.1,0.8,80,Wind blowing from the west,5,,,, ,,,,,,,1000-1500,,,22.0,11.5,,,,,,
04.09.2020 07:00,14.5,761.6,765.6,0.3,88,Wind blowing from the west,3,,,, ,,,,,,,1000-1500,,,23.0,12.5,,,,,,
04.09.2020 06:00,14.1,761.5,765.5,0.3,80,Wind blowing from the west,4,,,, ,,,13.1,,,,1000-1500,,,27.0,10.7,No precipitation,12,,,,
04.09.2020 05:00,14.0,761.3,765.4,0.3,85,Wind blowing from the west,4,,,, ,,,,,,,1500-2000,,,26.0,11.5,,,,,,
04.09.2020 04:00,13.2,761.3,765.3,0.4,89,Wind blowing from the west-northwest,4,,,, ,,,,,,,1500-2000,,,27.0,11.4,,,,,,
04.09.2020 03:00,13.2,761.2,765.1,0.2,88,Wind blowing from the west,4,,,, ,,,,,,,2500 or more or no clouds.,,,27.0,11.3,,,,,,
04.09.2020 02:00,14.0,761.0,765.0,0.2,89,Wind blowing from the west,5,,,, ,,,,,,,300-600,,,26.0,12.2,,,,,,
04.09.2020 01:00,14.3,760.9,764.9,0.5,90,Wind blowing from the west,5,,,, ,,,,,,,300-600,,,23.0,12.6,,,,,,
04.09.2020 00:00,14.9,761.0,765.0,0.7,89,Wind blowing from the west,6,,,, ,,,,,,,300-600,,,20.0,13.1,No precipitation,6,,,,
03.09.2020 23:00,14.7,760.8,764.8,1.0,88,Wind blowing from the west,7,,,, ,,,,,,,2500 or more or no clouds.,,,21.0,12.8,,,,,,
03.09.2020 22:00,14.7,760.4,764.4,1.1,88,Wind blowing from the west,8,,,, ,,,,,,,2500 or more or no clouds.,,,20.0,12.7,,,,,,
03.09.2020 21:00,14.8,760.3,764.3,1.3,88,Wind blowing from the west,8,,14,, ,,,,,,,300-600,,,22.0,12.8,,,,,,
03.09.2020 20:00,15.0,759.8,763.8,1.0,85,Wind blowing from the west,8,,,, ,,,,,,,2500 or more or no clouds.,,,25.0,12.5,,,,,,
03.09.2020 19:00,15.5,759.3,763.3,0.8,84,Wind blowing from the west,9,,13,, ,,,,,,,2500 or more or no clouds.,,,25.0,12.7,,,,,,
03.09.2020 18:00,15.7,759.0,763.0,0.7,81,Wind blowing from the west,8,,,, ,,,,18.2,,,2500 or more or no clouds.,,,30.0,12.4,1.0,12,,,,
03.09.2020 17:00,16.0,758.8,762.7,0.6,85,Wind blowing from the west,7,,,, ,,,,,,,300-600,,,22.0,13.4,,,,,,
03.09.2020 16:00,16.9,758.5,762.5,0.5,81,Wind blowing from the west,7,,,, ,,,,,,,300-600,,,21.0,13.6,,,,,,
03.09.2020 15:00,17.2,758.3,762.2,0.4,75,Wind blowing from the west,8,,,, ,,,,,,,300-600,,,27.0,12.6,,,,,,
03.09.2020 14:00,17.8,758.2,762.1,0.6,80,Wind blowing from the west,7,,,, ,,,,,,,300-600,,,22.0,14.3,,,,,,
03.09.2020 13:00,18.1,758.0,761.9,0.7,80,Wind blowing from the west,7,,,, ,,,,,,,300-600,,,21.0,14.5,,,,,,
03.09.2020 12:00,17.1,757.9,761.8,0.8,82,Wind blowing from the west,8,,,, ,,,,,,,300-600,,,25.0,13.9,1.0,6,,,,
03.09.2020 11:00,17.9,757.6,761.6,0.8,89,Wind blowing from the west,6,,,, ,,,,,,,200-300,,,19.0,16.0,,,,,,
03.09.2020 10:00,16.6,757.3,761.2,0.9,92,Wind blowing from the west-southwest,6,,,, ,,,,,,,200-300,,,16.0,15.3,,,,,,
03.09.2020 09:00,15.6,757.1,761.1,1.0,99,Wind blowing from the west,6,,,, ,,,,,,,200-300,,,14.0,15.4,,,,,,
03.09.2020 08:00,14.9,756.8,760.8,1.0,99,Wind blowing from the west-southwest,6,,,, ,,,,,,,200-300,,,7.0,14.7,,,,,,
03.09.2020 07:00,14.9,756.4,760.4,0.7,99,Wind blowing from the west,6,,,, ,,,,,,,200-300,,,4.7,14.8,,,,,,
03.09.2020 06:00,14.9,756.1,760.0,0.5,100,Wind blowing from the west,7,,,, ,,,14.9,,,,200-300,,,19.0,14.9,5.0,12,,,,
03.09.2020 05:00,15.6,755.8,759.7,0.1,100,Wind blowing from the west,7,,,, ,,,,,,,50-100,,,2.2,15.6,,,,,,
03.09.2020 04:00,16.0,755.7,759.6,-0.2,100,Wind blowing from the west,6,,,, ,,,,,,,50-100,,,2.5,16.0,,,,,,
03.09.2020 03:00,16.5,755.6,759.6,-0.5,100,Wind blowing from the west-southwest,7,,,, ,,,,,,,Less than  50,,,4.3,16.5,,,,,,
03.09.2020 02:00,16.7,755.7,759.6,-0.6,100,Wind blowing from the west-southwest,6,,,, ,,,,,,,Less than  50,,,5.0,16.7,,,,,,
03.09.2020 01:00,16.8,755.9,759.8,-0.4,100,Wind blowing from the west-southwest,6,11,,, ,,,,,,,,,,1.9,16.8,,,,,,
03.09.2020 00:00,14.9,761.0,765.0,4.3,89,Wind blowing from the west,6,,,, ,,,,,,,300-600,,,20.0,13.1,No precipitation,6,,,,
02.09.2020 23:00,16.6,756.3,760.2,-0.3,100,Wind blowing from the south-southwest,7,,,, ,,,,,,,,,,0.1,16.6,,,,,,
02.09.2020 22:00,16.6,756.3,760.3,-0.1,100,Wind blowing from the south-southwest,7,,,, ,,,,,,,,,,0.2,16.6,,,,,,
02.09.2020 21:00,16.5,756.7,760.6,0.2,100,Wind blowing from the south-southwest,6,,,, ,,,,,,,,,,0.3,16.5,,,,,,
02.09.2020 20:00,16.4,756.6,760.6,-0.4,100,Wind blowing from the south-southwest,7,,,, ,,,,,,,,,,0.1,16.4,,,,,,
02.09.2020 19:00,16.1,756.4,760.3,-0.6,100,Wind blowing from the south-southwest,8,,,, ,,,,,,,,,,0.2,16.1,,,,,,
02.09.2020 18:00,15.9,756.5,760.4,-1.0,100,Wind blowing from the south-southwest,9,,13,, ,,,,16.4,,,Less than  50,,,1.0,15.9,3.0,12,,,,
02.09.2020 17:00,15.6,757.0,760.9,,99,Wind blowing from the south-southwest,9,,14,, ,,,,,,,50-100,,,2.7,15.5,,,,,,
02.09.2020 16:00,15.6,757.0,761.0,-1.1,99,Wind blowing from the south,9,,13,, ,,,,,,,50-100,,,7.0,15.5,,,,,,
02.09.2020 15:00,15.0,757.5,761.5,-0.8,98,Wind blowing from the south,9,,14,, ,,,,,,,100-200,,,2.3,14.7,,,,,,
