"# Weather station London / St. James's Park, UK, WMO_ID=3770,selection from 11.02.2020 till 11.11.2020, all days",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Encoding: UTF-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# The data is provided by the website ""Reliable Prognosis"", rp5.ru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# If you use the data, please indicate the name of the website.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=3770&lang=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local time in London / St. James's Park,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
16.08.2020 11:00,22.1,,,,73,,,,,, ,,,,,,,,,,,17.0,,,,,,
16.08.2020 10:00,21.1,,,,81,,,,,, ,,,,,,,,,,,17.6,,,,,,
16.08.2020 09:00,19.8,,,,88,,,,,, ,,,,,,,,,,,17.8,,,,,,
16.08.2020 08:00,18.4,,,,91,,,,,, ,,,,,,,,,,,16.9,,,,,,
16.08.2020 07:00,19.3,,,,93,,,,,, ,,,,,,,,,,,18.2,,,,,,
16.08.2020 06:00,18.9,,,,95,,,,,, ,,,18.7,,,,,,,,18.1,15,12,,,,
16.08.2020 05:00,19.0,,,,95,,,,,, ,,,,,,,,,,,18.2,,,,,,
16.08.2020 04:00,19.5,,,,96,,,,,, ,,,,,,,,,,,18.8,,,,,,
16.08.2020 03:00,19.4,,,,96,,,,,, ,,,,,,,,,,,18.8,,,,,,
16.08.2020 02:00,19.4,,,,96,,,,,, ,,,,,,,,,,,18.8,,,,,,
16.08.2020 01:00,19.6,,,,96,,,,,, ,,,,,,,,,,,18.9,,,,,,
16.08.2020 00:00,19.6,,,,96,,,,,, ,,,,,,,,,,,19.0,15,6,,,,
15.08.2020 23:00,19.5,,,,97,,,,,, ,,,,,,,,,,,19.0,,,,,,
15.08.2020 22:00,19.3,,,,96,,,,,, ,,,,,,,,,,,18.7,,,,,,
15.08.2020 21:00,19.2,,,,96,,,,,, ,,,,,,,,,,,18.6,,,,,,
15.08.2020 20:00,19.4,,,,96,,,,,, ,,,,,,,,,,,18.7,,,,,,
15.08.2020 19:00,19.5,,,,95,,,,,, ,,,,,,,,,,,18.7,,,,,,
15.08.2020 18:00,20.0,,,,91,,,,,, ,,,,20.8,,,,,,,18.4,0.6,12,,,,
15.08.2020 17:00,20.5,,,,86,,,,,, ,,,,,,,,,,,18.1,,,,,,
15.08.2020 16:00,20.5,,,,86,,,,,, ,,,,,,,,,,,18.1,,,,,,
15.08.2020 15:00,20.1,,,,86,,,,,, ,,,,,,,,,,,17.6,,,,,,
15.08.2020 14:00,19.7,,,,87,,,,,, ,,,,,,,,,,,17.5,,,,,,
15.08.2020 13:00,19.1,,,,88,,,,,, ,,,,,,,,,,,17.0,,,,,,
15.08.2020 12:00,19.1,,,,87,,,,,, ,,,,,,,,,,,16.9,No precipitation,6,,,,
15.08.2020 11:00,19.0,,,,87,,,,,, ,,,,,,,,,,,16.7,,,,,,
15.08.2020 10:00,19.0,,,,88,,,,,, ,,,,,,,,,,,17.0,,,,,,
15.08.2020 09:00,17.9,,,,92,,,,,, ,,,,,,,,,,,16.6,,,,,,
15.08.2020 08:00,17.6,,,,93,,,,,, ,,,,,,,,,,,16.4,,,,,,
15.08.2020 07:00,17.5,,,,95,,,,,, ,,,,,,,,,,,16.7,,,,,,
15.08.2020 06:00,17.6,,,,95,,,,,, ,,,17.5,,,,,,,,16.7,0.8,12,,,,
15.08.2020 05:00,17.9,,,,94,,,,,, ,,,,,,,,,,,16.9,,,,,,
15.08.2020 04:00,17.9,,,,95,,,,,, ,,,,,,,,,,,17.0,,,,,,
15.08.2020 03:00,18.0,,,,96,,,,,, ,,,,,,,,,,,17.3,,,,,,
15.08.2020 02:00,18.0,,,,95,,,,,, ,,,,,,,,,,,17.2,,,,,,
15.08.2020 01:00,18.1,,,,94,,,,,, ,,,,,,,,,,,17.1,,,,,,
15.08.2020 00:00,18.2,,,,92,,,,,, ,,,,,,,,,,,16.8,No precipitation,6,,,,
14.08.2020 23:00,18.5,,,,90,,,,,, ,,,,,,,,,,,16.8,,,,,,
14.08.2020 22:00,18.5,,,,89,,,,,, ,,,,,,,,,,,16.7,,,,,,
14.08.2020 21:00,18.7,,,,89,,,,,, ,,,,,,,,,,,16.9,,,,,,
14.08.2020 20:00,19.6,,,,86,,,,,, ,,,,,,,,,,,17.1,,,,,,
14.08.2020 19:00,19.9,,,,86,,,,,, ,,,,,,,,,,,17.4,,,,,,
14.08.2020 18:00,19.7,,,,87,,,,,, ,,,,20.2,,,,,,,17.5,0.4,12,,,,
14.08.2020 17:00,19.5,,,,87,,,,,, ,,,,,,,,,,,17.2,,,,,,
14.08.2020 16:00,19.7,,,,84,,,,,, ,,,,,,,,,,,16.9,,,,,,
14.08.2020 15:00,18.9,,,,87,,,,,, ,,,,,,,,,,,16.7,,,,,,
14.08.2020 14:00,19.2,,,,84,,,,,, ,,,,,,,,,,,16.4,,,,,,
14.08.2020 13:00,19.4,,,,79,,,,,, ,,,,,,,,,,,15.7,,,,,,
14.08.2020 12:00,19.2,,,,80,,,,,, ,,,,,,,,,,,15.6,No precipitation,6,,,,
14.08.2020 11:00,19.2,,,,79,,,,,, ,,,,,,,,,,,15.4,,,,,,
14.08.2020 10:00,20.1,,,,76,,,,,, ,,,,,,,,,,,15.7,,,,,,
14.08.2020 09:00,18.6,,,,82,,,,,, ,,,,,,,,,,,15.4,,,,,,
14.08.2020 08:00,18.6,,,,82,,,,,, ,,,,,,,,,,,15.5,,,,,,
14.08.2020 07:00,18.0,,,,86,,,,,, ,,,,,,,,,,,15.6,,,,,,
14.08.2020 06:00,18.0,,,,87,,,,,, ,,,17.9,,,,,,,,15.7,No precipitation,12,,,,
14.08.2020 05:00,18.0,,,,89,,,,,, ,,,,,,,,,,,16.1,,,,,,
14.08.2020 04:00,18.2,,,,88,,,,,, ,,,,,,,,,,,16.1,,,,,,
14.08.2020 03:00,18.2,,,,88,,,,,, ,,,,,,,,,,,16.2,,,,,,
14.08.2020 02:00,18.5,,,,87,,,,,, ,,,,,,,,,,,16.3,,,,,,
14.08.2020 01:00,18.5,,,,87,,,,,, ,,,,,,,,,,,16.3,,,,,,
14.08.2020 00:00,19.0,,,,86,,,,,, ,,,,,,,,,,,16.5,No precipitation,6,,,,
13.08.2020 23:00,19.3,,,,86,,,,,, ,,,,,,,,,,,16.9,,,,,,
13.08.2020 22:00,19.9,,,,84,,,,,, ,,,,,,,,,,,17.1,,,,,,
13.08.2020 21:00,21.0,,,,80,,,,,, ,,,,,,,,,,,17.3,,,,,,
13.08.2020 20:00,21.7,,,,77,,,,,, ,,,,,,,,,,,17.4,,,,,,
13.08.2020 19:00,22.8,,,,75,,,,,, ,,,,,,,,,,,18.1,,,,,,
13.08.2020 18:00,23.8,,,,69,,,,,, ,,,,28.4,,,,,,,17.7,No precipitation,12,,,,
13.08.2020 17:00,24.3,,,,68,,,,,, ,,,,,,,,,,,18.0,,,,,,
13.08.2020 16:00,22.8,,,,75,,,,,, ,,,,,,,,,,,18.1,,,,,,
13.08.2020 15:00,23.4,,,,69,,,,,, ,,,,,,,,,,,17.4,,,,,,
13.08.2020 14:00,25.7,,,,61,,,,,, ,,,,,,,,,,,17.5,,,,,,
13.08.2020 13:00,27.4,,,,58,,,,,, ,,,,,,,,,,,18.5,,,,,,
13.08.2020 12:00,28.0,,,,58,,,,,, ,,,,,,,,,,,18.9,No precipitation,6,,,,
13.08.2020 11:00,27.3,,,,60,,,,,, ,,,,,,,,,,,18.8,,,,,,
13.08.2020 10:00,24.8,,,,66,,,,,, ,,,,,,,,,,,18.0,,,,,,
13.08.2020 09:00,23.0,,,,70,,,,,, ,,,,,,,,,,,17.3,,,,,,
13.08.2020 08:00,22.2,,,,77,,,,,, ,,,,,,,,,,,17.9,,,,,,
13.08.2020 07:00,20.8,,,,80,,,,,, ,,,,,,,,,,,17.3,,,,,,
13.08.2020 06:00,21.6,,,,76,,,,,, ,,,21.5,,,,,,,,17.2,No precipitation,12,,,,
13.08.2020 05:00,21.9,,,,73,,,,,, ,,,,,,,,,,,16.9,,,,,,
13.08.2020 04:00,22.7,,,,70,,,,,, ,,,,,,,,,,,16.9,,,,,,
13.08.2020 03:00,23.0,,,,70,,,,,, ,,,,,,,,,,,17.3,,,,,,
13.08.2020 02:00,22.5,,,,74,,,,,, ,,,,,,,,,,,17.7,,,,,,
13.08.2020 01:00,22.8,,,,72,,,,,, ,,,,,,,,,,,17.5,,,,,,
13.08.2020 00:00,23.4,,,,71,,,,,, ,,,,,,,,,,,17.9,No precipitation,6,,,,
12.08.2020 23:00,23.3,,,,70,,,,,, ,,,,,,,,,,,17.4,,,,,,
12.08.2020 22:00,24.0,,,,67,,,,,, ,,,,,,,,,,,17.5,,,,,,
12.08.2020 21:00,24.8,,,,62,,,,,, ,,,,,,,,,,,16.9,,,,,,
12.08.2020 20:00,25.7,,,,60,,,,,, ,,,,,,,,,,,17.3,,,,,,
12.08.2020 19:00,27.4,,,,54,,,,,, ,,,,,,,,,,,17.3,,,,,,
12.08.2020 18:00,28.3,,,,52,,,,,, ,,,,34.6,,,,,,,17.6,No precipitation,12,,,,
12.08.2020 17:00,29.3,,,,45,,,,,, ,,,,,,,,,,,16.3,,,,,,
12.08.2020 16:00,31.4,,,,42,,,,,, ,,,,,,,,,,,16.8,,,,,,
12.08.2020 15:00,32.2,,,,41,,,,,, ,,,,,,,,,,,17.2,,,,,,
12.08.2020 14:00,32.9,,,,41,,,,,, ,,,,,,,,,,,17.8,,,,,,
12.08.2020 13:00,33.9,,,,39,,,,,, ,,,,,,,,,,,18.1,,,,,,
12.08.2020 12:00,32.5,,,,43,,,,,, ,,,,,,,,,,,18.5,No precipitation,6,,,,
12.08.2020 11:00,31.2,,,,47,,,,,, ,,,,,,,,,,,18.6,,,,,,
12.08.2020 10:00,29.6,,,,53,,,,,, ,,,,,,,,,,,19.0,,,,,,
12.08.2020 09:00,27.6,,,,61,,,,,, ,,,,,,,,,,,19.4,,,,,,
12.08.2020 08:00,25.6,,,,67,,,,,, ,,,,,,,,,,,19.1,,,,,,
12.08.2020 07:00,23.8,,,,71,,,,,, ,,,,,,,,,,,18.3,,,,,,
12.08.2020 06:00,22.5,,,,77,,,,,, ,,,22.0,,,,,,,,18.2,No precipitation,12,,,,
12.08.2020 05:00,22.2,,,,77,,,,,, ,,,,,,,,,,,17.9,,,,,,
12.08.2020 04:00,22.9,,,,74,,,,,, ,,,,,,,,,,,18.0,,,,,,
12.08.2020 03:00,22.6,,,,76,,,,,, ,,,,,,,,,,,18.1,,,,,,
12.08.2020 02:00,23.1,,,,75,,,,,, ,,,,,,,,,,,18.5,,,,,,
12.08.2020 01:00,23.3,,,,74,,,,,, ,,,,,,,,,,,18.3,,,,,,
12.08.2020 00:00,24.0,,,,68,,,,,, ,,,,,,,,,,,17.8,No precipitation,6,,,,
11.08.2020 23:00,25.3,,,,64,,,,,, ,,,,,,,,,,,18.0,,,,,,
11.08.2020 22:00,26.3,,,,59,,,,,, ,,,,,,,,,,,17.7,,,,,,
11.08.2020 21:00,27.1,,,,57,,,,,, ,,,,,,,,,,,17.9,,,,,,
11.08.2020 20:00,28.8,,,,51,,,,,, ,,,,,,,,,,,17.6,,,,,,
11.08.2020 19:00,30.4,,,,45,,,,,, ,,,,,,,,,,,17.2,,,,,,
11.08.2020 18:00,31.7,,,,40,,,,,, ,,,,34.8,,,,,,,16.6,No precipitation,12,,,,
11.08.2020 17:00,33.7,,,,35,,,,,, ,,,,,,,,,,,16.2,,,,,,
11.08.2020 16:00,32.8,,,,34,,,,,, ,,,,,,,,,,,15.1,,,,,,
11.08.2020 15:00,34.1,,,,34,,,,,, ,,,,,,,,,,,15.9,,,,,,
11.08.2020 14:00,34.3,,,,32,,,,,, ,,,,,,,,,,,15.3,,,,,,
11.08.2020 13:00,33.5,,,,36,,,,,, ,,,,,,,,,,,16.3,,,,,,
11.08.2020 12:00,32.3,,,,38,,,,,, ,,,,,,,,,,,16.2,No precipitation,6,,,,
11.08.2020 11:00,31.6,,,,42,,,,,, ,,,,,,,,,,,17.1,,,,,,
11.08.2020 10:00,29.9,,,,49,,,,,, ,,,,,,,,,,,18.1,,,,,,
11.08.2020 09:00,27.1,,,,58,,,,,, ,,,,,,,,,,,18.0,,,,,,
11.08.2020 08:00,24.0,,,,72,,,,,, ,,,,,,,,,,,18.7,,,,,,
11.08.2020 07:00,23.0,,,,76,,,,,, ,,,,,,,,,,,18.5,,,,,,
11.08.2020 06:00,21.3,,,,83,,,,,, ,,,21.2,,,,,,,,18.3,No precipitation,12,,,,
11.08.2020 05:00,21.9,,,,78,,,,,, ,,,,,,,,,,,17.9,,,,,,
11.08.2020 04:00,22.0,,,,81,,,,,, ,,,,,,,,,,,18.5,,,,,,
11.08.2020 03:00,21.8,,,,81,,,,,, ,,,,,,,,,,,18.3,,,,,,
11.08.2020 02:00,21.8,,,,78,,,,,, ,,,,,,,,,,,17.8,,,,,,
11.08.2020 01:00,23.1,,,,75,,,,,, ,,,,,,,,,,,18.5,,,,,,
11.08.2020 00:00,22.6,,,,74,,,,,, ,,,,,,,,,,,17.7,No precipitation,6,,,,
10.08.2020 23:00,23.7,,,,68,,,,,, ,,,,,,,,,,,17.4,,,,,,
10.08.2020 22:00,24.5,,,,63,,,,,, ,,,,,,,,,,,17.1,,,,,,
10.08.2020 21:00,25.9,,,,57,,,,,, ,,,,,,,,,,,16.7,,,,,,
10.08.2020 20:00,26.5,,,,53,,,,,, ,,,,,,,,,,,16.1,,,,,,
10.08.2020 19:00,27.9,,,,50,,,,,, ,,,,,,,,,,,16.6,,,,,,
10.08.2020 18:00,29.8,,,,44,,,,,, ,,,,35.1,,,,,,,16.4,No precipitation,12,,,,
10.08.2020 17:00,32.0,,,,42,,,,,, ,,,,,,,,,,,17.5,,,,,,
10.08.2020 16:00,33.4,,,,38,,,,,, ,,,,,,,,,,,17.2,,,,,,
10.08.2020 15:00,34.4,,,,31,,,,,, ,,,,,,,,,,,15.1,,,,,,
10.08.2020 14:00,34.1,,,,32,,,,,, ,,,,,,,,,,,15.0,,,,,,
10.08.2020 13:00,32.3,,,,41,,,,,, ,,,,,,,,,,,17.5,,,,,,
10.08.2020 12:00,30.3,,,,47,,,,,, ,,,,,,,,,,,17.8,No precipitation,6,,,,
10.08.2020 11:00,29.6,,,,48,,,,,, ,,,,,,,,,,,17.3,,,,,,
10.08.2020 10:00,27.7,,,,58,,,,,, ,,,,,,,,,,,18.6,,,,,,
10.08.2020 09:00,25.2,,,,65,,,,,, ,,,,,,,,,,,18.1,,,,,,
10.08.2020 08:00,22.8,,,,72,,,,,, ,,,,,,,,,,,17.4,,,,,,
10.08.2020 07:00,20.5,,,,80,,,,,, ,,,,,,,,,,,16.9,,,,,,
10.08.2020 06:00,19.8,,,,81,,,,,, ,,,19.8,,,,,,,,16.4,No precipitation,12,,,,
10.08.2020 05:00,20.4,,,,79,,,,,, ,,,,,,,,,,,16.6,,,,,,
10.08.2020 04:00,21.1,,,,77,,,,,, ,,,,,,,,,,,16.8,,,,,,
10.08.2020 03:00,21.8,,,,75,,,,,, ,,,,,,,,,,,17.1,,,,,,
10.08.2020 02:00,22.8,,,,71,,,,,, ,,,,,,,,,,,17.3,,,,,,
10.08.2020 01:00,23.2,,,,69,,,,,, ,,,,,,,,,,,17.2,,,,,,
10.08.2020 00:00,24.1,,,,65,,,,,, ,,,,,,,,,,,17.1,No precipitation,6,,,,
09.08.2020 23:00,24.9,,,,60,,,,,, ,,,,,,,,,,,16.7,,,,,,
09.08.2020 22:00,25.8,,,,57,,,,,, ,,,,,,,,,,,16.6,,,,,,
09.08.2020 21:00,26.0,,,,56,,,,,, ,,,,,,,,,,,16.6,,,,,,
09.08.2020 20:00,26.8,,,,55,,,,,, ,,,,,,,,,,,17.1,,,,,,
09.08.2020 19:00,28.2,,,,50,,,,,, ,,,,,,,,,,,16.9,,,,,,
09.08.2020 18:00,29.1,,,,49,,,,,, ,,,,32.4,,,,,,,17.2,No precipitation,12,,,,
09.08.2020 17:00,30.4,,,,43,,,,,, ,,,,,,,,,,,16.3,,,,,,
09.08.2020 16:00,31.0,,,,42,,,,,, ,,,,,,,,,,,16.5,,,,,,
09.08.2020 15:00,31.8,,,,41,,,,,, ,,,,,,,,,,,17.1,,,,,,
09.08.2020 14:00,30.9,,,,44,,,,,, ,,,,,,,,,,,17.2,,,,,,
09.08.2020 13:00,31.5,,,,45,,,,,, ,,,,,,,,,,,18.2,,,,,,
09.08.2020 12:00,28.8,,,,49,,,,,, ,,,,,,,,,,,17.0,No precipitation,6,,,,
09.08.2020 11:00,25.8,,,,58,,,,,, ,,,,,,,,,,,16.9,,,,,,
09.08.2020 10:00,23.5,,,,65,,,,,, ,,,,,,,,,,,16.4,,,,,,
09.08.2020 09:00,20.9,,,,72,,,,,, ,,,,,,,,,,,15.7,,,,,,
09.08.2020 08:00,19.4,,,,78,,,,,, ,,,,,,,,,,,15.4,,,,,,
09.08.2020 07:00,18.7,,,,81,,,,,, ,,,,,,,,,,,15.3,,,,,,
09.08.2020 06:00,18.1,,,,83,,,,,, ,,,17.8,,,,,,,,15.2,No precipitation,12,,,,
09.08.2020 05:00,17.9,,,,84,,,,,, ,,,,,,,,,,,15.2,,,,,,
09.08.2020 04:00,17.9,,,,84,,,,,, ,,,,,,,,,,,15.1,,,,,,
09.08.2020 03:00,18.0,,,,83,,,,,, ,,,,,,,,,,,15.0,,,,,,
09.08.2020 02:00,18.5,,,,81,,,,,, ,,,,,,,,,,,15.1,,,,,,
09.08.2020 01:00,18.6,,,,80,,,,,, ,,,,,,,,,,,15.1,,,,,,
09.08.2020 00:00,19.0,,,,78,,,,,, ,,,,,,,,,,,15.1,No precipitation,6,,,,
08.08.2020 23:00,20.3,,,,73,,,,,, ,,,,,,,,,,,15.2,,,,,,
08.08.2020 22:00,22.1,,,,67,,,,,, ,,,,,,,,,,,15.6,,,,,,
08.08.2020 21:00,24.0,,,,60,,,,,, ,,,,,,,,,,,15.8,,,,,,
08.08.2020 20:00,26.1,,,,51,,,,,, ,,,,,,,,,,,15.3,,,,,,
08.08.2020 19:00,27.8,,,,47,,,,,, ,,,,,,,,,,,15.6,,,,,,
08.08.2020 18:00,29.1,,,,46,,,,,, ,,,,33.2,,,,,,,16.3,No precipitation,12,,,,
08.08.2020 17:00,30.8,,,,41,,,,,, ,,,,,,,,,,,16.1,,,,,,
08.08.2020 16:00,32.6,,,,38,,,,,, ,,,,,,,,,,,16.4,,,,,,
08.08.2020 15:00,32.3,,,,39,,,,,, ,,,,,,,,,,,16.6,,,,,,
08.08.2020 14:00,31.2,,,,42,,,,,, ,,,,,,,,,,,16.9,,,,,,
08.08.2020 13:00,29.5,,,,48,,,,,, ,,,,,,,,,,,17.2,,,,,,
08.08.2020 12:00,26.9,,,,55,,,,,, ,,,,,,,,,,,17.2,No precipitation,6,,,,
08.08.2020 11:00,25.9,,,,58,,,,,, ,,,,,,,,,,,17.0,,,,,,
08.08.2020 10:00,25.1,,,,57,,,,,, ,,,,,,,,,,,16.1,,,,,,
08.08.2020 09:00,23.9,,,,63,,,,,, ,,,,,,,,,,,16.4,,,,,,
08.08.2020 08:00,24.3,,,,61,,,,,, ,,,,,,,,,,,16.2,,,,,,
08.08.2020 07:00,22.7,,,,65,,,,,, ,,,,,,,,,,,15.8,,,,,,
08.08.2020 06:00,23.0,,,,62,,,,,, ,,,20.5,,,,,,,,15.4,No precipitation,12,,,,
08.08.2020 05:00,22.6,,,,60,,,,,, ,,,,,,,,,,,14.3,,,,,,
08.08.2020 04:00,21.6,,,,67,,,,,, ,,,,,,,,,,,15.1,,,,,,
08.08.2020 03:00,21.0,,,,71,,,,,, ,,,,,,,,,,,15.5,,,,,,
08.08.2020 02:00,20.9,,,,65,,,,,, ,,,,,,,,,,,14.1,,,,,,
08.08.2020 01:00,22.2,,,,63,,,,,, ,,,,,,,,,,,14.9,,,,,,
08.08.2020 00:00,22.3,,,,61,,,,,, ,,,,,,,,,,,14.4,No precipitation,6,,,,
07.08.2020 23:00,23.1,,,,58,,,,,, ,,,,,,,,,,,14.4,,,,,,
07.08.2020 22:00,23.4,,,,59,,,,,, ,,,,,,,,,,,14.8,,,,,,
07.08.2020 21:00,23.5,,,,55,,,,,, ,,,,,,,,,,,13.8,,,,,,
07.08.2020 20:00,26.3,,,,45,,,,,, ,,,,,,,,,,,13.4,,,,,,
07.08.2020 19:00,29.5,,,,34,,,,,, ,,,,,,,,,,,11.9,,,,,,
07.08.2020 18:00,31.1,,,,28,,,,,, ,,,,36.1,,,,,,,10.5,No precipitation,12,,,,
07.08.2020 17:00,32.2,,,,23,,,,,, ,,,,,,,,,,,8.8,,,,,,
07.08.2020 16:00,33.8,,,,21,,,,,, ,,,,,,,,,,,8.4,,,,,,
07.08.2020 15:00,35.7,,,,23,,,,,, ,,,,,,,,,,,11.3,,,,,,
07.08.2020 14:00,35.5,,,,24,,,,,, ,,,,,,,,,,,11.8,,,,,,
07.08.2020 13:00,34.4,,,,28,,,,,, ,,,,,,,,,,,13.5,,,,,,
07.08.2020 12:00,31.7,,,,33,,,,,, ,,,,,,,,,,,13.4,No precipitation,6,,,,
07.08.2020 11:00,29.8,,,,34,,,,,, ,,,,,,,,,,,12.2,,,,,,
07.08.2020 10:00,29.1,,,,43,,,,,, ,,,,,,,,,,,15.1,,,,,,
07.08.2020 09:00,25.8,,,,52,,,,,, ,,,,,,,,,,,15.2,,,,,,
07.08.2020 08:00,23.1,,,,64,,,,,, ,,,,,,,,,,,15.8,,,,,,
07.08.2020 07:00,18.3,,,,85,,,,,, ,,,,,,,,,,,15.7,,,,,,
07.08.2020 06:00,15.8,,,,89,,,,,, ,,,15.3,,,,,,,,13.9,No precipitation,12,,,,
07.08.2020 05:00,15.3,,,,87,,,,,, ,,,,,,,,,,,13.2,,,,,,
07.08.2020 04:00,15.8,,,,84,,,,,, ,,,,,,,,,,,13.0,,,,,,
07.08.2020 03:00,16.5,,,,79,,,,,, ,,,,,,,,,,,12.9,,,,,,
07.08.2020 02:00,17.5,,,,74,,,,,, ,,,,,,,,,,,12.8,,,,,,
07.08.2020 01:00,19.1,,,,68,,,,,, ,,,,,,,,,,,13.1,,,,,,
07.08.2020 00:00,19.1,,,,67,,,,,, ,,,,,,,,,,,12.9,No precipitation,6,,,,
06.08.2020 23:00,19.5,,,,68,,,,,, ,,,,,,,,,,,13.4,,,,,,
06.08.2020 22:00,20.3,,,,63,,,,,, ,,,,,,,,,,,13.1,,,,,,
06.08.2020 21:00,21.4,,,,58,,,,,, ,,,,,,,,,,,12.7,,,,,,
06.08.2020 20:00,23.8,,,,49,,,,,, ,,,,,,,,,,,12.4,,,,,,
06.08.2020 19:00,26.3,,,,44,,,,,, ,,,,,,,,,,,13.1,,,,,,
06.08.2020 18:00,27.8,,,,43,,,,,, ,,,,29.5,,,,,,,14.0,No precipitation,12,,,,
06.08.2020 17:00,28.7,,,,42,,,,,, ,,,,,,,,,,,14.5,,,,,,
06.08.2020 16:00,28.8,,,,45,,,,,, ,,,,,,,,,,,15.8,,,,,,
06.08.2020 15:00,28.3,,,,48,,,,,, ,,,,,,,,,,,16.2,,,,,,
06.08.2020 14:00,27.1,,,,54,,,,,, ,,,,,,,,,,,17.0,,,,,,
06.08.2020 13:00,25.2,,,,60,,,,,, ,,,,,,,,,,,17.0,,,,,,
06.08.2020 12:00,24.1,,,,63,,,,,, ,,,,,,,,,,,16.7,No precipitation,6,,,,
06.08.2020 11:00,23.3,,,,69,,,,,, ,,,,,,,,,,,17.3,,,,,,
06.08.2020 10:00,21.7,,,,74,,,,,, ,,,,,,,,,,,16.8,,,,,,
06.08.2020 09:00,20.6,,,,81,,,,,, ,,,,,,,,,,,17.3,,,,,,
06.08.2020 08:00,20.2,,,,85,,,,,, ,,,,,,,,,,,17.6,,,,,,
06.08.2020 07:00,20.3,,,,81,,,,,, ,,,,,,,,,,,17.0,,,,,,
06.08.2020 06:00,19.7,,,,83,,,,,, ,,,19.1,,,,,,,,16.8,No precipitation,12,,,,
06.08.2020 05:00,19.3,,,,85,,,,,, ,,,,,,,,,,,16.7,,,,,,
06.08.2020 04:00,19.3,,,,84,,,,,, ,,,,,,,,,,,16.6,,,,,,
06.08.2020 03:00,19.1,,,,84,,,,,, ,,,,,,,,,,,16.4,,,,,,
06.08.2020 02:00,19.1,,,,83,,,,,, ,,,,,,,,,,,16.1,,,,,,
06.08.2020 01:00,19.3,,,,81,,,,,, ,,,,,,,,,,,16.0,,,,,,
06.08.2020 00:00,19.5,,,,78,,,,,, ,,,,,,,,,,,15.6,No precipitation,6,,,,
05.08.2020 23:00,19.8,,,,74,,,,,, ,,,,,,,,,,,14.9,,,,,,
05.08.2020 22:00,20.2,,,,68,,,,,, ,,,,,,,,,,,14.1,,,,,,
05.08.2020 21:00,20.8,,,,64,,,,,, ,,,,,,,,,,,13.8,,,,,,
05.08.2020 20:00,21.1,,,,61,,,,,, ,,,,,,,,,,,13.3,,,,,,
05.08.2020 19:00,22.1,,,,57,,,,,, ,,,,,,,,,,,13.1,,,,,,
05.08.2020 18:00,22.8,,,,47,,,,,, ,,,,26.9,,,,,,,11.0,No precipitation,12,,,,
05.08.2020 17:00,23.6,,,,45,,,,,, ,,,,,,,,,,,11.1,,,,,,
05.08.2020 16:00,24.0,,,,39,,,,,, ,,,,,,,,,,,9.1,,,,,,
05.08.2020 15:00,25.1,,,,32,,,,,, ,,,,,,,,,,,7.1,,,,,,
05.08.2020 14:00,25.8,,,,29,,,,,, ,,,,,,,,,,,6.6,,,,,,
05.08.2020 13:00,25.2,,,,32,,,,,, ,,,,,,,,,,,7.4,,,,,,
05.08.2020 12:00,24.7,,,,35,,,,,, ,,,,,,,,,,,8.1,No precipitation,6,,,,
05.08.2020 11:00,24.4,,,,41,,,,,, ,,,,,,,,,,,10.1,,,,,,
05.08.2020 10:00,23.1,,,,44,,,,,, ,,,,,,,,,,,10.0,,,,,,
05.08.2020 09:00,20.9,,,,57,,,,,, ,,,,,,,,,,,12.0,,,,,,
05.08.2020 08:00,18.7,,,,67,,,,,, ,,,,,,,,,,,12.4,,,,,,
05.08.2020 07:00,17.8,,,,74,,,,,, ,,,,,,,,,,,13.1,,,,,,
05.08.2020 06:00,17.1,,,,78,,,,,, ,,,15.8,,,,,,,,13.3,No precipitation,12,,,,
05.08.2020 05:00,16.6,,,,80,,,,,, ,,,,,,,,,,,13.1,,,,,,
05.08.2020 04:00,16.1,,,,81,,,,,, ,,,,,,,,,,,12.8,,,,,,
05.08.2020 03:00,15.8,,,,80,,,,,, ,,,,,,,,,,,12.3,,,,,,
05.08.2020 02:00,16.1,,,,76,,,,,, ,,,,,,,,,,,11.8,,,,,,
05.08.2020 01:00,16.3,,,,73,,,,,, ,,,,,,,,,,,11.5,,,,,,
05.08.2020 00:00,16.2,,,,71,,,,,, ,,,,,,,,,,,11.0,No precipitation,6,,,,
04.08.2020 23:00,16.8,,,,68,,,,,, ,,,,,,,,,,,10.9,,,,,,
04.08.2020 22:00,16.9,,,,68,,,,,, ,,,,,,,,,,,10.9,,,,,,
04.08.2020 21:00,17.7,,,,65,,,,,, ,,,,,,,,,,,11.0,,,,,,
04.08.2020 20:00,18.6,,,,60,,,,,, ,,,,,,,,,,,10.7,,,,,,
04.08.2020 19:00,19.7,,,,56,,,,,, ,,,,,,,,,,,10.5,,,,,,
