# Weather station Valley (airport), UK, METAR=EGOV,selection from 03.02.2020 till 20.11.2020, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/metar.php?metar=EGOV&lang=en
#
"Local time in Valley (airport)";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"12.09.2020 21:50";"16.0";"762.7";"762.8";"88";"Wind blowing from the south-southwest";"14";"";"";"";"Broken clouds (60-90%) 420 m, scattered clouds (40-50%) 690 m";"10.0 and more";"14.0";
"12.09.2020 20:50";"16.0";"762.7";"762.8";"83";"Wind blowing from the south-southwest";"15";"";"";"";"Broken clouds (60-90%) 480 m, broken clouds (60-90%) 690 m";"10.0 and more";"13.0";
"12.09.2020 19:50";"15.0";"762.7";"762.8";"88";"Wind blowing from the south-southwest";"13";"";"";"";"Broken clouds (60-90%) 480 m, scattered clouds (40-50%) 930 m";"10.0 and more";"13.0";
"12.09.2020 18:50";"15.0";"762.7";"762.8";"88";"Wind blowing from the south-southwest";"13";"";"";"";"Scattered clouds (40-50%) 510 m, broken clouds (60-90%) 3000 m";"10.0 and more";"13.0";
"12.09.2020 17:50";"15.0";"762.7";"762.8";"82";"Wind blowing from the south-southwest";"12";"17";"";"";"Scattered clouds (40-50%) 570 m, scattered clouds (40-50%) 3000 m";"10.0 and more";"12.0";
"12.09.2020 16:50";"15.0";"762.7";"762.8";"77";"Wind blowing from the south-southwest";"13";"";"";"";"Few clouds (10-30%) 2400 m";"10.0 and more";"11.0";
"12.09.2020 15:50";"15.0";"762.7";"762.8";"77";"Wind blowing from the south-southwest";"12";"";"";"";"Broken clouds (60-90%) 2700 m";"10.0 and more";"11.0";
"12.09.2020 14:50";"16.0";"763.4";"763.5";"72";"Wind blowing from the south-southwest";"10";"";"";"";"Broken clouds (60-90%) 2700 m";"10.0 and more";"11.0";
"12.09.2020 13:50";"16.0";"763.4";"763.5";"72";"Wind blowing from the south-west";"10";"";"";"";"Few clouds (10-30%) 3300 m";"10.0 and more";"11.0";
"12.09.2020 12:50";"16.0";"763.4";"763.5";"72";"Wind blowing from the south-west";"9";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"12.09.2020 11:50";"17.0";"763.4";"763.5";"73";"Wind blowing from the south-west";"8";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"12.09.2020 10:50";"16.0";"763.4";"763.5";"72";"Wind blowing from the west-southwest";"8";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"12.09.2020 09:50";"15.0";"762.7";"762.8";"77";"Wind blowing from the west-southwest";"9";"";"";"";"Few clouds (10-30%) 570 m";"10.0 and more";"11.0";
"12.09.2020 08:50";"15.0";"762.7";"762.8";"77";"Wind blowing from the west-southwest";"8";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"12.09.2020 07:50";"14.0";"761.9";"762.0";"77";"Wind blowing from the west-southwest";"8";"";"";"";"Few clouds (10-30%) 600 m";"10.0 and more";"10.0";
"12.09.2020 06:50";"13.0";"761.1";"761.2";"82";"Wind blowing from the west";"8";"";"";"";"No Significant Clouds";"10.0 and more";"10.0";
"12.09.2020 05:50";"13.0";"761.1";"761.2";"77";"Wind blowing from the west-southwest";"8";"";"";"";"No Significant Clouds";"10.0 and more";"9.0";
"12.09.2020 04:50";"13.0";"760.4";"760.5";"82";"Wind blowing from the west-southwest";"8";"";"";"";"Scattered clouds (40-50%) 1500 m";"10.0 and more";"10.0";
"12.09.2020 03:50";"13.0";"760.4";"760.5";"82";"Wind blowing from the west-southwest";"6";"";"";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1500 m";"10.0 and more";"10.0";
"12.09.2020 02:50";"13.0";"759.6";"759.7";"82";"Wind blowing from the west";"6";"";"";"";"Few clouds (10-30%) 600 m";"10.0 and more";"10.0";
"12.09.2020 01:50";"14.0";"759.6";"759.7";"82";"Wind blowing from the west-southwest";"8";"";"";"";"Few clouds (10-30%) 540 m";"10.0 and more";"11.0";
"12.09.2020 00:50";"14.0";"759.6";"759.7";"82";"Wind blowing from the west-southwest";"8";"";"";"";"Few clouds (10-30%) 570 m, scattered clouds (40-50%) 1500 m";"10.0 and more";"11.0";
"11.09.2020 23:50";"14.0";"759.6";"759.7";"82";"Wind blowing from the west";"6";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1800 m";"10.0 and more";"11.0";
"11.09.2020 22:50";"14.0";"758.9";"759.0";"94";"Wind blowing from the west-southwest";"6";"";"";"Unknown precipitation";"Few clouds (10-30%) 390 m, broken clouds (60-90%) 1800 m";"10.0 and more";"13.0";
"11.09.2020 21:50";"14.0";"758.9";"759.0";"94";"Wind blowing from the west-southwest";"8";"";"Light rain";"";"Few clouds (10-30%) 150 m, broken clouds (60-90%) 1500 m";"7.0";"13.0";
"11.09.2020 20:50";"14.0";"758.9";"759.0";"94";"Wind blowing from the west-southwest";"7";"";"Unknown precipitation";"";"Broken clouds (60-90%) 1290 m, broken clouds (60-90%) 1500 m";"5.0";"13.0";
"11.09.2020 19:50";"15.0";"758.9";"759.0";"94";"Wind blowing from the west-southwest";"8";"";"";"Unknown precipitation";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1260 m";"10.0 and more";"14.0";
"11.09.2020 18:50";"15.0";"758.1";"758.2";"94";"Wind blowing from the south-west";"10";"";"";"Rain";"Few clouds (10-30%) 240 m, scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 1500 m";"10.0 and more";"14.0";
"11.09.2020 17:50";"15.0";"758.1";"758.2";"94";"Wind blowing from the south-west";"10";"";"Unknown precipitation";"";"Broken clouds (60-90%) 1500 m";"7.0";"14.0";
"11.09.2020 17:20";"15.0";"758.1";"758.2";"94";"Wind blowing from the south-west";"11";"";"Light rain";"";"Few clouds (10-30%) 390 m, broken clouds (60-90%) 1800 m, overcast (100%) 2100 m";"10.0 and more";"14.0";
"11.09.2020 16:50";"15.0";"758.9";"759.0";"94";"Wind blowing from the west-southwest";"9";"";"";"";"Few clouds (10-30%) 150 m, scattered clouds (40-50%) 360 m, broken clouds (60-90%) 780 m";"10.0 and more";"14.0";
"11.09.2020 16:20";"16.0";"758.9";"759.0";"88";"Wind blowing from the south-west";"10";"";"Light rain";"";"Few clouds (10-30%) 360 m, broken clouds (60-90%) 900 m, overcast (100%) 1260 m";"7.0";"14.0";
"11.09.2020 15:50";"16.0";"758.9";"759.0";"83";"Wind blowing from the south-west";"11";"";"";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 990 m, overcast (100%) 2400 m";"10.0 and more";"13.0";
"11.09.2020 15:20";"16.0";"758.9";"759.0";"83";"Wind blowing from the south-west";"11";"";"";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1050 m, overcast (100%) 2400 m";"10.0 and more";"13.0";
"11.09.2020 14:50";"16.0";"758.9";"759.0";"83";"Wind blowing from the south-west";"12";"";"";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1110 m, broken clouds (60-90%) 2400 m";"10.0 and more";"13.0";
"11.09.2020 14:20";"16.0";"758.9";"759.0";"83";"Wind blowing from the south-west";"13";"";"";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1200 m, broken clouds (60-90%) 2400 m";"10.0 and more";"13.0";
"11.09.2020 13:50";"16.0";"758.9";"759.0";"83";"Wind blowing from the south-west";"12";"";"";"";"Few clouds (10-30%) 540 m, broken clouds (60-90%) 1470 m, broken clouds (60-90%) 2700 m";"10.0 and more";"13.0";
"11.09.2020 13:20";"16.0";"758.9";"759.0";"83";"Wind blowing from the south-west";"12";"";"";"";"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 1500 m, broken clouds (60-90%) 3300 m";"10.0 and more";"13.0";
"11.09.2020 12:50";"17.0";"758.9";"759.0";"77";"Wind blowing from the south-west";"13";"";"";"";"Few clouds (10-30%) 540 m, broken clouds (60-90%) 3300 m";"10.0 and more";"13.0";
"11.09.2020 12:20";"16.0";"758.9";"759.0";"83";"Wind blowing from the south-west";"12";"";"";"";"Few clouds (10-30%) 510 m, broken clouds (60-90%) 1350 m, broken clouds (60-90%) 3000 m";"10.0 and more";"13.0";
"11.09.2020 11:50";"16.0";"758.9";"759.0";"77";"Wind blowing from the south-west";"12";"";"";"";"Few clouds (10-30%) 510 m, broken clouds (60-90%) 1800 m, broken clouds (60-90%) 3000 m";"10.0 and more";"12.0";
"11.09.2020 11:20";"16.0";"758.9";"759.0";"77";"Wind blowing from the south-west";"12";"";"";"";"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 1800 m, broken clouds (60-90%) 3000 m";"10.0 and more";"12.0";
"11.09.2020 10:50";"16.0";"758.9";"759.0";"77";"Wind blowing from the south-west";"12";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m, broken clouds (60-90%) 6000 m";"10.0 and more";"12.0";
"11.09.2020 09:50";"16.0";"758.9";"759.0";"77";"Wind blowing from the south-west";"12";"";"";"";"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 9000 m";"10.0 and more";"12.0";
"11.09.2020 09:20";"16.0";"758.9";"759.0";"77";"Wind blowing from the south-west";"12";"";"";"";"Few clouds (10-30%) 540 m, broken clouds (60-90%) 2850 m";"10.0 and more";"12.0";
"11.09.2020 08:50";"16.0";"758.9";"759.0";"77";"Wind blowing from the south-southwest";"11";"";"";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1200 m, broken clouds (60-90%) 2010 m";"10.0 and more";"12.0";
"11.09.2020 08:20";"15.0";"759.6";"759.7";"82";"Wind blowing from the south-west";"11";"";"";"";"Few clouds (10-30%) 540 m, broken clouds (60-90%) 1200 m, broken clouds (60-90%) 1950 m";"10.0 and more";"12.0";
"11.09.2020 07:50";"15.0";"759.6";"759.7";"77";"Wind blowing from the south-west";"10";"";"";"";"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 750 m, broken clouds (60-90%) 1200 m";"10.0 and more";"11.0";
"11.09.2020 07:20";"15.0";"759.6";"759.7";"82";"Wind blowing from the south-west";"11";"";"";"";"Few clouds (10-30%) 510 m, scattered clouds (40-50%) 780 m, broken clouds (60-90%) 1200 m";"10.0 and more";"12.0";
"11.09.2020 06:50";"15.0";"759.6";"759.7";"72";"Wind blowing from the south-west";"11";"";"";"";"Few clouds (10-30%) 660 m, scattered clouds (40-50%) 840 m, broken clouds (60-90%) 1200 m";"10.0 and more";"10.0";
"11.09.2020 06:20";"15.0";"759.6";"759.7";"77";"Wind blowing from the south-west";"11";"";"";"";"Few clouds (10-30%) 690 m, broken clouds (60-90%) 1200 m, broken clouds (60-90%) 1980 m";"10.0 and more";"11.0";
"11.09.2020 05:50";"15.0";"759.6";"759.7";"72";"Wind blowing from the south-west";"11";"";"";"";"Few clouds (10-30%) 630 m, broken clouds (60-90%) 1110 m";"10.0 and more";"10.0";
"11.09.2020 04:50";"15.0";"759.6";"759.7";"72";"Wind blowing from the south-west";"11";"";"";"";"Broken clouds (60-90%) 1200 m, broken clouds (60-90%) 2400 m";"10.0 and more";"10.0";
"11.09.2020 03:50";"14.0";"760.4";"760.5";"82";"Wind blowing from the south-west";"10";"";"";"";"Broken clouds (60-90%) 1230 m";"10.0 and more";"11.0";
"11.09.2020 02:50";"15.0";"761.1";"761.2";"72";"Wind blowing from the south-west";"9";"";"";"";"Overcast (100%) 1290 m";"10.0 and more";"10.0";
"11.09.2020 01:50";"14.0";"761.1";"761.2";"77";"Wind blowing from the south-west";"9";"";"";"";"Overcast (100%) 1260 m";"10.0 and more";"10.0";
"11.09.2020 00:50";"15.0";"761.9";"762.0";"72";"Wind blowing from the south-west";"10";"";"";"";"Broken clouds (60-90%) 1320 m";"10.0 and more";"10.0";
"10.09.2020 23:50";"15.0";"762.7";"762.8";"72";"Wind blowing from the south-west";"9";"";"";"";"Broken clouds (60-90%) 1320 m";"10.0 and more";"10.0";
"10.09.2020 22:50";"15.0";"762.7";"762.8";"68";"Wind blowing from the south-west";"8";"";"";"";"Broken clouds (60-90%) 1380 m";"10.0 and more";"9.0";
"10.09.2020 21:50";"14.0";"763.4";"763.5";"77";"Wind blowing from the south-west";"7";"";"";"";"Overcast (100%) 1470 m";"10.0 and more";"10.0";
"10.09.2020 20:50";"15.0";"763.4";"763.5";"72";"Wind blowing from the south-west";"7";"";"";"";"Broken clouds (60-90%) 1410 m";"10.0 and more";"10.0";
"10.09.2020 19:50";"14.0";"764.2";"764.3";"77";"Wind blowing from the south-west";"8";"";"";"";"Scattered clouds (40-50%) 1500 m";"10.0 and more";"10.0";
"10.09.2020 18:50";"14.0";"764.2";"764.3";"72";"Wind blowing from the south-southwest";"8";"";"";"";"Broken clouds (60-90%) 1500 m";"10.0 and more";"9.0";
"10.09.2020 17:50";"14.0";"764.9";"765.0";"72";"Wind blowing from the south-west";"7";"";"";"";"Overcast (100%) 1500 m";"10.0 and more";"9.0";
"10.09.2020 16:50";"15.0";"764.9";"765.0";"63";"Wind blowing from the south-west";"7";"";"";"";"Few clouds (10-30%) 1080 m, broken clouds (60-90%) 1500 m";"10.0 and more";"8.0";
"10.09.2020 16:21";"15.0";"764.9";"765.0";"63";"Wind blowing from the south-west";"6";"";"";"";"Scattered clouds (40-50%) 1140 m, broken clouds (60-90%) 1500 m";"10.0 and more";"8.0";
"10.09.2020 15:50";"15.0";"765.7";"765.8";"59";"Wind blowing from the south-west";"6";"";"";"";"Scattered clouds (40-50%) 1200 m, broken clouds (60-90%) 1500 m";"10.0 and more";"7.0";
"10.09.2020 15:20";"15.0";"765.7";"765.8";"59";"Wind blowing from the south-west";"5";"";"";"";"Few clouds (10-30%) 1050 m, broken clouds (60-90%) 1410 m";"10.0 and more";"7.0";
"10.09.2020 14:50";"15.0";"765.7";"765.8";"59";"Wind blowing from the south-west";"5";"";"";"";"Scattered clouds (40-50%) 1170 m, broken clouds (60-90%) 1500 m";"10.0 and more";"7.0";
"10.09.2020 14:20";"15.0";"766.5";"766.6";"59";"Wind blowing from the west-southwest";"5";"";"";"";"Broken clouds (60-90%) 1200 m";"10.0 and more";"7.0";
"10.09.2020 13:50";"15.0";"766.5";"766.6";"55";"Wind blowing from the west";"5";"";"";"";"Broken clouds (60-90%) 1320 m";"10.0 and more";"6.0";
"10.09.2020 12:50";"16.0";"767.2";"767.3";"52";"Wind blowing from the west-southwest";"5";"";"";"";"Few clouds (10-30%) 1050 m, overcast (100%) 1500 m";"10.0 and more";"6.0";
"10.09.2020 11:50";"16.0";"767.2";"767.3";"55";"Wind blowing from the west";"6";"";"";"";"No Significant Clouds";"10.0 and more";"7.0";
"10.09.2020 11:22";"15.0";"767.2";"767.3";"59";"Wind blowing from the south-west";"4";"";"";"";"Few clouds (10-30%) 750 m, broken clouds (60-90%) 1500 m";"10.0 and more";"7.0";
"10.09.2020 10:50";"15.0";"768.0";"768.1";"63";"Wind blowing from the west";"4";"";"";"";"Few clouds (10-30%) 720 m, broken clouds (60-90%) 1500 m";"10.0 and more";"8.0";
"10.09.2020 10:21";"15.0";"768.0";"768.1";"59";"Wind blowing from the west";"4";"";"";"";"Few clouds (10-30%) 630 m, overcast (100%) 1500 m";"10.0 and more";"7.0";
"10.09.2020 09:50";"14.0";"768.0";"768.1";"63";"Wind blowing from the west";"3";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1320 m, broken clouds (60-90%) 1500 m";"10.0 and more";"7.0";
"10.09.2020 09:20";"14.0";"768.8";"768.9";"72";"Wind blowing from the south";"2";"";"";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1200 m";"10.0 and more";"9.0";
"10.09.2020 08:50";"13.0";"768.8";"768.9";"77";"Wind blowing from the south-southeast";"2";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1110 m, broken clouds (60-90%) 1410 m";"10.0 and more";"9.0";
"10.09.2020 08:22";"13.0";"768.8";"768.9";"82";"Wind blowing from the south-southeast";"2";"";"";"";"Few clouds (10-30%) 300 m, broken clouds (60-90%) 1260 m";"10.0 and more";"10.0";
"10.09.2020 07:50";"13.0";"768.8";"768.9";"82";"Wind blowing from the south-southeast";"2";"";"";"";"Few clouds (10-30%) 300 m, broken clouds (60-90%) 1440 m";"10.0 and more";"10.0";
"10.09.2020 07:21";"13.0";"768.8";"768.9";"82";"Wind blowing from the south-southeast";"2";"";"";"";"Few clouds (10-30%) 300 m, broken clouds (60-90%) 1500 m";"10.0 and more";"10.0";
"10.09.2020 06:50";"12.0";"768.8";"768.9";"88";"Wind blowing from the south-southeast";"2";"";"";"";"Few clouds (10-30%) 300 m, broken clouds (60-90%) 1440 m";"10.0 and more";"10.0";
"10.09.2020 06:23";"12.0";"768.0";"768.1";"88";"Wind blowing from the south-east";"2";"";"";"";"Few clouds (10-30%) 660 m, broken clouds (60-90%) 1410 m";"10.0 and more";"10.0";
"10.09.2020 05:50";"12.0";"768.8";"768.9";"88";"Wind blowing from the south-east";"1";"";"";"";"Few clouds (10-30%) 660 m, broken clouds (60-90%) 1410 m";"10.0 and more";"10.0";
"10.09.2020 04:50";"13.0";"768.8";"768.9";"82";"Wind blowing from the east-northeast";"2";"";"";"Drizzle";"Few clouds (10-30%) 720 m, broken clouds (60-90%) 1170 m";"10.0 and more";"10.0";
"10.09.2020 03:50";"13.0";"768.8";"768.9";"82";"Wind blowing from the south";"1";"";"Light drizzle";"";"Few clouds (10-30%) 720 m, broken clouds (60-90%) 1020 m";"10.0 and more";"10.0";
"10.09.2020 02:50";"13.0";"768.8";"768.9";"82";"Wind blowing from the south-east";"1";"";"";"";"Overcast (100%) 1350 m";"10.0 and more";"10.0";
"10.09.2020 01:50";"12.0";"769.5";"769.6";"88";"Wind blowing from the east-southeast";"1";"";"";"";"Broken clouds (60-90%) 1410 m";"10.0 and more";"10.0";
"10.09.2020 00:50";"12.0";"769.5";"769.6";"82";"Wind blowing from the east";"1";"";"";"";"Broken clouds (60-90%) 1410 m";"10.0 and more";"9.0";
"09.09.2020 23:50";"14.0";"769.5";"769.6";"77";"Wind blowing from the north-northeast";"2";"";"";"";"Broken clouds (60-90%) 1440 m";"10.0 and more";"10.0";
"09.09.2020 22:50";"13.0";"769.5";"769.6";"82";"Wind blowing from the north";"3";"";"";"";"Broken clouds (60-90%) 1410 m";"10.0 and more";"10.0";
"09.09.2020 21:50";"14.0";"769.5";"769.6";"77";"Wind blowing from the north-west";"3";"";"";"";"Overcast (100%) 1500 m";"10.0 and more";"10.0";
"09.09.2020 20:50";"14.0";"769.5";"769.6";"77";"Wind blowing from the north-west";"2";"";"";"";"Overcast (100%) 1500 m";"10.0 and more";"10.0";
"09.09.2020 19:50";"15.0";"769.5";"769.6";"72";"Wind blowing from the north-west";"4";"";"";"";"Overcast (100%) 1500 m";"10.0 and more";"10.0";
"09.09.2020 18:50";"15.0";"769.5";"769.6";"77";"Wind blowing from the west-northwest";"2";"";"";"";"Overcast (100%) 1500 m";"10.0 and more";"11.0";
"09.09.2020 17:50";"16.0";"768.8";"768.9";"68";"Wind blowing from the west-northwest";"4";"";"";"";"Overcast (100%) 1500 m";"10.0 and more";"10.0";
"09.09.2020 17:20";"16.0";"768.8";"768.9";"68";"Wind blowing from the west-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"10.0";
"09.09.2020 16:50";"16.0";"768.8";"768.9";"68";"Wind blowing from the west-northwest";"5";"";"";"";"No Significant Clouds";"10.0 and more";"10.0";
"09.09.2020 16:22";"17.0";"768.8";"768.9";"64";"Wind blowing from the west-northwest";"5";"";"";"";"No Significant Clouds";"10.0 and more";"10.0";
"09.09.2020 15:50";"16.0";"768.8";"768.9";"68";"Wind blowing from the west-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"10.0";
"09.09.2020 15:20";"17.0";"768.8";"768.9";"64";"Wind blowing from the north-west";"5";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 1500 m";"10.0 and more";"10.0";
"09.09.2020 14:50";"17.0";"768.8";"768.9";"64";"Wind blowing from the west-northwest";"5";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 1500 m";"10.0 and more";"10.0";
"09.09.2020 14:23";"17.0";"769.5";"769.6";"64";"Wind blowing from the north-west";"6";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"10.0";
"09.09.2020 13:50";"17.0";"768.8";"768.9";"59";"Wind blowing from the west-northwest";"6";"";"";"";"Few clouds (10-30%) 840 m";"10.0 and more";"9.0";
"09.09.2020 13:24";"17.0";"768.8";"768.9";"64";"Wind blowing from the north-west";"6";"";"";"";"Few clouds (10-30%) 840 m";"10.0 and more";"10.0";
"09.09.2020 12:50";"17.0";"768.8";"768.9";"64";"Wind blowing from the west-northwest";"6";"";"";"";"Few clouds (10-30%) 810 m";"10.0 and more";"10.0";
"09.09.2020 12:20";"17.0";"768.8";"768.9";"64";"Wind blowing from the north-west";"6";"";"";"";"Few clouds (10-30%) 810 m";"10.0 and more";"10.0";
"09.09.2020 11:50";"16.0";"768.8";"768.9";"68";"Wind blowing from the north-west";"7";"";"";"";"Few clouds (10-30%) 540 m";"10.0 and more";"10.0";
"09.09.2020 11:21";"16.0";"768.8";"768.9";"72";"Wind blowing from the north-west";"6";"";"";"";"Few clouds (10-30%) 540 m";"10.0 and more";"11.0";
"09.09.2020 10:50";"16.0";"768.8";"768.9";"77";"Wind blowing from the west-northwest";"6";"";"";"";"Few clouds (10-30%) 510 m";"10.0 and more";"12.0";
"09.09.2020 10:20";"16.0";"768.8";"768.9";"77";"Wind blowing from the west-northwest";"7";"";"";"";"Few clouds (10-30%) 510 m";"10.0 and more";"12.0";
"09.09.2020 09:50";"15.0";"768.8";"768.9";"82";"Wind blowing from the west-northwest";"7";"";"";"";"Few clouds (10-30%) 510 m";"10.0 and more";"12.0";
"09.09.2020 09:21";"15.0";"768.8";"768.9";"82";"Wind blowing from the west-northwest";"6";"";"";"";"Few clouds (10-30%) 510 m";"10.0 and more";"12.0";
"09.09.2020 08:50";"15.0";"768.0";"768.1";"77";"Wind blowing from the north-west";"5";"";"";"";"Few clouds (10-30%) 510 m";"10.0 and more";"11.0";
"09.09.2020 08:20";"15.0";"768.0";"768.1";"82";"Wind blowing from the north-west";"5";"";"";"";"Few clouds (10-30%) 480 m";"10.0 and more";"12.0";
